CPT only copyright 2010 American Medical Association. All rights reserved.,,,,,
,,,,,
"2010 Part B National Summary Data File
Code Range: 07) Performance Tracking Measurement (0000F - 9999F)",,,,,
"This data table begins with column headers on row 5 and data cells are A-6 through F-797   
",,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
PERFORMANCE TRACKING/MEASUREMENT,3084F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3085F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3085F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3088F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3088F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3089F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3089F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3090F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3090F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3091F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3091F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3092F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3092F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3093F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3093F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3095F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3095F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3096F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3096F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3100F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3100F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3110F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3110F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3111F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3111F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3112F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3112F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3120F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3120F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3130F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3130F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3132F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3132F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3140F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3140F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3141F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3141F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3142F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3142F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3150F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3150F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3155F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3155F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3160F,TOTAL,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3160F,,N/A,0,0
PERFORMANCE TRACKING/MEASUREMENT,3170F,TOTAL,N/A,0,0
