CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2548 ,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
RADIOLOGY,77785,26,13789,1027930.92,800800.53,,,
RADIOLOGY,77785,TC,215,33767.550000000003,25960.14,,,
RADIOLOGY,77785,GLOBL,6678,1572420.62,1225879.97,,,
RADIOLOGY,77785,TOTAL,20682,2634119.09,2052640.64,,,
RADIOLOGY,77786,26,17034,2900563.52,2265469.7000000002,,,
RADIOLOGY,77786,TC,166,52875.42,39230.9,,,
RADIOLOGY,77786,GLOBL,13379,6467825.0199999996,5058395.96,,,
RADIOLOGY,77786,TOTAL,30579,9421263.959999999,7363096.5600000015,,,
RADIOLOGY,77787,26,2270,587812.28,454633.88,,,
RADIOLOGY,77787,TC,N/A,2095.56,1642.92,,,
RADIOLOGY,77787,GLOBL,3572,2804311.03,2193008.59,,,
RADIOLOGY,77787,TOTAL,5846,3394218.87,2649285.39,,,
RADIOLOGY,77789,26,393,23418.45,18154.12,,,
RADIOLOGY,77789,TC,N/A,308.76,242.08,,,
RADIOLOGY,77789,GLOBL,455,51419.53,40191.57,,,
RADIOLOGY,77789,TOTAL,853,75146.739999999991,58587.77,,,
RADIOLOGY,77790,26,5096,276128.31,213511.04000000001,,,
RADIOLOGY,77790,TC,N/A,325.91000000000003,255.53,,,
RADIOLOGY,77790,GLOBL,965,93827.21,72742.38,,,
RADIOLOGY,77790,TOTAL,6068,370281.43,286508.95,,,
RADIOLOGY,77799,26,24,3015.77,2364.36,,,
RADIOLOGY,77799,GLOBL,20,2704.58,2120.44,,,
RADIOLOGY,77799,TOTAL,44,5720.35,4484.8,,,
RADIOLOGY,78012,26,2993,27733.87,20447.91,,,
RADIOLOGY,78012,TC,75,5369.67,3983.55,,,
RADIOLOGY,78012,GLOBL,595,46241.56,35248.980000000003,,,
RADIOLOGY,78012,TOTAL,3663,79345.099999999991,59680.44,,,
RADIOLOGY,78013,26,2421,43936.92,32612.54,,,
RADIOLOGY,78013,TC,56,8250.17,6345.46,,,
RADIOLOGY,78013,GLOBL,778,146949.34,110887.09,,,
RADIOLOGY,78013,TOTAL,3255,199136.43,149845.09,,,
RADIOLOGY,78014,26,24918,622141.82999999996,458861.06,,,
RADIOLOGY,78014,TC,581,120786.65,92096.7,,,
RADIOLOGY,78014,GLOBL,5042,1223284.76,937442.9,,,
RADIOLOGY,78014,TOTAL,30541,1966213.24,1488400.66,,,
RADIOLOGY,78015,26,110,3751.34,2850.27,,,
RADIOLOGY,78015,TC,N/A,191.01,149.75,,,
RADIOLOGY,78015,GLOBL,38,8661.5499999999993,6790.73,,,
RADIOLOGY,78015,TOTAL,149,12603.9,9790.75,,,
RADIOLOGY,78016,26,34,1265.22,991.94,,,
RADIOLOGY,78016,GLOBL,11,3829.26,3002.17,,,
RADIOLOGY,78016,TOTAL,45,5094.4799999999996,3994.11,,,
RADIOLOGY,78018,26,8031,339804,253880.85,,,
RADIOLOGY,78018,TC,93,25706.44,19912.240000000002,,,
RADIOLOGY,78018,GLOBL,671,222649.31,171204.7,,,
RADIOLOGY,78018,TOTAL,8795,588159.75,444997.79,,,
RADIOLOGY,78020,26,1310,38037.17,28561.41,,,
RADIOLOGY,78020,TC,N/A,105.65,82.83,,,
RADIOLOGY,78020,GLOBL,125,11339.36,8771.35,,,
RADIOLOGY,78020,TOTAL,1437,49482.18,37415.589999999997,,,
RADIOLOGY,78070,26,14526,575496.63,429991.05,,,
RADIOLOGY,78070,TC,392,95869.2,73698.41,,,
RADIOLOGY,78070,GLOBL,2071,630572.98,482189.86,,,
RADIOLOGY,78070,TOTAL,16989,1301938.81,985879.32,,,
RADIOLOGY,78071,26,7007,417008.76,312555.64,,,
RADIOLOGY,78071,TC,69,21101.93,16524.689999999999,,,
RADIOLOGY,78071,GLOBL,1150,419443.04,324097.65000000002,,,
RADIOLOGY,78071,TOTAL,8226,857553.7300000001,653177.98,,,
RADIOLOGY,78072,26,4897,395426.18,297082.18,,,
RADIOLOGY,78072,TC,99,35662.400000000001,27439.77,,,
RADIOLOGY,78072,GLOBL,730,309149.57,238145.31,,,
RADIOLOGY,78072,TOTAL,5726,740238.15,562667.26,,,
RADIOLOGY,78075,26,67,2463.27,1931.23,,,
RADIOLOGY,78075,TC,N/A,855.46,670.68,,,
RADIOLOGY,78075,GLOBL,12,4924.6000000000004,3860.9,,,
RADIOLOGY,78075,TOTAL,81,8243.33,6462.8099999999986,,,
RADIOLOGY,78099,26,34,2380.8000000000002,1866.33,,,
RADIOLOGY,78099,GLOBL,N/A,0,0,,,
RADIOLOGY,78099,TOTAL,34,2380.8000000000002,1866.33,,,
RADIOLOGY,78102,26,1175,31842.82,24256.54,,,
RADIOLOGY,78102,TC,14,1992.36,1561.99,,,
RADIOLOGY,78102,GLOBL,167,29221.66,21930.34,,,
RADIOLOGY,78102,TOTAL,1356,63056.84,47748.87,,,
RADIOLOGY,78103,26,134,5130.1899999999996,3851.48,,,
RADIOLOGY,78103,TC,N/A,189.85,148.84,,,
RADIOLOGY,78103,GLOBL,N/A,2214.96,1736.56,,,
RADIOLOGY,78103,TOTAL,145,7535,5736.88,,,
RADIOLOGY,78104,26,344,13414.44,10288.9,,,
RADIOLOGY,78104,TC,N/A,1193.1199999999999,935.42,,,
RADIOLOGY,78104,GLOBL,18,4378.2299999999996,3249.77,,,
RADIOLOGY,78104,TOTAL,368,18985.79,14474.09,,,
RADIOLOGY,78110,26,N/A,8.99,7.05,,,
RADIOLOGY,78110,TOTAL,N/A,8.99,7.05,,,
RADIOLOGY,78111,26,N/A,65.400000000000006,17.100000000000001,,,
RADIOLOGY,78111,TOTAL,N/A,65.400000000000006,17.100000000000001,,,
RADIOLOGY,78120,26,N/A,36.880000000000003,28.91,,,
RADIOLOGY,78120,TOTAL,N/A,36.880000000000003,28.91,,,
RADIOLOGY,78121,26,N/A,16.95,13.29,,,
RADIOLOGY,78121,TOTAL,N/A,16.95,13.29,,,
RADIOLOGY,78122,26,442,9902.36,7710.67,,,
RADIOLOGY,78122,TC,N/A,75.34,15.29,,,
RADIOLOGY,78122,GLOBL,26,2485.6,1947.9,,,
RADIOLOGY,78122,TOTAL,469,12463.3,9673.86,,,
RADIOLOGY,78135,26,N/A,260.89999999999998,204.57,,,
RADIOLOGY,78135,TOTAL,N/A,260.89999999999998,204.57,,,
RADIOLOGY,78140,26,52,1604.94,1210.6300000000001,,,
RADIOLOGY,78140,GLOBL,N/A,665.93,522.09,,,
RADIOLOGY,78140,TOTAL,57,2270.87,1732.72,,,
RADIOLOGY,78185,26,20,401.89,315.08999999999997,,,
RADIOLOGY,78185,TC,N/A,0,0,,,
RADIOLOGY,78185,GLOBL,N/A,412.2,323.16000000000003,,,
RADIOLOGY,78185,TOTAL,22,814.08999999999992,638.25,,,
RADIOLOGY,78191,26,N/A,0,0,,,
RADIOLOGY,78191,TOTAL,N/A,0,0,,,
RADIOLOGY,78195,26,30638,1847394.09,1414234.87,,,
RADIOLOGY,78195,TC,108,35827.620000000003,27971.98,,,
RADIOLOGY,78195,GLOBL,1156,435965.11,335890.57,,,
RADIOLOGY,78195,TOTAL,31902,2319186.8199999998,1778097.42,,,
RADIOLOGY,78199,26,N/A,528.41,414.28,,,
RADIOLOGY,78199,GLOBL,N/A,0,0,,,
RADIOLOGY,78199,TOTAL,N/A,528.41,414.28,,,
RADIOLOGY,78201,26,1244,27475.18,20974.400000000001,,,
RADIOLOGY,78201,TC,N/A,162.47,127.38,,,
RADIOLOGY,78201,GLOBL,N/A,561.28,440.02,,,
RADIOLOGY,78201,TOTAL,1250,28198.93,21541.8,,,
RADIOLOGY,78202,26,328,7935.18,6035.21,,,
RADIOLOGY,78202,TC,N/A,1510.41,1184.2,,,
RADIOLOGY,78202,GLOBL,N/A,1383.39,1084.57,,,
RADIOLOGY,78202,TOTAL,343,10828.98,8303.98,,,
RADIOLOGY,78205,26,3191,112764.58,85906.09,,,
RADIOLOGY,78205,TC,N/A,1033.03,694.64,,,
RADIOLOGY,78205,GLOBL,145,32527.16,24560.98,,,
RADIOLOGY,78205,TOTAL,3342,146324.76999999999,111161.71,,,
RADIOLOGY,78206,26,400,18635.3,13978.37,,,
RADIOLOGY,78206,TC,N/A,1110.49,792.52,,,
RADIOLOGY,78206,GLOBL,39,14420.17,11128.71,,,
RADIOLOGY,78206,TOTAL,443,34165.96,25899.599999999999,,,
RADIOLOGY,78215,26,4163,102413.4,77486.11,,,
RADIOLOGY,78215,TC,119,19064.830000000002,14600.96,,,
RADIOLOGY,78215,GLOBL,598,117234.69,89524.95,,,
RADIOLOGY,78215,TOTAL,4880,238712.92,181612.02,,,
RADIOLOGY,78216,26,521,14432.84,11009.83,,,
RADIOLOGY,78216,TC,11,984.43,771.84,,,
RADIOLOGY,78216,GLOBL,48,6316.72,4801.04,,,
RADIOLOGY,78216,TOTAL,580,21733.99,16582.71,,,
RADIOLOGY,78226,26,67752,2540326.4700000002,1938244.3,,,
RADIOLOGY,78226,TC,407,117431.76,90507.79,,,
RADIOLOGY,78226,GLOBL,3196,1093888.68,843445.86,,,
RADIOLOGY,78226,TOTAL,71355,3751646.91,2872197.95,,,
RADIOLOGY,78227,26,72199,3214346.71,2421171.1800000002,,,
RADIOLOGY,78227,TC,1608,561350.03,431389.6,,,
RADIOLOGY,78227,GLOBL,7513,3088546.34,2367031.02,,,
RADIOLOGY,78227,TOTAL,81320,6864243.0800000001,5219591.8000000007,,,
RADIOLOGY,78230,26,31,613.32000000000005,449.35,,,
RADIOLOGY,78230,GLOBL,N/A,305.07,239.16,,,
RADIOLOGY,78230,TOTAL,33,918.3900000000001,688.51,,,
RADIOLOGY,78231,26,25,658.25,474.97,,,
RADIOLOGY,78231,GLOBL,30,3952.92,2936.38,,,
RADIOLOGY,78231,TOTAL,55,4611.17,3411.35,,,
RADIOLOGY,78232,26,59,1274.44,927.56,,,
RADIOLOGY,78232,GLOBL,N/A,436.9,254.49,,,
RADIOLOGY,78232,TOTAL,63,1711.34,1182.05,,,
RADIOLOGY,78258,26,289,11077.74,8614.93,,,
RADIOLOGY,78258,TC,N/A,494.49,387.66,,,
RADIOLOGY,78258,GLOBL,13,2999.95,2351.94,,,
RADIOLOGY,78258,TOTAL,305,14572.18,11354.53,,,
RADIOLOGY,78261,26,23,806.62,574.79999999999995,,,
RADIOLOGY,78261,TC,N/A,857.32,672.12,,,
RADIOLOGY,78261,GLOBL,36,8860.5300000000007,6875.05,,,
RADIOLOGY,78261,TOTAL,63,10524.47,8121.97,,,
RADIOLOGY,78262,26,126,4290.75,3363.91,,,
RADIOLOGY,78262,TC,N/A,1693.12,1327.41,,,
RADIOLOGY,78262,GLOBL,38,9709.94,7497.37,,,
RADIOLOGY,78262,TOTAL,172,15693.81,12188.69,,,
RADIOLOGY,78264,26,61786,2463660.42,1862072.58,,,
RADIOLOGY,78264,TC,1308,322234.55,247273,,,
RADIOLOGY,78264,GLOBL,7087,2102262.64,1606612.21,,,
RADIOLOGY,78264,TOTAL,70181,4888157.6100000003,3715957.79,,,
RADIOLOGY,78267,26,N/A,0,0,,,
RADIOLOGY,78267,GLOBL,5678,60919.31,59274.91,,,
RADIOLOGY,78267,TOTAL,5678,60919.31,59274.91,,,
RADIOLOGY,78268,26,N/A,0,0,,,
RADIOLOGY,78268,GLOBL,5535,488633,475305.45,,,
RADIOLOGY,78268,TOTAL,5535,488633,475305.45,,,
RADIOLOGY,78270,26,N/A,0,0,,,
RADIOLOGY,78270,GLOBL,803,66779.649999999994,42361.11,,,
RADIOLOGY,78270,TOTAL,803,66779.649999999994,42361.11,,,
RADIOLOGY,78271,GLOBL,N/A,0,0,,,
RADIOLOGY,78271,TOTAL,N/A,0,0,,,
RADIOLOGY,78272,GLOBL,N/A,115.62,90.65,,,
RADIOLOGY,78272,TOTAL,N/A,115.62,90.65,,,
RADIOLOGY,78278,26,35246,1752013.13,1344035.96,,,
RADIOLOGY,78278,TC,N/A,560.28,439.26,,,
RADIOLOGY,78278,GLOBL,58,20930.12,16161.63,,,
RADIOLOGY,78278,TOTAL,35306,1773503.53,1360636.85,,,
RADIOLOGY,78282,26,18,361.5,283.39,,,
RADIOLOGY,78282,TOTAL,18,361.5,283.39,,,
RADIOLOGY,78290,26,829,28568.42,21902.95,,,
RADIOLOGY,78290,TC,N/A,1289.68,1011.11,,,
RADIOLOGY,78290,GLOBL,52,18451.77,14235.68,,,
RADIOLOGY,78290,TOTAL,885,48309.87,37149.740000000013,,,
RADIOLOGY,78291,26,167,7215.84,5516.6,,,
RADIOLOGY,78291,GLOBL,N/A,0,0,,,
RADIOLOGY,78291,TOTAL,167,7215.84,5516.6,,,
RADIOLOGY,78299,26,N/A,277.19,217.3,,,
RADIOLOGY,78299,GLOBL,N/A,154.35,121.01,,,
RADIOLOGY,78299,TOTAL,N/A,431.54,338.31,,,
RADIOLOGY,78300,26,11945,371709.72,280492.26,,,
RADIOLOGY,78300,TC,383,55099.64,42061.39,,,
RADIOLOGY,78300,GLOBL,1802,325919.44,247240.17,,,
RADIOLOGY,78300,TOTAL,14130,752728.8,569793.82000000007,,,
RADIOLOGY,78305,26,2227,91891.41,69764.17,,,
RADIOLOGY,78305,TC,125,23127.03,17692.099999999999,,,
RADIOLOGY,78305,GLOBL,492,112744.79,86344.84,,,
RADIOLOGY,78305,TOTAL,2844,227763.23,173801.11,,,
RADIOLOGY,78306,26,262557,11024685.48,8336349.4500000002,,,
RADIOLOGY,78306,TC,7634,1550669.98,1187135.31,,,
RADIOLOGY,78306,GLOBL,36513,9599281.5999999996,7351760.46,,,
RADIOLOGY,78306,TOTAL,306704,22174637.059999999,16875245.219999999,,,
RADIOLOGY,78315,26,67585,3432529.81,2601629.34,,,
RADIOLOGY,78315,TC,1016,297647.89,230743.94,,,
RADIOLOGY,78315,GLOBL,8771,3172730.69,2437730.9700000002,,,
RADIOLOGY,78315,TOTAL,77372,6902908.3900000006,5270104.25,,,
RADIOLOGY,78320,26,19067,968294.68,735565.13,,,
RADIOLOGY,78320,TC,1243,216438.29,164134.29999999999,,,
RADIOLOGY,78320,GLOBL,3904,746499.32,574537.19999999995,,,
RADIOLOGY,78320,TOTAL,24214,1931232.29,1474236.63,,,
RADIOLOGY,78350,26,N/A,0,0,,,
RADIOLOGY,78350,TC,N/A,0,0,,,
RADIOLOGY,78350,GLOBL,N/A,0,0,,,
RADIOLOGY,78350,TOTAL,N/A,0,0,,,
RADIOLOGY,78351,GLOBL,N/A,0,0,,,
RADIOLOGY,78351,TOTAL,N/A,0,0,,,
RADIOLOGY,78399,26,55,1989.02,1559.15,,,
RADIOLOGY,78399,TC,N/A,151.59,118.84,,,
RADIOLOGY,78399,GLOBL,N/A,0,0,,,
RADIOLOGY,78399,TOTAL,56,2140.61,1677.99,,,
RADIOLOGY,78414,26,127,3040.33,2383.83,,,
RADIOLOGY,78414,TC,N/A,0,0,,,
RADIOLOGY,78414,GLOBL,60,17175.88,13466.08,,,
RADIOLOGY,78414,TOTAL,187,20216.21,15849.91,,,
RADIOLOGY,78428,26,316,12464.69,9658.7800000000007,,,
RADIOLOGY,78428,TC,N/A,142.80000000000001,111.96,,,
RADIOLOGY,78428,GLOBL,78,13470.55,10560.65,,,
RADIOLOGY,78428,TOTAL,395,26078.04,20331.39,,,
RADIOLOGY,78445,26,132,3034.8,2349.73,,,
RADIOLOGY,78445,TC,N/A,0,0,,,
RADIOLOGY,78445,GLOBL,N/A,1565.22,1111.8699999999999,,,
RADIOLOGY,78445,TOTAL,140,4600.0200000000004,3461.6,,,
RADIOLOGY,78451,26,28859,1971091.25,1476241.89,,,
RADIOLOGY,78451,TC,750,201825.46,156180.82,,,
RADIOLOGY,78451,GLOBL,12570,4315019.0999999996,3312393.93,,,
RADIOLOGY,78451,TOTAL,42179,6487935.8099999996,4944816.6399999997,,,
RADIOLOGY,78452,26,1130486,90062934.790000007,67590604.989999995,,,
RADIOLOGY,78452,TC,85011,33440680.93,25839849.73,,,
RADIOLOGY,78452,GLOBL,916145,450262427.91000003,347249275.07999998,,,
RADIOLOGY,78452,TOTAL,2131642,573766043.63,440679729.80000001,,,
RADIOLOGY,78453,26,1863,95529.63,72015.39,,,
RADIOLOGY,78453,TC,N/A,234.32,183.71,,,
RADIOLOGY,78453,GLOBL,55,19716.88,15283.91,,,
RADIOLOGY,78453,TOTAL,1919,115480.83,87483.01,,,
RADIOLOGY,78454,26,12448,845036.84,634197.12,,,
RADIOLOGY,78454,TC,N/A,1452.36,1138.6500000000001,,,
RADIOLOGY,78454,GLOBL,120,48906.48,37166.379999999997,,,
RADIOLOGY,78454,TOTAL,12572,895395.67999999993,672502.15,,,
RADIOLOGY,78456,26,13,644.09,493.27,,,
RADIOLOGY,78456,GLOBL,N/A,331.25,259.7,,,
RADIOLOGY,78456,TOTAL,14,975.34,752.97,,,
RADIOLOGY,78457,26,98,3798.45,2948.65,,,
RADIOLOGY,78457,GLOBL,N/A,814.58,638.64,,,
RADIOLOGY,78457,TOTAL,102,4613.03,3587.29,,,
RADIOLOGY,78458,26,64,2546.04,1910.64,,,
RADIOLOGY,78458,GLOBL,N/A,324.37,254.31,,,
RADIOLOGY,78458,TOTAL,66,2870.41,2164.9499999999998,,,
RADIOLOGY,78459,26,1233,91903.46,70723.59,,,
RADIOLOGY,78459,TC,24,29432.14,22959.64,,,
RADIOLOGY,78459,GLOBL,588,933525.69,724729.53,,,
RADIOLOGY,78459,TOTAL,1845,1054861.29,818412.76,,,
RADIOLOGY,78466,26,154,5352.49,4151.21,,,
RADIOLOGY,78466,GLOBL,263,39834.81,30813.96,,,
RADIOLOGY,78466,TOTAL,417,45187.3,34965.17,,,
RADIOLOGY,78468,26,N/A,424,299.25,,,
RADIOLOGY,78468,GLOBL,N/A,171.6,134.53,,,
RADIOLOGY,78468,TOTAL,11,595.6,433.78,,,
RADIOLOGY,78469,26,83,3903.75,3028.21,,,
RADIOLOGY,78469,TC,110,18287.080000000002,14336.64,,,
RADIOLOGY,78469,GLOBL,606,131876.70000000001,103363.54,,,
RADIOLOGY,78469,TOTAL,799,154067.53,120728.39,,,
RADIOLOGY,78472,26,22888,1105176.6399999999,837519.67,,,
RADIOLOGY,78472,TC,1280,222221.05,171111.26,,,
RADIOLOGY,78472,GLOBL,8990,2129883.54,1626298.83,,,
RADIOLOGY,78472,TOTAL,33158,3457281.23,2634929.7599999998,,,
RADIOLOGY,78473,26,870,63426.2,48327.23,,,
RADIOLOGY,78473,TC,60,12947.46,10113.92,,,
RADIOLOGY,78473,GLOBL,982,303971.27,234541.32,,,
RADIOLOGY,78473,TOTAL,1912,380344.93000000011,292982.46999999997,,,
RADIOLOGY,78481,26,212,10297.81,7743.73,,,
RADIOLOGY,78481,TC,N/A,267.82,209.98,,,
RADIOLOGY,78481,GLOBL,1063,184233.12,142572.66,,,
RADIOLOGY,78481,TOTAL,1277,194798.75,150526.37,,,
RADIOLOGY,78483,26,270,20239.79,15723,,,
RADIOLOGY,78483,GLOBL,29,7601.18,5817.2,,,
RADIOLOGY,78483,TOTAL,299,27840.97,21540.2,,,
RADIOLOGY,78491,26,762,56880.160000000003,43795.97,,,
RADIOLOGY,78491,TC,N/A,7446.57,5838.17,,,
RADIOLOGY,78491,GLOBL,161,196762.13,152944.91,,,
RADIOLOGY,78491,TOTAL,932,261088.86,202579.05,,,
RADIOLOGY,78492,26,31295,2879932.53,2176943.5699999998,,,
RADIOLOGY,78492,TC,7463,9483702.4000000004,7402450.0599999996,,,
RADIOLOGY,78492,GLOBL,68798,94099529.290000007,73208677.790000007,,,
RADIOLOGY,78492,TOTAL,107556,106463164.22,82788071.420000002,,,
RADIOLOGY,78494,26,750,43877.31,32817.269999999997,,,
RADIOLOGY,78494,TC,N/A,958.27,751.29,,,
RADIOLOGY,78494,GLOBL,863,202381.76,154150.6,,,
RADIOLOGY,78494,TOTAL,1618,247217.34,187719.16,,,
RADIOLOGY,78496,26,611,14820.5,11201.63,,,
RADIOLOGY,78496,TC,69,1471.15,1153.6099999999999,,,
RADIOLOGY,78496,GLOBL,640,29079.279999999999,22610.44,,,
RADIOLOGY,78496,TOTAL,1320,45370.93,34965.68,,,
RADIOLOGY,78499,26,92,6893.97,5404.15,,,
RADIOLOGY,78499,TC,N/A,258.79000000000002,202.89,,,
RADIOLOGY,78499,GLOBL,72,17730.759999999998,12650.56,,,
RADIOLOGY,78499,TOTAL,165,24883.52,18257.599999999999,,,
RADIOLOGY,78579,26,1331,32781.379999999997,25042.73,,,
RADIOLOGY,78579,GLOBL,16,3192.29,2502.7600000000002,,,
RADIOLOGY,78579,TOTAL,1347,35973.67,27545.49,,,
RADIOLOGY,78580,26,16871,629507.68000000005,481491.37,,,
RADIOLOGY,78580,TC,59,11018.02,8531.32,,,
RADIOLOGY,78580,GLOBL,76,18784.580000000002,14136.67,,,
RADIOLOGY,78580,TOTAL,17006,659310.28,504159.36,,,
RADIOLOGY,78582,26,216238,11582140.6,8819185.0399999991,,,
RADIOLOGY,78582,TC,339,93339.94,72654.59,,,
RADIOLOGY,78582,GLOBL,1646,586946.62,454042.7,,,
RADIOLOGY,78582,TOTAL,218223,12262427.16,9345882.3299999982,,,
RADIOLOGY,78596,GLOBL,N/A,0,0,,,
RADIOLOGY,78596,TOTAL,N/A,0,0,,,
RADIOLOGY,78597,26,1522,55007.22,42121.48,,,
RADIOLOGY,78597,TC,N/A,1424.58,1116.83,,,
RADIOLOGY,78597,GLOBL,60,12440.7,9462.01,,,
RADIOLOGY,78597,TOTAL,1591,68872.5,52700.320000000007,,,
RADIOLOGY,78598,26,3974,167144.99,126870.1,,,
RADIOLOGY,78598,TC,28,7135.39,5594.13,,,
RADIOLOGY,78598,GLOBL,181,56535.86,43674.78,,,
RADIOLOGY,78598,TOTAL,4183,230816.24,176139.01,,,
RADIOLOGY,78599,26,106,9012.5499999999993,7065.85,,,
RADIOLOGY,78599,TOTAL,106,9012.5499999999993,7065.85,,,
RADIOLOGY,78600,26,98,2108.54,1624.22,,,
RADIOLOGY,78600,GLOBL,13,2316.65,1816.2,,,
RADIOLOGY,78600,TOTAL,111,4425.1900000000014,3440.42,,,
RADIOLOGY,78601,26,459,11945.58,9052.67,,,
RADIOLOGY,78601,TOTAL,459,11945.58,9052.67,,,
RADIOLOGY,78605,26,61,1668.74,1244.29,,,
RADIOLOGY,78605,TC,N/A,162.52000000000001,127.42,,,
RADIOLOGY,78605,GLOBL,N/A,145,113.68,,,
RADIOLOGY,78605,TOTAL,63,1976.26,1485.39,,,
RADIOLOGY,78606,26,326,10218.49,7741.63,,,
RADIOLOGY,78606,GLOBL,N/A,2563.56,1592.16,,,
RADIOLOGY,78606,TOTAL,333,12782.05,9333.7900000000009,,,
RADIOLOGY,78607,26,7591,456915.82,343443.64,,,
RADIOLOGY,78607,TC,169,49291.45,38433.06,,,
RADIOLOGY,78607,GLOBL,1901,672074.8,519191.78,,,
RADIOLOGY,78607,TOTAL,9661,1178282.07,901068.4800000001,,,
RADIOLOGY,78608,26,3689,279773.40999999997,214350.45,,,
RADIOLOGY,78608,TC,780,1031345.55,807139.93,,,
RADIOLOGY,78608,GLOBL,3328,4863681.9800000004,3788955.25,,,
RADIOLOGY,78608,TOTAL,7797,6174800.9400000004,4810445.63,,,
RADIOLOGY,78609,26,N/A,0,0,,,
RADIOLOGY,78609,TC,N/A,0,0,,,
RADIOLOGY,78609,GLOBL,N/A,0,0,,,
RADIOLOGY,78609,TOTAL,N/A,0,0,,,
RADIOLOGY,78610,26,355,5383.99,4053.75,,,
RADIOLOGY,78610,GLOBL,134,25399.95,19794.52,,,
RADIOLOGY,78610,TOTAL,489,30783.94,23848.27,,,
RADIOLOGY,78630,26,2349,77737.41,59130.62,,,
RADIOLOGY,78630,TC,N/A,1796.69,1408.59,,,
RADIOLOGY,78630,GLOBL,112,39961.949999999997,30960.2,,,
RADIOLOGY,78630,TOTAL,2467,119496.05,91499.41,,,
RADIOLOGY,78635,26,46,1434.85,1101.25,,,
RADIOLOGY,78635,GLOBL,N/A,743.71,583.07000000000005,,,
RADIOLOGY,78635,TOTAL,48,2178.56,1684.32,,,
RADIOLOGY,78645,26,1152,32384.41,24431.77,,,
RADIOLOGY,78645,TC,N/A,2448.39,1858.86,,,
RADIOLOGY,78645,GLOBL,13,4312.41,3380.94,,,
RADIOLOGY,78645,TOTAL,1174,39145.210000000006,29671.57,,,
RADIOLOGY,78647,26,61,2713.48,2127.33,,,
RADIOLOGY,78647,TC,N/A,600.86,471.06,,,
RADIOLOGY,78647,GLOBL,N/A,1357.52,1064.28,,,
RADIOLOGY,78647,TOTAL,67,4671.8599999999997,3662.67,,,
RADIOLOGY,78650,26,135,4183.58,3109.43,,,
RADIOLOGY,78650,GLOBL,N/A,1347.71,1056.5999999999999,,,
RADIOLOGY,78650,TOTAL,139,5531.29,4166.03,,,
RADIOLOGY,78660,26,142,3945.64,2877.29,,,
RADIOLOGY,78660,TC,N/A,1093.75,857.5,,,
RADIOLOGY,78660,GLOBL,41,7742.13,6069.81,,,
RADIOLOGY,78660,TOTAL,190,12781.52,9804.6,,,
RADIOLOGY,78699,26,19,1431.27,1121.95,,,
RADIOLOGY,78699,TC,N/A,1382.87,1084.17,,,
RADIOLOGY,78699,TOTAL,20,2814.14,2206.12,,,
RADIOLOGY,78700,26,472,10756.95,8240.84,,,
RADIOLOGY,78700,TC,13,1889.84,1386.98,,,
RADIOLOGY,78700,GLOBL,90,15892.63,11911.48,,,
RADIOLOGY,78700,TOTAL,575,28539.42,21539.3,,,
RADIOLOGY,78701,26,422,10682.97,8207.94,,,
RADIOLOGY,78701,TC,14,2432.09,1906.74,,,
RADIOLOGY,78701,GLOBL,50,10795,8402.7999999999993,,,
RADIOLOGY,78701,TOTAL,486,23910.06,18517.48,,,
RADIOLOGY,78707,26,8794,417320.67,317648.95,,,
RADIOLOGY,78707,TC,347,62049.23,47638.69,,,
RADIOLOGY,78707,GLOBL,1295,315608.21000000002,243390.1,,,
RADIOLOGY,78707,TOTAL,10436,794978.11,608677.74,,,
RADIOLOGY,78708,26,19441,1169015.3999999999,885648.75,,,
RADIOLOGY,78708,TC,285,32608.74,25218.9,,,
RADIOLOGY,78708,GLOBL,2817,514798.15,392242.33,,,
RADIOLOGY,78708,TOTAL,22543,1716422.29,1303109.98,,,
RADIOLOGY,78709,26,3359,234594.62,178488.4,,,
RADIOLOGY,78709,TC,222,63478.239999999998,47433.07,,,
RADIOLOGY,78709,GLOBL,379,145732.70000000001,112266.08,,,
RADIOLOGY,78709,TOTAL,3960,443805.56,338187.55,,,
RADIOLOGY,78710,26,99,3013.84,2313.86,,,
RADIOLOGY,78710,GLOBL,31,6659.71,5105.8999999999996,,,
RADIOLOGY,78710,TOTAL,130,9673.5499999999993,7419.76,,,
RADIOLOGY,78725,26,363,6632.33,4890.1000000000004,,,
RADIOLOGY,78725,GLOBL,1153,128393.08,96809.39,,,
RADIOLOGY,78725,TOTAL,1516,135025.41,101699.49,,,
RADIOLOGY,78730,26,N/A,22.99,18.02,,,
RADIOLOGY,78730,TC,N/A,0,0,,,
RADIOLOGY,78730,GLOBL,12,908.54,712.26,,,
RADIOLOGY,78730,TOTAL,15,931.53,730.28,,,
RADIOLOGY,78740,26,185,5450.27,4158.22,,,
RADIOLOGY,78740,TC,N/A,431.1,337.98,,,
RADIOLOGY,78740,GLOBL,34,7806.06,5893.91,,,
RADIOLOGY,78740,TOTAL,221,13687.43,10390.11,,,
RADIOLOGY,78761,26,25,917.25,691.12,,,
