CPT only copyright 2014 American Medical Association. All rights reserved.,,,,,,,,
"""2014 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18000,,,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,
DIGESTIVE SYSTEM,47801,OTHER,157,132322.01,102448.85,,,
DIGESTIVE SYSTEM,47801,TOTAL,181,135013.60999999999,104559.03999999999,,,
DIGESTIVE SYSTEM,47802,80S,N/A,304.32,238.58,,,
DIGESTIVE SYSTEM,47802,OTHER,N/A,5754.13,4511.26,,,
DIGESTIVE SYSTEM,47802,TOTAL,N/A,6058.45,4749.84,,,
DIGESTIVE SYSTEM,47900,80S,31,6338.53,4969.3900000000003,,,
DIGESTIVE SYSTEM,47900,OTHER,106,128021.42,100368.72,,,
DIGESTIVE SYSTEM,47900,TOTAL,137,134359.95000000001,105338.11,,,
DIGESTIVE SYSTEM,47999,80S,N/A,421.14,330.18,,,
DIGESTIVE SYSTEM,47999,OTHER,323,183116.34,143563.31,,,
DIGESTIVE SYSTEM,47999,TOTAL,325,183537.48,143893.49,,,
DIGESTIVE SYSTEM,48000,80S,15,4109.24,3108.42,,,
DIGESTIVE SYSTEM,48000,OTHER,95,152871.82,117396.57,,,
DIGESTIVE SYSTEM,48000,TOTAL,110,156981.06,120504.99,,,
DIGESTIVE SYSTEM,48001,80S,N/A,802.61,629.25,,,
DIGESTIVE SYSTEM,48001,OTHER,25,55723.77,43632.36,,,
DIGESTIVE SYSTEM,48001,TOTAL,27,56526.38,44261.61,,,
DIGESTIVE SYSTEM,48020,80S,N/A,370.65,290.57,,,
DIGESTIVE SYSTEM,48020,OTHER,21,13513.95,10594.94,,,
DIGESTIVE SYSTEM,48020,TOTAL,25,13884.6,10885.51,,,
DIGESTIVE SYSTEM,48100,80S,66,5548.36,4349.96,,,
DIGESTIVE SYSTEM,48100,OTHER,310,175346.06,136789.26999999999,,,
DIGESTIVE SYSTEM,48100,TOTAL,376,180894.42,141139.23000000001,,,
DIGESTIVE SYSTEM,48102,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,48102,OTHER,1550,390488.57,301621.48,,,
DIGESTIVE SYSTEM,48102,TOTAL,1550,390488.57,301621.48,,,
DIGESTIVE SYSTEM,48105,80S,84,36075.79,28283.41,,,
DIGESTIVE SYSTEM,48105,OTHER,362,999947.74,782640.7,,,
DIGESTIVE SYSTEM,48105,TOTAL,446,1036023.53,810924.11,,,
DIGESTIVE SYSTEM,48120,80S,47,5870.56,4602.53,,,
DIGESTIVE SYSTEM,48120,OTHER,157,132465.56,102528.18,,,
DIGESTIVE SYSTEM,48120,TOTAL,204,138336.12,107130.71,,,
DIGESTIVE SYSTEM,48140,80S,427,98024.04,75904.160000000003,,,
DIGESTIVE SYSTEM,48140,OTHER,1711,2550106.42,1975342.73,,,
DIGESTIVE SYSTEM,48140,TOTAL,2138,2648130.46,2051246.89,,,
DIGESTIVE SYSTEM,48145,80S,18,4143.79,3248.73,,,
DIGESTIVE SYSTEM,48145,OTHER,59,83987.78,65312.49,,,
DIGESTIVE SYSTEM,48145,TOTAL,77,88131.569999999992,68561.22,,,
DIGESTIVE SYSTEM,48146,80S,27,7478.46,5863.06,,,
DIGESTIVE SYSTEM,48146,OTHER,71,134234.37,105009.31,,,
DIGESTIVE SYSTEM,48146,TOTAL,98,141712.82999999999,110872.37,,,
DIGESTIVE SYSTEM,48148,80S,N/A,1072.5999999999999,840.92,,,
DIGESTIVE SYSTEM,48148,OTHER,53,53276.93,41688.36,,,
DIGESTIVE SYSTEM,48148,TOTAL,60,54349.53,42529.279999999999,,,
DIGESTIVE SYSTEM,48150,80S,596,294186.07,229498.39,,,
DIGESTIVE SYSTEM,48150,OTHER,2241,7070037.0899999999,5516039.3300000001,,,
DIGESTIVE SYSTEM,48150,TOTAL,2837,7364223.1600000001,5745537.7199999997,,,
DIGESTIVE SYSTEM,48152,80S,28,12801.89,10036.67,,,
DIGESTIVE SYSTEM,48152,OTHER,66,189668.28,147327.03,,,
DIGESTIVE SYSTEM,48152,TOTAL,94,202470.17,157363.70000000001,,,
DIGESTIVE SYSTEM,48153,80S,382,189205.69,147778,,,
DIGESTIVE SYSTEM,48153,OTHER,1436,4520663.51,3509769.11,,,
DIGESTIVE SYSTEM,48153,TOTAL,1818,4709869.2,3657547.11,,,
DIGESTIVE SYSTEM,48154,80S,N/A,911.6,714.69,,,
DIGESTIVE SYSTEM,48154,OTHER,32,86815.3,65626.69,,,
DIGESTIVE SYSTEM,48154,TOTAL,34,87726.900000000009,66341.38,,,
DIGESTIVE SYSTEM,48155,80S,31,7432.36,5711.73,,,
DIGESTIVE SYSTEM,48155,OTHER,130,196304.36,152051.85999999999,,,
DIGESTIVE SYSTEM,48155,TOTAL,161,203736.72,157763.59,,,
DIGESTIVE SYSTEM,48160,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,48160,OTHER,N/A,0,0,,,
DIGESTIVE SYSTEM,48160,TOTAL,N/A,0,0,,,
DIGESTIVE SYSTEM,48400,OTHER,N/A,782.2,526.09,,,
DIGESTIVE SYSTEM,48400,TOTAL,N/A,782.2,526.09,,,
DIGESTIVE SYSTEM,48500,80S,N/A,684.43,536.59,,,
DIGESTIVE SYSTEM,48500,OTHER,14,11373.26,8512.43,,,
DIGESTIVE SYSTEM,48500,TOTAL,20,12057.69,9049.02,,,
DIGESTIVE SYSTEM,48510,80S,14,2061.29,1616.06,,,
DIGESTIVE SYSTEM,48510,OTHER,76,63802.59,48886.63,,,
DIGESTIVE SYSTEM,48510,TOTAL,90,65863.87999999999,50502.69,,,
DIGESTIVE SYSTEM,48520,80S,42,5768.77,4522.67,,,
DIGESTIVE SYSTEM,48520,OTHER,125,115419.14,88553.67,,,
DIGESTIVE SYSTEM,48520,TOTAL,167,121187.91,93076.34,,,
DIGESTIVE SYSTEM,48540,80S,14,2372.27,1859.84,,,
DIGESTIVE SYSTEM,48540,OTHER,46,50630.81,39694.58,,,
DIGESTIVE SYSTEM,48540,TOTAL,60,53003.079999999987,41554.42,,,
DIGESTIVE SYSTEM,48545,80S,11,1833.08,1437.12,,,
DIGESTIVE SYSTEM,48545,OTHER,22,22756.23,17840.900000000001,,,
DIGESTIVE SYSTEM,48545,TOTAL,33,24589.31,19278.02,,,
DIGESTIVE SYSTEM,48547,80S,12,2773.29,2174.2600000000002,,,
DIGESTIVE SYSTEM,48547,OTHER,34,54278.05,42553.97,,,
DIGESTIVE SYSTEM,48547,TOTAL,46,57051.34,44728.23,,,
DIGESTIVE SYSTEM,48548,80S,28,6422.81,5035.4799999999996,,,
DIGESTIVE SYSTEM,48548,OTHER,120,179441.13,139653.96,,,
DIGESTIVE SYSTEM,48548,TOTAL,148,185863.94,144689.44,,,
DIGESTIVE SYSTEM,48550,OTHER,N/A,300,235.2,,,
DIGESTIVE SYSTEM,48550,TOTAL,N/A,300,235.2,,,
DIGESTIVE SYSTEM,48551,80S,87,1747.03,1341.96,,,
DIGESTIVE SYSTEM,48551,OTHER,396,51771.71,40199.49,,,
DIGESTIVE SYSTEM,48551,TOTAL,483,53518.74,41541.449999999997,,,
DIGESTIVE SYSTEM,48552,80S,N/A,158.13999999999999,109.91,,,
DIGESTIVE SYSTEM,48552,OTHER,34,4476.3599999999997,3413.95,,,
DIGESTIVE SYSTEM,48552,TOTAL,42,4634.5,3523.86,,,
DIGESTIVE SYSTEM,48554,80S,180,75662.929999999993,58196.23,,,
DIGESTIVE SYSTEM,48554,OTHER,432,1003149.87,775597.57,,,
DIGESTIVE SYSTEM,48554,TOTAL,612,1078812.8,833793.79999999993,,,
DIGESTIVE SYSTEM,48556,80S,13,2454.87,1729.14,,,
DIGESTIVE SYSTEM,48556,OTHER,61,66952.37,48884.85,,,
DIGESTIVE SYSTEM,48556,TOTAL,74,69407.239999999991,50613.99,,,
DIGESTIVE SYSTEM,48999,80S,170,53327.49,41493.51,,,
DIGESTIVE SYSTEM,48999,OTHER,866,1350890.82,1054975.81,,,
DIGESTIVE SYSTEM,48999,TOTAL,1036,1404218.31,1096469.32,,,
DIGESTIVE SYSTEM,49000,80S,1120,128382.74,99655.91,,,
DIGESTIVE SYSTEM,49000,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49000,OTHER,7239,5353788.12,4166485.47,,,
DIGESTIVE SYSTEM,49000,TOTAL,8359,5482170.8600000003,4266141.38,,,
DIGESTIVE SYSTEM,49002,80S,841,124601.28,97141.41,,,
DIGESTIVE SYSTEM,49002,OTHER,6678,6100209.0199999996,4750039.92,,,
DIGESTIVE SYSTEM,49002,TOTAL,7519,6224810.2999999998,4847181.33,,,
DIGESTIVE SYSTEM,49010,80S,170,23202.95,18134.080000000002,,,
DIGESTIVE SYSTEM,49010,OTHER,890,787735.65,613482.01,,,
DIGESTIVE SYSTEM,49010,TOTAL,1060,810938.6,631616.09,,,
DIGESTIVE SYSTEM,49020,80S,835,178759.26,139220.03,,,
DIGESTIVE SYSTEM,49020,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49020,OTHER,4588,6340177.6299999999,4941729.78,,,
DIGESTIVE SYSTEM,49020,TOTAL,5423,6518936.8899999997,5080949.8100000015,,,
DIGESTIVE SYSTEM,49040,80S,64,7862.38,6117.16,,,
DIGESTIVE SYSTEM,49040,OTHER,378,293661.96999999997,228517.61,,,
DIGESTIVE SYSTEM,49040,TOTAL,442,301524.34999999998,234634.77,,,
DIGESTIVE SYSTEM,49060,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49060,OTHER,922,811155.68,630152.41,,,
DIGESTIVE SYSTEM,49060,TOTAL,922,811155.68,630152.41,,,
DIGESTIVE SYSTEM,49062,80S,20,1800.48,1411.57,,,
DIGESTIVE SYSTEM,49062,OTHER,125,74946.34,58315.71,,,
DIGESTIVE SYSTEM,49062,TOTAL,145,76746.819999999992,59727.28,,,
DIGESTIVE SYSTEM,49082,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49082,SG,45,11407.55,8743.6200000000008,,,
DIGESTIVE SYSTEM,49082,OTHER,13387,1163442.1299999999,894962.76,,,
DIGESTIVE SYSTEM,49082,TOTAL,13432,1174849.68,903706.38,,,
DIGESTIVE SYSTEM,49083,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49083,SG,31,7783.89,5987.25,,,
DIGESTIVE SYSTEM,49083,OTHER,205240,23490092.309999999,18040872.07,,,
DIGESTIVE SYSTEM,49083,TOTAL,205271,23497876.199999999,18046859.32,,,
DIGESTIVE SYSTEM,49084,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49084,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49084,OTHER,2217,151166.81,117683.29,,,
DIGESTIVE SYSTEM,49084,TOTAL,2217,151166.81,117683.29,,,
DIGESTIVE SYSTEM,49180,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49180,SG,N/A,227.44,40.42,,,
DIGESTIVE SYSTEM,49180,OTHER,19442,1714303.14,1321375.3799999999,,,
DIGESTIVE SYSTEM,49180,TOTAL,19443,1714530.58,1321415.8,,,
DIGESTIVE SYSTEM,49203,80S,509,73058.36,56957.65,,,
DIGESTIVE SYSTEM,49203,OTHER,2285,2137851.6800000002,1659810.15,,,
DIGESTIVE SYSTEM,49203,TOTAL,2794,2210910.04,1716767.8,,,
DIGESTIVE SYSTEM,49204,80S,269,59123.49,45739.95,,,
DIGESTIVE SYSTEM,49204,OTHER,1126,1590770.17,1238334.2,,,
DIGESTIVE SYSTEM,49204,TOTAL,1395,1649893.66,1284074.1499999999,,,
DIGESTIVE SYSTEM,49205,80S,382,102252.54,79252.899999999994,,,
DIGESTIVE SYSTEM,49205,OTHER,1629,2762946.2,2152319.2999999998,,,
DIGESTIVE SYSTEM,49205,TOTAL,2011,2865198.74,2231572.2000000002,,,
DIGESTIVE SYSTEM,49215,80S,30,10968.02,8598.9500000000007,,,
DIGESTIVE SYSTEM,49215,OTHER,148,284774.2,222510.1,,,
DIGESTIVE SYSTEM,49215,TOTAL,178,295742.21999999997,231109.05,,,
DIGESTIVE SYSTEM,49220,80S,N/A,203.75,159.74,,,
DIGESTIVE SYSTEM,49220,OTHER,15,9414.3700000000008,7380.93,,,
DIGESTIVE SYSTEM,49220,TOTAL,17,9618.1200000000008,7540.67,,,
DIGESTIVE SYSTEM,49250,80S,N/A,50.16,39.33,,,
DIGESTIVE SYSTEM,49250,OTHER,251,117935.45,91628.91,,,
DIGESTIVE SYSTEM,49250,TOTAL,252,117985.61,91668.24,,,
DIGESTIVE SYSTEM,49255,80S,202,17318.77,13317.58,,,
DIGESTIVE SYSTEM,49255,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49255,OTHER,955,564810.18999999994,437037.97,,,
DIGESTIVE SYSTEM,49255,TOTAL,1157,582128.96,450355.55,,,
DIGESTIVE SYSTEM,49320,80S,1182,50142.52,38721.74,,,
DIGESTIVE SYSTEM,49320,SG,12,19789.310000000001,14705.71,,,
DIGESTIVE SYSTEM,49320,OTHER,8129,2431829.6800000002,1875074.95,,,
DIGESTIVE SYSTEM,49320,TOTAL,9323,2501761.5099999998,1928502.4,,,
DIGESTIVE SYSTEM,49321,80S,727,27331.31,21161.119999999999,,,
DIGESTIVE SYSTEM,49321,SG,N/A,4506.6099999999997,3417.93,,,
DIGESTIVE SYSTEM,49321,OTHER,4442,1200011.96,925992.89,,,
DIGESTIVE SYSTEM,49321,TOTAL,5173,1231849.8799999999,950571.94000000006,,,
DIGESTIVE SYSTEM,49322,80S,185,7899.74,6193.25,,,
DIGESTIVE SYSTEM,49322,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49322,OTHER,1199,367501.35,285103.21000000002,,,
DIGESTIVE SYSTEM,49322,TOTAL,1384,375401.09,291296.46000000002,,,
DIGESTIVE SYSTEM,49323,80S,84,5439.32,4264.1899999999996,,,
DIGESTIVE SYSTEM,49323,OTHER,335,172791.52,133995.18,,,
DIGESTIVE SYSTEM,49323,TOTAL,419,178230.84,138259.37,,,
DIGESTIVE SYSTEM,49324,80S,839,44115.57,33644.14,,,
DIGESTIVE SYSTEM,49324,SG,24,38090.6,27414.32,,,
DIGESTIVE SYSTEM,49324,OTHER,8819,3499605.35,2675622.69,,,
DIGESTIVE SYSTEM,49324,TOTAL,9682,3581811.52,2736681.15,,,
DIGESTIVE SYSTEM,49325,80S,246,14127.87,10636.12,,,
DIGESTIVE SYSTEM,49325,SG,N/A,11953.93,8216.94,,,
DIGESTIVE SYSTEM,49325,OTHER,2344,999484.18,763574.6,,,
DIGESTIVE SYSTEM,49325,TOTAL,2597,1025565.98,782427.65999999992,,,
DIGESTIVE SYSTEM,49326,80S,119,3221.38,2472.42,,,
DIGESTIVE SYSTEM,49326,OTHER,1053,201312.4,155342.64000000001,,,
DIGESTIVE SYSTEM,49326,TOTAL,1172,204533.78,157815.06,,,
DIGESTIVE SYSTEM,49327,80S,N/A,85.05,66.680000000000007,,,
DIGESTIVE SYSTEM,49327,OTHER,29,3735.76,2919.65,,,
DIGESTIVE SYSTEM,49327,TOTAL,33,3820.81,2986.33,,,
DIGESTIVE SYSTEM,49329,80S,183,22230.29,17381.66,,,
DIGESTIVE SYSTEM,49329,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49329,OTHER,1198,833844.14,652356.74,,,
DIGESTIVE SYSTEM,49329,TOTAL,1381,856074.43,669738.4,,,
DIGESTIVE SYSTEM,49400,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49400,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49400,OTHER,1193,115764.05,86726.38,,,
DIGESTIVE SYSTEM,49400,TOTAL,1193,115764.05,86726.38,,,
DIGESTIVE SYSTEM,49402,80S,N/A,949.18,744.15,,,
DIGESTIVE SYSTEM,49402,SG,N/A,1780.28,1395.73,,,
DIGESTIVE SYSTEM,49402,OTHER,1083,726611.39,562262.9,,,
DIGESTIVE SYSTEM,49402,TOTAL,1086,729340.85000000009,564402.78,,,
DIGESTIVE SYSTEM,49405,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49405,OTHER,6460,1359686.68,1057658.23,,,
DIGESTIVE SYSTEM,49405,TOTAL,6460,1359686.68,1057658.23,,,
DIGESTIVE SYSTEM,49406,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49406,OTHER,30600,6586324.2599999998,5121441.04,,,
DIGESTIVE SYSTEM,49406,TOTAL,30600,6586324.2599999998,5121441.04,,,
DIGESTIVE SYSTEM,49407,OTHER,306,72384.2,56114.28,,,
DIGESTIVE SYSTEM,49407,TOTAL,306,72384.2,56114.28,,,
DIGESTIVE SYSTEM,49411,80S,N/A,16.27,12.76,,,
DIGESTIVE SYSTEM,49411,OTHER,1277,276488.83,213660.86,,,
DIGESTIVE SYSTEM,49411,TOTAL,1278,276505.09999999998,213673.62,,,
DIGESTIVE SYSTEM,49412,80S,N/A,24.23,18.989999999999998,,,
DIGESTIVE SYSTEM,49412,OTHER,94,7815.88,6112.75,,,
DIGESTIVE SYSTEM,49412,TOTAL,96,7840.11,6131.74,,,
DIGESTIVE SYSTEM,49418,80S,33,664.86,521.24,,,
DIGESTIVE SYSTEM,49418,SG,11,14498.01,11257.84,,,
DIGESTIVE SYSTEM,49418,OTHER,4777,1472098.98,1131890.18,,,
DIGESTIVE SYSTEM,49418,TOTAL,4821,1487261.85,1143669.26,,,
DIGESTIVE SYSTEM,49419,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49419,OTHER,538,165777.04,129491.94,,,
DIGESTIVE SYSTEM,49419,TOTAL,538,165777.04,129491.94,,,
DIGESTIVE SYSTEM,49421,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49421,SG,11,14185.43,8466.59,,,
DIGESTIVE SYSTEM,49421,OTHER,3240,742434.45,562067.93000000005,,,
DIGESTIVE SYSTEM,49421,TOTAL,3251,756619.88,570534.52,,,
DIGESTIVE SYSTEM,49422,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49422,SG,34,27888.400000000001,21864.48,,,
DIGESTIVE SYSTEM,49422,OTHER,10755,3729027.11,2865404.7,,,
DIGESTIVE SYSTEM,49422,TOTAL,10789,3756915.51,2887269.18,,,
DIGESTIVE SYSTEM,49423,OTHER,8514,620976.73,479275.75,,,
DIGESTIVE SYSTEM,49423,TOTAL,8514,620976.73,479275.75,,,
DIGESTIVE SYSTEM,49424,80S,N/A,3.03,2.37,,,
DIGESTIVE SYSTEM,49424,OTHER,19754,689764.26,532218.41,,,
DIGESTIVE SYSTEM,49424,TOTAL,19755,689767.29,532220.78,,,
DIGESTIVE SYSTEM,49425,80S,16,1743.58,1366.98,,,
DIGESTIVE SYSTEM,49425,OTHER,197,126989.93,98998.54,,,
DIGESTIVE SYSTEM,49425,TOTAL,213,128733.51,100365.52,,,
DIGESTIVE SYSTEM,49426,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49426,OTHER,154,89802.95,69578.78,,,
DIGESTIVE SYSTEM,49426,TOTAL,154,89802.95,69578.78,,,
DIGESTIVE SYSTEM,49427,SG,N/A,0,0,,,
DIGESTIVE SYSTEM,49427,OTHER,122,5117.97,3952.26,,,
DIGESTIVE SYSTEM,49427,TOTAL,122,5117.97,3952.26,,,
DIGESTIVE SYSTEM,49428,OTHER,N/A,2342.14,1836.23,,,
DIGESTIVE SYSTEM,49428,TOTAL,N/A,2342.14,1836.23,,,
DIGESTIVE SYSTEM,49429,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49429,OTHER,77,29673.9,23002.51,,,
DIGESTIVE SYSTEM,49429,TOTAL,77,29673.9,23002.51,,,
DIGESTIVE SYSTEM,49435,80S,20,339.2,265.94,,,
DIGESTIVE SYSTEM,49435,OTHER,352,42971.64,32933.25,,,
DIGESTIVE SYSTEM,49435,TOTAL,372,43310.84,33199.19,,,
DIGESTIVE SYSTEM,49436,80S,21,517.33000000000004,370.95,,,
DIGESTIVE SYSTEM,49436,OTHER,501,94437.96,70214.899999999994,,,
DIGESTIVE SYSTEM,49436,TOTAL,522,94955.290000000008,70585.849999999991,,,
DIGESTIVE SYSTEM,49440,80S,40,964.11,755.88,,,
DIGESTIVE SYSTEM,49440,OTHER,18548,4336939.16,3371769.09,,,
DIGESTIVE SYSTEM,49440,TOTAL,18588,4337903.2699999996,3372524.97,,,
DIGESTIVE SYSTEM,49441,80S,23,639.91999999999996,501.7,,,
DIGESTIVE SYSTEM,49441,OTHER,1191,297863,231769.83,,,
DIGESTIVE SYSTEM,49441,TOTAL,1214,298502.92,232271.53,,,
DIGESTIVE SYSTEM,49442,OTHER,77,18942.740000000002,13936.7,,,
DIGESTIVE SYSTEM,49442,TOTAL,77,18942.740000000002,13936.7,,,
DIGESTIVE SYSTEM,49446,80S,N/A,73.92,57.95,,,
DIGESTIVE SYSTEM,49446,OTHER,4494,587084.68999999994,455378.06,,,
DIGESTIVE SYSTEM,49446,TOTAL,4498,587158.61,455436.01,,,
DIGESTIVE SYSTEM,49450,80S,N/A,19.600000000000001,15.37,,,
DIGESTIVE SYSTEM,49450,SG,N/A,522.29999999999995,409.48,,,
DIGESTIVE SYSTEM,49450,OTHER,16650,2015859.44,1546875.89,,,
DIGESTIVE SYSTEM,49450,TOTAL,16654,2016401.34,1547300.74,,,
DIGESTIVE SYSTEM,49451,80S,N/A,20.12,15.78,,,
DIGESTIVE SYSTEM,49451,OTHER,6497,697684.91,534832.38,,,
DIGESTIVE SYSTEM,49451,TOTAL,6499,697705.03,534848.16,,,
DIGESTIVE SYSTEM,49452,80S,N/A,19.57,15.35,,,
DIGESTIVE SYSTEM,49452,OTHER,10836,1645989.25,1255940.1100000001,,,
DIGESTIVE SYSTEM,49452,TOTAL,10838,1646008.82,1255955.46,,,
DIGESTIVE SYSTEM,49460,80S,N/A,4.22,3.31,,,
DIGESTIVE SYSTEM,49460,OTHER,733,55338.400000000001,43081.59,,,
DIGESTIVE SYSTEM,49460,TOTAL,734,55342.62,43084.899999999987,,,
DIGESTIVE SYSTEM,49465,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49465,OTHER,18010,586369.92000000004,450975.75,,,
DIGESTIVE SYSTEM,49465,TOTAL,18010,586369.92000000004,450975.75,,,
DIGESTIVE SYSTEM,49491,OTHER,N/A,1673.56,1312.06,,,
DIGESTIVE SYSTEM,49491,TOTAL,N/A,1673.56,1312.06,,,
DIGESTIVE SYSTEM,49492,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49492,OTHER,N/A,689,540.17999999999995,,,
DIGESTIVE SYSTEM,49492,TOTAL,N/A,689,540.17999999999995,,,
DIGESTIVE SYSTEM,49495,80S,N/A,0,0,,,
DIGESTIVE SYSTEM,49495,OTHER,N/A,1184.99,737.04,,,
DIGESTIVE SYSTEM,49495,TOTAL,N/A,1184.99,737.04,,,
DIGESTIVE SYSTEM,49496,OTHER,N/A,1791.06,1404.18,,,
DIGESTIVE SYSTEM,49496,TOTAL,N/A,1791.06,1404.18,,,
DIGESTIVE SYSTEM,49500,80S,N/A,77.81,61,,,
DIGESTIVE SYSTEM,49500,OTHER,N/A,1949.09,1412.84,,,
DIGESTIVE SYSTEM,49500,TOTAL,N/A,2026.9,1473.84,,,
DIGESTIVE SYSTEM,49501,80S,N/A,99.6,78.09,,,
DIGESTIVE SYSTEM,49501,OTHER,11,7252.7,5455.63,,,
DIGESTIVE SYSTEM,49501,TOTAL,12,7352.3,5533.72,,,
DIGESTIVE SYSTEM,49505,80S,7426,566963.24,436845.37,,,
DIGESTIVE SYSTEM,49505,SG,575,812894.08,619234.67000000004,,,
DIGESTIVE SYSTEM,49505,OTHER,75929,48134863.200000003,37155711.789999999,,,
DIGESTIVE SYSTEM,49505,TOTAL,83930,49514720.520000003,38211791.829999998,,,
DIGESTIVE SYSTEM,49507,80S,1472,123893.74,96103.46,,,
DIGESTIVE SYSTEM,49507,SG,56,78850.22,60728.21,,,
DIGESTIVE SYSTEM,49507,OTHER,12309,7667330.3499999996,5942644.3399999999,,,
DIGESTIVE SYSTEM,49507,TOTAL,13837,7870074.3099999996,6099476.0099999998,,,
DIGESTIVE SYSTEM,49520,80S,895,82005.19,63440.62,,,
DIGESTIVE SYSTEM,49520,SG,57,82704.98,63374.239999999998,,,
DIGESTIVE SYSTEM,49520,OTHER,8218,5895837.9500000002,4554725.5599999996,,,
DIGESTIVE SYSTEM,49520,TOTAL,9170,6060548.1200000001,4681540.42,,,
DIGESTIVE SYSTEM,49521,80S,291,29788.12,22844.92,,,
DIGESTIVE SYSTEM,49521,SG,N/A,12576.35,9859.84,,,
DIGESTIVE SYSTEM,49521,OTHER,2450,1763396.02,1366409.01,,,
DIGESTIVE SYSTEM,49521,TOTAL,2750,1805760.49,1399113.77,,,
DIGESTIVE SYSTEM,49525,80S,219,17851.03,13866.56,,,
DIGESTIVE SYSTEM,49525,SG,28,41473.82,31441.59,,,
DIGESTIVE SYSTEM,49525,OTHER,1960,1303166.49,1005967.37,,,
DIGESTIVE SYSTEM,49525,TOTAL,2207,1362491.34,1051275.52,,,
DIGESTIVE SYSTEM,49540,80S,24,2181.98,1657.73,,,
DIGESTIVE SYSTEM,49540,OTHER,167,106431.97,81914.070000000007,,,
DIGESTIVE SYSTEM,49540,TOTAL,191,108613.95,83571.8,,,
DIGESTIVE SYSTEM,49550,80S,160,12185.35,9405.17,,,
DIGESTIVE SYSTEM,49550,SG,N/A,11305.23,8748.0499999999993,,,
DIGESTIVE SYSTEM,49550,OTHER,1364,837263.4,649073.85,,,
DIGESTIVE SYSTEM,49550,TOTAL,1532,860753.98,667227.07000000007,,,
DIGESTIVE SYSTEM,49553,80S,324,25892.880000000001,20060.64,,,
DIGESTIVE SYSTEM,49553,SG,N/A,12708.6,9963.52,,,
DIGESTIVE SYSTEM,49553,OTHER,2740,1574339.4,1225099.24,,,
DIGESTIVE SYSTEM,49553,TOTAL,3073,1612940.88,1255123.3999999999,,,
DIGESTIVE SYSTEM,49555,80S,26,2050.66,1607.69,,,
DIGESTIVE SYSTEM,49555,SG,N/A,2946.57,2310.1,,,
DIGESTIVE SYSTEM,49555,OTHER,160,94238.01,73466.33,,,
DIGESTIVE SYSTEM,49555,TOTAL,188,99235.24,77384.12000000001,,,
DIGESTIVE SYSTEM,49557,80S,20,1883.39,1476.59,,,
DIGESTIVE SYSTEM,49557,SG,N/A,1520.39,1191.98,,,
DIGESTIVE SYSTEM,49557,OTHER,249,169830.16,129833.25,,,
DIGESTIVE SYSTEM,49557,TOTAL,270,173233.94,132501.82,,,
DIGESTIVE SYSTEM,49560,80S,4846,455169.25,352084.06,,,
DIGESTIVE SYSTEM,49560,SG,72,100764.06,77029.62,,,
DIGESTIVE SYSTEM,49560,OTHER,29409,20290661.640000001,15670204.18,,,
DIGESTIVE SYSTEM,49560,TOTAL,34327,20846594.949999999,16099317.859999999,,,
DIGESTIVE SYSTEM,49561,80S,2564,314328.71000000002,244453.15,,,
DIGESTIVE SYSTEM,49561,SG,37,54983.86,42004.05,,,
DIGESTIVE SYSTEM,49561,OTHER,15226,13162567.560000001,10201621.130000001,,,
DIGESTIVE SYSTEM,49561,TOTAL,17827,13531880.130000001,10488078.33,,,
DIGESTIVE SYSTEM,49565,80S,1349,129578.89,100143.72,,,
DIGESTIVE SYSTEM,49565,SG,17,24452.22,19071.580000000002,,,
DIGESTIVE SYSTEM,49565,OTHER,7501,5039193.41,3886905.82,,,
DIGESTIVE SYSTEM,49565,TOTAL,8867,5193224.5199999996,4006121.12,,,
DIGESTIVE SYSTEM,49566,80S,903,106445.86,82573.179999999993,,,
DIGESTIVE SYSTEM,49566,SG,N/A,4410.8100000000004,2393.9499999999998,,,
