MEDICARE PART B PHYSICIAN/SUPPLIER BESS DATA,,,,,
FOR CALENDAR YEAR 2007,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,QK,,"24,129","$1,972,415.92 ","$1,555,939.20 "
,QZ,,"9,122","$1,420,016.50 ","$1,124,100.69 "
,OTHER,,"32,913","$2,684,423.73 ","$2,127,853.05 "
,TOTAL,,"97,181","$11,217,988.90 ","$8,883,050.85 "
532,AA,,"53,044","$7,292,965.44 ","$5,772,809.75 "
,AD,,978,"$61,143.31 ","$48,393.08 "
,QK,,"49,465","$3,332,872.30 ","$2,633,432.20 "
,QZ,,"25,159","$3,217,915.32 ","$2,546,144.14 "
,OTHER,,"60,607","$4,115,973.52 ","$3,265,967.93 "
,TOTAL,,"189,253","$18,020,869.89 ","$14,266,747.10 "
534,AA,,"14,886","$3,613,146.38 ","$2,866,707.80 "
,AD,,141,"$9,058.73 ","$7,162.80 "
,QK,,"12,626","$1,567,268.86 ","$1,235,275.75 "
,QZ,,"3,702","$833,239.40 ","$660,028.58 "
,OTHER,,"15,099","$1,850,841.65 ","$1,466,584.68 "
,TOTAL,,"46,454","$7,873,555.02 ","$6,235,759.61 "
537,AA,,"12,283","$3,158,966.62 ","$2,499,931.15 "
,AD,,122,"$8,689.85 ","$6,876.56 "
,QK,,"9,306","$1,261,118.79 ","$996,708.43 "
,QZ,,"2,848","$724,802.86 ","$575,137.61 "
,OTHER,,"10,941","$1,452,990.47 ","$1,152,524.76 "
,TOTAL,,"35,500","$6,606,568.59 ","$5,231,178.51 "
539,AA,,57,"$34,036.13 ","$26,318.73 "
,QK,,63,"$19,780.75 ","$15,632.27 "
,QZ,,8,"$3,912.20 ","$3,129.77 "
,OTHER,,39,"$9,568.67 ","$7,654.92 "
,TOTAL,,167,"$67,297.75 ","$52,735.69 "
0054T,OTHER,,38,"$6,498.47 ","$5,198.78 "
,TOTAL,,38,"$6,498.47 ","$5,198.78 "
540,AA,,"7,740","$2,964,739.14 ","$2,357,459.37 "
,AD,,93,"$5,972.03 ","$4,770.63 "
,QK,,"6,221","$1,234,863.46 ","$980,637.08 "
,QZ,,"1,708","$613,264.13 ","$488,004.15 "
,OTHER,,"6,893","$1,311,205.63 ","$1,045,088.50 "
,TOTAL,,"22,655","$6,130,044.39 ","$4,875,959.73 "
541,AA,,"16,648","$7,434,479.59 ","$5,913,206.55 "
,AD,,144,"$9,881.97 ","$7,803.51 "
,QK,,"12,705","$2,964,393.03 ","$2,360,045.45 "
,QZ,,"2,476","$1,064,556.80 ","$847,236.71 "
,OTHER,,"11,011","$2,446,634.06 ","$1,948,923.53 "
,TOTAL,,"42,984","$13,919,945.45 ","$11,077,215.75 "
542,AA,,"3,387","$1,404,335.11 ","$1,118,438.43 "
,AD,,40,"$2,446.24 ","$1,864.89 "
,QK,,"2,246","$476,505.05 ","$379,028.96 "
,QZ,,537,"$214,033.46 ","$170,891.45 "
,OTHER,,"2,320","$482,680.19 ","$385,183.80 "
,TOTAL,,"8,530","$2,580,000.05 ","$2,055,407.53 "
546,AA,,104,"$46,977.26 ","$37,305.25 "
,QK,,56,"$13,718.59 ","$10,870.07 "
,QZ,,24,"$10,366.68 ","$8,293.33 "
,OTHER,,121,"$28,290.95 ","$22,632.79 "
,TOTAL,,305,"$99,353.48 ","$79,101.44 "
548,AA,,100,"$50,886.58 ","$40,709.26 "
,AD,,3,$188.92 ,$151.14 
,QK,,81,"$20,811.73 ","$16,649.35 "
,QZ,,13,"$5,592.41 ","$4,473.94 "
,OTHER,,118,"$25,144.02 ","$20,094.74 "
,TOTAL,,315,"$102,623.66 ","$82,078.43 "
0055T,OTHER,,108,"$38,921.10 ","$30,812.09 "
,TOTAL,,108,"$38,921.10 ","$30,812.09 "
550,AA,,"2,757","$820,756.80 ","$652,725.93 "
,AD,,28,"$1,670.27 ","$1,336.19 "
,QK,,"1,717","$266,106.29 ","$211,515.81 "
,QZ,,355,"$102,473.77 ","$81,335.42 "
,OTHER,,"1,676","$250,540.17 ","$199,746.50 "
,TOTAL,,"6,533","$1,441,547.30 ","$1,146,659.85 "
0056T,OTHER,,"4,273","$563,196.22 ","$449,242.90 "
,TOTAL,,"4,273","$563,196.22 ","$449,242.90 "
560,AA,,"9,590","$3,873,982.27 ","$3,084,637.18 "
,AD,,54,"$3,628.94 ","$2,903.12 "
,QK,,"4,300","$893,630.11 ","$709,865.63 "
,QZ,,"1,287","$499,229.96 ","$396,253.98 "
,OTHER,,"5,726","$1,153,859.66 ","$919,753.17 "
,TOTAL,,"20,957","$6,424,330.94 ","$5,113,413.08 "
561,AA,,44,"$33,345.11 ","$26,571.30 "
,AD,,1,$61.84 ,$49.47 
,QK,,43,"$16,440.64 ","$13,047.66 "
,QZ,,9,"$7,072.98 ","$5,658.38 "
,OTHER,,44,"$15,557.07 ","$12,427.36 "
,TOTAL,,141,"$72,477.64 ","$57,754.17 "
562,AA,,"79,169","$54,241,463.14 ","$43,133,467.10 "
,AD,,412,"$33,135.57 ","$26,338.91 "
,QK,,"31,300","$10,954,414.41 ","$8,713,991.14 "
,QZ,,"8,021","$5,266,950.46 ","$4,186,506.76 "
,OTHER,,"33,960","$11,529,201.50 ","$9,187,561.89 "
,TOTAL,,"152,862","$82,025,165.08 ","$65,247,865.80 "
563,AA,,"3,621","$2,988,256.45 ","$2,379,085.24 "
,AD,,21,"$1,204.70 ",$963.74 
,QK,,"2,024","$804,944.39 ","$640,925.74 "
,QZ,,151,"$118,303.83 ","$94,642.97 "
,OTHER,,"2,091","$786,810.22 ","$628,498.86 "
,TOTAL,,"7,908","$4,699,519.59 ","$3,744,116.55 "
566,AA,,"12,134","$8,694,582.11 ","$6,910,310.49 "
,AD,,24,"$1,906.11 ","$1,524.87 "
,QK,,"3,088","$1,122,336.49 ","$892,131.35 "
,QZ,,"1,216","$847,734.91 ","$675,008.62 "
,OTHER,,"3,395","$1,209,821.54 ","$963,470.76 "
,TOTAL,,"19,857","$11,876,381.16 ","$9,442,446.09 "
580,AA,,623,"$524,247.18 ","$416,672.26 "
,QK,,256,"$108,679.95 ","$86,317.88 "
,QZ,,25,"$17,046.99 ","$13,637.58 "
,OTHER,,164,"$63,403.17 ","$50,183.21 "
,TOTAL,,"1,068","$713,377.29 ","$566,810.93 "
600,AA,,"8,696","$2,983,906.55 ","$2,353,232.07 "
,AD,,268,"$18,305.97 ","$14,090.09 "
,QK,,"11,374","$2,115,708.88 ","$1,667,307.80 "
,QZ,,"5,090","$1,513,963.89 ","$1,196,807.11 "
,OTHER,,"11,960","$2,117,620.57 ","$1,681,383.82 "
,TOTAL,,"37,388","$8,749,505.86 ","$6,912,820.89 "
604,AA,,191,"$70,926.09 ","$55,580.36 "
,AD,,5,$288.34 ,$230.68 
,QK,,258,"$49,620.66 ","$39,191.11 "
,QZ,,68,"$25,453.31 ","$20,362.68 "
,OTHER,,252,"$47,388.46 ","$37,574.11 "
,TOTAL,,774,"$193,676.86 ","$152,938.94 "
0062T,OTHER,,1,"$1,207.68 ",$966.14 
,TOTAL,,1,"$1,207.68 ",$966.14 
620,AA,,"3,924","$1,264,433.69 ","$1,001,064.87 "
,AD,,44,"$3,641.84 ","$2,913.51 "
,QK,,"3,347","$606,742.03 ","$481,103.92 "
,QZ,,"1,209","$352,615.25 ","$279,230.30 "
