CPT only copyright 2011 American Medical Association. All rights reserved.,,,,,
,,,,,
"2011 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2662,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
RADIOLOGY,78300,TOTAL,20093,1079161.6,829658.01
RADIOLOGY,78300,26,16755,515140.97,395654.93
RADIOLOGY,78300,TC,454,62260.01,47012.26
RADIOLOGY,78300,GLOBL,2884,501760.62,386990.82
RADIOLOGY,78305,TOTAL,6158,639119.65,497489.07
RADIOLOGY,78305,26,4184,171568.6,133109.41
RADIOLOGY,78305,TC,400,82943.75,65322.36
RADIOLOGY,78305,GLOBL,1574,384607.3,299057.3
RADIOLOGY,78306,TOTAL,399208,30343539.48,23514034.06
RADIOLOGY,78306,26,336569,14401056.07,11095861.01
RADIOLOGY,78306,TC,8897,1832730.21,1429293.27
RADIOLOGY,78306,GLOBL,53742,14109753.2,10988879.78
RADIOLOGY,78315,TOTAL,99288.1,8153834.12,6329015.09
RADIOLOGY,78315,26,86618.1,4387333.63,3398355.16
RADIOLOGY,78315,TC,1188,287845.11,224032.51
RADIOLOGY,78315,GLOBL,11482,3478655.38,2706627.42
RADIOLOGY,78320,TOTAL,26325,2563750.14,2004734.56
RADIOLOGY,78320,26,20242,1049177.57,813710.41
RADIOLOGY,78320,TC,837,160498.03,125762.2
RADIOLOGY,78320,GLOBL,5246,1354074.54,1065261.95
RADIOLOGY,78350,TOTAL,N/A,0,0
RADIOLOGY,78350,26,N/A,0,0
RADIOLOGY,78350,TC,N/A,0,0
RADIOLOGY,78350,GLOBL,N/A,0,0
RADIOLOGY,78351,TOTAL,N/A,0,0
RADIOLOGY,78351,26,N/A,0,0
RADIOLOGY,78351,GLOBL,N/A,0,0
RADIOLOGY,78399,TOTAL,N/A,36.12,28.9
RADIOLOGY,78399,26,N/A,36.12,28.9
RADIOLOGY,78399,TC,N/A,0,0
RADIOLOGY,78399,GLOBL,N/A,0,0
RADIOLOGY,78414,TOTAL,513,112478.98,89380.21
RADIOLOGY,78414,26,105,2411.91,1889.64
RADIOLOGY,78414,TC,45,12102.75,9639.42
RADIOLOGY,78414,GLOBL,363,97964.32,77851.15
RADIOLOGY,78428,TOTAL,404,37248.48,29564.21
RADIOLOGY,78428,26,289,11600.92,9190.94
RADIOLOGY,78428,GLOBL,115,25647.56,20373.27
RADIOLOGY,78445,TOTAL,2107,94631.13,74040.67
RADIOLOGY,78445,26,1829,43725.73,33939.75
RADIOLOGY,78445,TC,37,6128.39,4775.68
RADIOLOGY,78445,GLOBL,241,44777.01,35325.24
RADIOLOGY,78451,TOTAL,63095,11061994.17,8619647.18
RADIOLOGY,78451,26,38041,2524688.91,1923002.28
RADIOLOGY,78451,TC,1080,292581.31,230854.91
RADIOLOGY,78451,GLOBL,23974,8244723.95,6465789.99
RADIOLOGY,78452,TOTAL,2598577.2,790866059.48,619449615.43
RADIOLOGY,78452,26,1142237.2,89266173,68236998.51
RADIOLOGY,78452,TC,135638,54104731.36,42580449.48
RADIOLOGY,78452,GLOBL,1320702,647495155.12,508632167.44
RADIOLOGY,78453,TOTAL,2366,134177.87,104216.7
RADIOLOGY,78453,26,2294,110871.93,85701.5
RADIOLOGY,78453,TC,N/A,1415.08,1132.08
RADIOLOGY,78453,GLOBL,72,21890.86,17383.12
RADIOLOGY,78454,TOTAL,16629,1121678.65,857495.94
RADIOLOGY,78454,26,16499,1073190.68,819767.02
RADIOLOGY,78454,TC,N/A,1948.36,1540.24
RADIOLOGY,78454,GLOBL,130,46539.61,36188.68
RADIOLOGY,78456,TOTAL,29,2035.86,1500.88
RADIOLOGY,78456,26,29,1515.65,1084.71
RADIOLOGY,78456,GLOBL,N/A,520.21,416.17
RADIOLOGY,78457,TOTAL,147,8163.19,6395.36
RADIOLOGY,78457,26,130,4953.64,3827.69
RADIOLOGY,78457,GLOBL,17,3209.55,2567.67
RADIOLOGY,78458,TOTAL,114,6848.2,5453.43
RADIOLOGY,78458,26,114,4921.92,3912.4
RADIOLOGY,78458,GLOBL,N/A,1926.28,1541.03
RADIOLOGY,78459,TOTAL,1994,1368166.58,1087120.83
RADIOLOGY,78459,26,1053,80372.31,62812.11
RADIOLOGY,78459,TC,72,79420.67,63384.61
RADIOLOGY,78459,GLOBL,869,1208373.6,960924.11
RADIOLOGY,78465,TOTAL,N/A,0,0
RADIOLOGY,78465,26,N/A,0,0
RADIOLOGY,78465,GLOBL,N/A,0,0
RADIOLOGY,78466,TOTAL,543,76443.7,60863.56
RADIOLOGY,78466,26,173,6403.99,4905.91
RADIOLOGY,78466,TC,N/A,135.64,108.51
RADIOLOGY,78466,GLOBL,370,69904.07,55849.14
RADIOLOGY,78468,TOTAL,232,23836.42,18961.68
RADIOLOGY,78468,26,153,6641.69,5255.68
RADIOLOGY,78468,GLOBL,79,17194.73,13706
RADIOLOGY,78469,TOTAL,1739,393354.76,311024.08
RADIOLOGY,78469,26,403,18748.68,14418.58
RADIOLOGY,78469,TC,170,43408,34659.94
RADIOLOGY,78469,GLOBL,1166,331198.08,261945.56
RADIOLOGY,78472,TOTAL,46167,5713367.48,4451118.64
RADIOLOGY,78472,26,29588,1470663.15,1141350.31
RADIOLOGY,78472,TC,1775,351782.48,277239.23
RADIOLOGY,78472,GLOBL,14804,3890921.85,3032529.1
RADIOLOGY,78473,TOTAL,2964,748991.94,589420.39
RADIOLOGY,78473,26,1032,77699.42,60090.65
RADIOLOGY,78473,TC,89,22578.7,17382.28
RADIOLOGY,78473,GLOBL,1843,648713.82,511947.46
RADIOLOGY,78478,TOTAL,N/A,0,0
RADIOLOGY,78478,GLOBL,N/A,0,0
RADIOLOGY,78480,TOTAL,N/A,0,0
RADIOLOGY,78480,GLOBL,N/A,0,0
RADIOLOGY,78481,TOTAL,2321,374560.85,293499.49
RADIOLOGY,78481,26,556,28288.61,21622.49
RADIOLOGY,78481,TC,331,51559.28,40059.43
RADIOLOGY,78481,GLOBL,1434,294712.96,231817.57
RADIOLOGY,78483,TOTAL,357,54713.23,43014.97
RADIOLOGY,78483,26,254,19769.42,15189.44
RADIOLOGY,78483,GLOBL,103,34943.81,27825.53
RADIOLOGY,78491,TOTAL,1012,422653.9,334944.49
RADIOLOGY,78491,26,651,49607.28,38276.94
RADIOLOGY,78491,TC,25,29498.02,23400.78
RADIOLOGY,78491,GLOBL,336,343548.6,273266.77
RADIOLOGY,78492,TOTAL,69362,62844736.38,49708218.47
RADIOLOGY,78492,26,18087,1759246.57,1324871.89
RADIOLOGY,78492,TC,5694,6617551.99,5262249.97
RADIOLOGY,78492,GLOBL,45581,54467937.82,43121096.61
RADIOLOGY,78494,TOTAL,2254,422504.07,329088.8
RADIOLOGY,78494,26,920,55742.2,42664.66
RADIOLOGY,78494,TC,N/A,1075.02,860.03
RADIOLOGY,78494,GLOBL,1334,365686.85,285564.11
RADIOLOGY,78496,TOTAL,2780,140049.38,110668
RADIOLOGY,78496,26,1357,34012.03,26461.61
RADIOLOGY,78496,TC,452,24630.67,19667.21
RADIOLOGY,78496,GLOBL,971,81406.68,64539.18
RADIOLOGY,78499,TOTAL,N/A,581.67,465.33
RADIOLOGY,78499,26,N/A,64.82,51.86
RADIOLOGY,78499,TC,N/A,259.51,207.61
RADIOLOGY,78499,GLOBL,N/A,257.34,205.86
RADIOLOGY,78580,TOTAL,26479,1039974.85,808112.56
RADIOLOGY,78580,26,26105,966380.67,750931.22
RADIOLOGY,78580,TC,164,27260.32,21634.13
RADIOLOGY,78580,GLOBL,210,46333.86,35547.21
RADIOLOGY,78584,TOTAL,25796,1304696.98,1015178.37
RADIOLOGY,78584,26,25574,1271839.2,989508.71
RADIOLOGY,78584,TC,N/A,80,64
RADIOLOGY,78584,GLOBL,222,32777.78,25605.66
RADIOLOGY,78585,TOTAL,121211,6706636.45,5209227.09
RADIOLOGY,78585,26,120755,6552310.05,5088535.74
RADIOLOGY,78585,TC,77,21753.3,17169.89
RADIOLOGY,78585,GLOBL,379,132573.1,103521.46
RADIOLOGY,78586,TOTAL,807,16818.1,13084.64
RADIOLOGY,78586,26,807,16002.31,12557.24
RADIOLOGY,78586,TC,N/A,138.72,110.98
RADIOLOGY,78586,GLOBL,N/A,677.07,416.42
RADIOLOGY,78587,TOTAL,2151,77979.95,61175.33
RADIOLOGY,78587,26,2014,50140.48,39266.16
RADIOLOGY,78587,TC,61,10642.93,8514.49
RADIOLOGY,78587,GLOBL,76,17196.54,13394.68
RADIOLOGY,78588,TOTAL,105459,6241363.79,4857651.02
RADIOLOGY,78588,26,103674,5614231.43,4365824.43
RADIOLOGY,78588,TC,143,40104.05,31133.24
RADIOLOGY,78588,GLOBL,1642,587028.31,460693.35
RADIOLOGY,78591,TOTAL,332,8494.63,6516
RADIOLOGY,78591,26,318,6242.46,4800.91
RADIOLOGY,78591,GLOBL,14,2252.17,1715.09
RADIOLOGY,78593,TOTAL,3293,94086.25,72789.5
RADIOLOGY,78593,26,3212,80336.96,62171.24
RADIOLOGY,78593,TC,63,10110.24,8087.94
RADIOLOGY,78593,GLOBL,18,3639.05,2530.32
RADIOLOGY,78594,TOTAL,2062,55317.17,43473.95
RADIOLOGY,78594,26,2062,54377.08,42721.89
RADIOLOGY,78594,GLOBL,N/A,940.09,752.06
RADIOLOGY,78596,TOTAL,7412,766555.42,598853.99
RADIOLOGY,78596,26,6213,381210.82,296980.13
RADIOLOGY,78596,TC,20,5775.32,4620.29
RADIOLOGY,78596,GLOBL,1179,379569.28,297253.57
RADIOLOGY,78599,TOTAL,56,2947.67,2358.03
RADIOLOGY,78599,26,56,2947.67,2358.03
RADIOLOGY,78600,TOTAL,66,2262.01,1772.44
RADIOLOGY,78600,26,66,1459.69,1130.58
RADIOLOGY,78600,GLOBL,N/A,802.32,641.86
RADIOLOGY,78601,TOTAL,434,11096.81,8672.27
RADIOLOGY,78601,26,434,11096.81,8672.27
RADIOLOGY,78605,TOTAL,76,2859.41,2203.66
RADIOLOGY,78605,26,76,2056.33,1561.19
RADIOLOGY,78605,GLOBL,N/A,803.08,642.47
RADIOLOGY,78606,TOTAL,379,19208.03,14888.62
RADIOLOGY,78606,26,355,11072.13,8657.22
RADIOLOGY,78606,GLOBL,24,8135.9,6231.4
RADIOLOGY,78607,TOTAL,4387,398777.97,310131.26
RADIOLOGY,78607,26,3936,238521.11,184702.78
RADIOLOGY,78607,TC,45,13482.63,10786.08
RADIOLOGY,78607,GLOBL,406,146774.23,114642.4
RADIOLOGY,78608,TOTAL,8476,6005839.24,4772696.46
RADIOLOGY,78608,26,3553,269636.89,208362.98
RADIOLOGY,78608,TC,832,896634.44,714645.71
RADIOLOGY,78608,GLOBL,4091,4839567.91,3849687.77
RADIOLOGY,78609,TOTAL,N/A,0,0
RADIOLOGY,78609,26,N/A,0,0
RADIOLOGY,78609,TC,N/A,0,0
RADIOLOGY,78609,GLOBL,N/A,0,0
RADIOLOGY,78610,TOTAL,505,10768.27,8459
RADIOLOGY,78610,26,489,7444.29,5799.83
RADIOLOGY,78610,GLOBL,16,3323.98,2659.17
RADIOLOGY,78630,TOTAL,3470.1,202087.39,159318.59
RADIOLOGY,78630,26,3188.1,104944.87,82253.34
RADIOLOGY,78630,TC,N/A,2175.1,1588.86
RADIOLOGY,78630,GLOBL,282,94967.42,75476.39
RADIOLOGY,78635,TOTAL,50,2687.63,2106.85
RADIOLOGY,78635,26,50,1519.64,1172.46
RADIOLOGY,78635,TC,N/A,270.04,216.03
RADIOLOGY,78635,GLOBL,N/A,897.95,718.36
RADIOLOGY,78645,TOTAL,1231,37668.51,28711.79
RADIOLOGY,78645,26,1220,34793.3,26612.35
RADIOLOGY,78645,GLOBL,11,2875.21,2099.44
RADIOLOGY,78647,TOTAL,102,11968.25,9475.02
RADIOLOGY,78647,26,80,3430.48,2644.79
RADIOLOGY,78647,TC,N/A,1307.6,1046.08
RADIOLOGY,78647,GLOBL,22,7230.17,5784.15
RADIOLOGY,78650,TOTAL,144,7484.47,5844.88
RADIOLOGY,78650,26,144,4364.06,3369.93
RADIOLOGY,78650,TC,N/A,0,0
RADIOLOGY,78650,GLOBL,N/A,3120.41,2474.95
RADIOLOGY,78660,TOTAL,240,18567.91,14596.36
RADIOLOGY,78660,26,167,4543.57,3415.41
RADIOLOGY,78660,GLOBL,73,14024.34,11180.95
RADIOLOGY,78699,TOTAL,N/A,106,84.8
RADIOLOGY,78699,26,N/A,106,84.8
RADIOLOGY,78699,GLOBL,N/A,0,0
RADIOLOGY,78700,TOTAL,1017,97230.2,75852.65
RADIOLOGY,78700,26,549,12670.92,9846.1
RADIOLOGY,78700,TC,28,4136.04,3267.79
RADIOLOGY,78700,GLOBL,440,80423.24,62738.76
RADIOLOGY,78701,TOTAL,745,41163.95,31360.93
RADIOLOGY,78701,26,622,15442.49,11829.1
RADIOLOGY,78701,TC,24,4417.52,3491.02
RADIOLOGY,78701,GLOBL,99,21303.94,16040.81
RADIOLOGY,78707,TOTAL,17826,1349106.36,1049441.99
RADIOLOGY,78707,26,15119,715862.93,557773.06
RADIOLOGY,78707,TC,472,86733.59,67873.84
RADIOLOGY,78707,GLOBL,2235,546509.84,423795.09
RADIOLOGY,78708,TOTAL,23595,1829398.22,1416136.67
RADIOLOGY,78708,26,20261,1219199.9,943505.2
RADIOLOGY,78708,TC,257,31095.02,24273.8
RADIOLOGY,78708,GLOBL,3077,579103.3,448357.67
RADIOLOGY,78709,TOTAL,5236,592259.57,460748.76
RADIOLOGY,78709,26,4474,314663.15,243914.04
RADIOLOGY,78709,TC,203,60730,47568.32
RADIOLOGY,78709,GLOBL,559,216866.42,169266.4
RADIOLOGY,78710,TOTAL,160,12475.78,9609.44
RADIOLOGY,78710,26,124,3973.96,3067.18
RADIOLOGY,78710,GLOBL,36,8501.82,6542.26
RADIOLOGY,78725,TOTAL,1623,127177.1,97942.77
RADIOLOGY,78725,26,460,8523.2,6462.57
RADIOLOGY,78725,GLOBL,1163,118653.9,91480.2
RADIOLOGY,78730,TOTAL,1001,74734.9,58740.79
RADIOLOGY,78730,26,N/A,66.78,53.43
RADIOLOGY,78730,TC,N/A,0,0
RADIOLOGY,78730,GLOBL,1001,74668.12,58687.36
RADIOLOGY,78740,TOTAL,413,75764.98,59359.33
RADIOLOGY,78740,26,89,2648.6,2016.92
RADIOLOGY,78740,GLOBL,324,73116.38,57342.41
RADIOLOGY,78761,TOTAL,139,19326.4,14451.88
RADIOLOGY,78761,26,51,1810.27,1408.4
RADIOLOGY,78761,TC,11,1848.33,1402.6
RADIOLOGY,78761,GLOBL,77,15667.8,11640.88
RADIOLOGY,78799,TOTAL,13,365.24,292.21
RADIOLOGY,78799,26,13,365.24,292.21
RADIOLOGY,78799,GLOBL,N/A,0,0
RADIOLOGY,78800,TOTAL,4243,287301.99,222407.59
RADIOLOGY,78800,26,3246,106481.23,82680.41
RADIOLOGY,78800,TC,106,15711.59,12256.35
RADIOLOGY,78800,GLOBL,891,165109.17,127470.83
RADIOLOGY,78801,TOTAL,1970,207273,158467.68
RADIOLOGY,78801,26,1356,53428.27,41041.71
RADIOLOGY,78801,TC,73,15330.85,12018.14
RADIOLOGY,78801,GLOBL,541,138513.88,105407.83
RADIOLOGY,78802,TOTAL,6327,634204.2,500248.05
RADIOLOGY,78802,26,4777,152584.15,118192.22
RADIOLOGY,78802,TC,131,26518.62,21136.06
RADIOLOGY,78802,GLOBL,1419,455101.43,360919.77
RADIOLOGY,78803,TOTAL,16629,1740143.97,1356549.22
RADIOLOGY,78803,26,13806,739322.85,568957.16
RADIOLOGY,78803,TC,387,111763.3,88874.25
RADIOLOGY,78803,GLOBL,2436,889057.82,698717.81
RADIOLOGY,78804,TOTAL,4952,574088.96,448183.07
RADIOLOGY,78804,26,4381,232316.89,180031.29
RADIOLOGY,78804,TC,60,31292.7,24635.58
RADIOLOGY,78804,GLOBL,511,310479.37,243516.2
RADIOLOGY,78805,TOTAL,12242,589421.08,462269.52
RADIOLOGY,78805,26,11287,411343.59,322180.55
RADIOLOGY,78805,TC,36,5405.08,4324
RADIOLOGY,78805,GLOBL,919,172672.41,135764.97
RADIOLOGY,78806,TOTAL,17476,864953.97,680967.74
RADIOLOGY,78806,26,16996,706270.45,555823.5
RADIOLOGY,78806,TC,52,14618.52,11656.31
RADIOLOGY,78806,GLOBL,428,144065,113487.93
RADIOLOGY,78807,TOTAL,2501,191520,149928.21
RADIOLOGY,78807,26,2306,122693.17,96517.04
RADIOLOGY,78807,TC,46,13938.89,10765.8
RADIOLOGY,78807,GLOBL,149,54887.94,42645.37
RADIOLOGY,78808,TOTAL,1983,91283.59,72235.92
RADIOLOGY,78808,26,N/A,0,0
RADIOLOGY,78808,GLOBL,1983,91283.59,72235.92
RADIOLOGY,78811,TOTAL,1330,1104662.94,877602.81
RADIOLOGY,78811,26,359,29164.02,22970.68
RADIOLOGY,78811,TC,141,142806.91,113435.8
RADIOLOGY,78811,GLOBL,830,932692.01,741196.33
RADIOLOGY,78812,TOTAL,24131,13134364.6,10416983.77
RADIOLOGY,78812,26,13359,1300447.68,1019676.19
RADIOLOGY,78812,TC,4302,4437151.14,3521315.27
RADIOLOGY,78812,GLOBL,6470,7396765.78,5875992.31
RADIOLOGY,78813,TOTAL,2213,1531910.59,1214666.44
RADIOLOGY,78813,26,969,98091.45,76717.37
RADIOLOGY,78813,TC,154,148227.57,118087.6
RADIOLOGY,78813,GLOBL,1090,1285591.57,1019861.47
RADIOLOGY,78814,TOTAL,4502,1324569.26,1044907.64
RADIOLOGY,78814,26,3695,412317.44,320336.7
RADIOLOGY,78814,TC,106,108969.55,86833.11
RADIOLOGY,78814,GLOBL,701,803282.27,637737.83
RADIOLOGY,78815,TOTAL,610877.2,344813748.07,273038202.96
RADIOLOGY,78815,26,351216,43674744.12,33982633.88
RADIOLOGY,78815,TC,87906,90353824.22,71848488.95
RADIOLOGY,78815,GLOBL,171755.2,210785179.73,167207080.13
RADIOLOGY,78816,TOTAL,54069,34211203.06,27144876.34
RADIOLOGY,78816,26,27634,3484753.67,2707801.46
RADIOLOGY,78816,TC,8996,9171867.61,7300072.85
RADIOLOGY,78816,GLOBL,17439,21554581.78,17137002.03
RADIOLOGY,78999,TOTAL,267,26820.4,21455.64
RADIOLOGY,78999,26,92,6783.68,5426.9
RADIOLOGY,78999,TC,N/A,2497.65,1998.13
RADIOLOGY,78999,GLOBL,175,17539.07,14030.61
RADIOLOGY,79005,TOTAL,10408,1005816.25,769020.14
RADIOLOGY,79005,26,8795,780505.43,594352.16
RADIOLOGY,79005,TC,94,5034.28,3824.93
RADIOLOGY,79005,GLOBL,1519,220276.54,170843.05
RADIOLOGY,79101,TOTAL,786,94234.92,72960.01
RADIOLOGY,79101,26,559,57804.11,45023.01
RADIOLOGY,79101,TC,N/A,311.09,248.87
RADIOLOGY,79101,GLOBL,227,36119.72,27688.13
RADIOLOGY,79200,TOTAL,32,3558.39,2846.78
RADIOLOGY,79200,26,32,3396.39,2717.18
RADIOLOGY,79200,GLOBL,N/A,162,129.6
RADIOLOGY,79300,TOTAL,14,1195.75,956.58
RADIOLOGY,79300,26,14,1195.75,956.58
RADIOLOGY,79300,GLOBL,N/A,0,0
RADIOLOGY,79403,TOTAL,321,45503.94,35171.1
RADIOLOGY,79403,26,228,25825.12,19910.5
RADIOLOGY,79403,TC,N/A,728.75,583.01
RADIOLOGY,79403,GLOBL,93,18950.07,14677.59
RADIOLOGY,79440,TOTAL,N/A,1127.91,798.85
RADIOLOGY,79440,26,N/A,410.51,328.42
RADIOLOGY,79440,GLOBL,N/A,717.4,470.43
RADIOLOGY,79445,TOTAL,590,71849.36,56927.32
RADIOLOGY,79445,26,590,70661.66,55977.16
RADIOLOGY,79445,GLOBL,N/A,1187.7,950.16
RADIOLOGY,79999,TOTAL,12,577.98,462.38
RADIOLOGY,79999,26,N/A,97.49,77.99
RADIOLOGY,79999,GLOBL,12,480.49,384.39
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,
