,,,Medicare Part B Physician/Supplier BESS Data,,,,,,,,
,,,For Calendar Year 2008,,,,,,,,
,,,Code Ranges 00100 - 01999,,,,,,,,
,,,,,,,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,,,,,,
,QK,,"8,697","$1,232,988.66 ","$974,389.21 ",,,,,,
,QZ,,"2,715","$695,363.19 ","$551,751.48 ",,,,,,
,OTHER,,"8,887","$1,227,611.08 ","$974,469.26 ",,,,,,
,TOTAL,,"28,056","$5,326,751.04 ","$4,223,868.22 ",,,,,,
01925,AA,,"3,184","$888,666.72 ","$701,132.64 ",,,,,,
,AD,,31,"$2,288.31 ","$1,765.79 ",,,,,,
,QK,,"1,111","$172,912.43 ","$136,530.53 ",,,,,,
,QZ,,313,"$89,423.81 ","$70,340.67 ",,,,,,
,OTHER,,"1,078","$165,504.50 ","$131,088.37 ",,,,,,
,TOTAL,,"5,717","$1,318,795.77 ","$1,040,858.00 ",,,,,,
01926,AA,,"9,832","$4,311,967.00 ","$3,423,040.76 ",,,,,,
,AD,,180,"$15,673.36 ","$12,254.08 ",,,,,,
,QK,,"9,718","$2,211,641.41 ","$1,754,940.15 ",,,,,,
,QZ,,"2,332","$939,349.95 ","$746,245.98 ",,,,,,
,OTHER,,"9,056","$1,962,923.47 ","$1,562,968.53 ",,,,,,
,TOTAL,,"31,118","$9,441,555.19 ","$7,499,449.50 ",,,,,,
01930,AA,,"6,908","$1,384,337.14 ","$1,097,618.85 ",,,,,,
,AD,,109,"$9,112.70 ","$7,258.99 ",,,,,,
,QK,,"4,750","$482,210.21 ","$380,961.63 ",,,,,,
,QZ,,"1,688","$341,125.54 ","$270,176.76 ",,,,,,
,OTHER,,"5,669","$565,256.58 ","$448,823.80 ",,,,,,
,TOTAL,,"19,124","$2,782,042.17 ","$2,204,840.03 ",,,,,,
01931,AA,,670,"$233,888.83 ","$184,388.08 ",,,,,,
,AD,,2,$159.24 ,$127.39 ,,,,,,
,QK,,457,"$89,627.38 ","$71,288.14 ",,,,,,
,QZ,,237,"$62,521.91 ","$49,245.96 ",,,,,,
,OTHER,,578,"$109,344.24 ","$86,445.26 ",,,,,,
,TOTAL,,"1,944","$495,541.60 ","$391,494.83 ",,,,,,
01932,AA,,91,"$25,257.78 ","$20,036.64 ",,,,,,
,QK,,45,"$6,194.66 ","$4,955.72 ",,,,,,
,QZ,,33,"$11,987.63 ","$9,571.49 ",,,,,,
,OTHER,,50,"$6,629.18 ","$5,303.37 ",,,,,,
,TOTAL,,219,"$50,069.25 ","$39,867.22 ",,,,,,
01933,AA,,21,"$7,232.37 ","$5,644.56 ",,,,,,
,QK,,9,"$1,715.66 ","$1,206.56 ",,,,,,
,QZ,,14,"$4,759.94 ","$3,807.94 ",,,,,,
,OTHER,,15,"$2,723.47 ","$2,012.80 ",,,,,,
,TOTAL,,59,"$16,431.44 ","$12,671.86 ",,,,,,
01935,AA,,"1,380","$258,618.52 ","$205,124.68 ",,,,,,
,AD,,12,"$1,053.02 ",$842.42 ,,,,,,
,QK,,"1,005","$92,854.15 ","$72,938.27 ",,,,,,
,QZ,,"1,275","$196,503.29 ","$153,829.03 ",,,,,,
,OTHER,,"1,568","$144,529.83 ","$114,203.52 ",,,,,,
,TOTAL,,"5,240","$693,558.81 ","$546,937.92 ",,,,,,
01936,AA,,"15,724","$3,324,922.52 ","$2,645,934.72 ",,,,,,
,AD,,360,"$30,015.48 ","$23,938.19 ",,,,,,
,QK,,"16,118","$1,728,561.24 ","$1,375,538.78 ",,,,,,
,QZ,,"7,935","$1,539,081.52 ","$1,226,090.64 ",,,,,,
,OTHER,,"18,572","$1,966,404.68 ","$1,567,657.90 ",,,,,,
,TOTAL,,"58,709","$8,588,985.44 ","$6,839,160.23 ",,,,,,
01951,AA,,145,"$25,591.03 ","$20,223.12 ",,,,,,
,AD,,4,$297.33 ,$237.85 ,,,,,,
,QK,,210,"$22,042.41 ","$17,253.53 ",,,,,,
,QZ,,193,"$39,054.06 ","$30,975.18 ",,,,,,
,OTHER,,238,"$22,641.09 ","$17,698.66 ",,,,,,
,TOTAL,,790,"$109,625.92 ","$86,388.34 ",,,,,,
01952,AA,,380,"$106,489.46 ","$84,347.48 ",,,,,,
,AD,,2,$134.69 ,$107.75 ,,,,,,
,QK,,532,"$86,108.53 ","$68,303.32 ",,,,,,
,QZ,,362,"$127,155.30 ","$101,165.41 ",,,,,,
,OTHER,,472,"$71,563.25 ","$56,463.10 ",,,,,,
,TOTAL,,"1,748","$391,451.23 ","$310,387.06 ",,,,,,
01953,AA,,40,"$1,334.21 ","$1,067.37 ",,,,,,
,QK,,61,"$2,603.63 ","$2,082.93 ",,,,,,
,QZ,,132,"$16,974.24 ","$13,575.89 ",,,,,,
,OTHER,,360,"$8,876.48 ","$7,100.60 ",,,,,,
,TOTAL,,593,"$29,788.56 ","$23,826.79 ",,,,,,
01958,AA,,1,$213.12 ,$170.50 ,,,,,,
,QK,,1,$132.15 ,$105.72 ,,,,,,
,QZ,,1,$164.86 ,$131.89 ,,,,,,
,OTHER,,2,$226.19 ,$180.95 ,,,,,,
,TOTAL,,5,$736.32 ,$589.06 ,,,,,,
01960,AA,,68,"$23,525.62 ","$18,098.65 ",,,,,,
,QK,,12,"$2,244.05 ","$1,795.22 ",,,,,,
,QZ,,47,"$20,844.20 ","$16,150.21 ",,,,,,
,OTHER,,25,"$3,840.46 ","$3,072.34 ",,,,,,
,TOTAL,,152,"$50,454.33 ","$39,116.42 ",,,,,,
01961,AA,,"2,090","$537,893.24 ","$417,961.21 ",,,,,,
,AD,,24,"$2,067.47 ","$1,592.30 ",,,,,,
,QK,,"1,121","$149,765.69 ","$115,304.43 ",,,,,,
,QZ,,807,"$199,224.37 ","$154,731.33 ",,,,,,
,OTHER,,"1,920","$245,273.62 ","$190,928.91 ",,,,,,
,TOTAL,,"5,962","$1,134,224.39 ","$880,518.18 ",,,,,,
01962,AA,,25,"$8,405.68 ","$6,656.60 ",,,,,,
,QK,,18,"$3,552.42 ","$2,742.03 ",,,,,,
,QZ,,9,"$3,013.73 ","$2,299.90 ",,,,,,
,OTHER,,22,"$3,911.10 ","$3,128.89 ",,,,,,
,TOTAL,,74,"$18,882.93 ","$14,827.42 ",,,,,,
01963,AA,,6,"$4,167.22 ","$3,163.79 ",,,,,,
,QK,,7,"$1,173.67 ",$938.94 ,,,,,,
,QZ,,1,$228.09 ,$182.47 ,,,,,,
,OTHER,,6,$916.58 ,$733.26 ,,,,,,
,TOTAL,,20,"$6,485.56 ","$5,018.46 ",,,,,,
01965,AA,,456,"$63,343.60 ","$48,806.55 ",,,,,,
,AD,,5,$327.92 ,$262.34 ,,,,,,
,QK,,357,"$25,869.54 ","$19,834.32 ",,,,,,
,QZ,,180,"$25,106.33 ","$19,331.57 ",,,,,,
,OTHER,,473,"$33,639.51 ","$25,901.78 ",,,,,,
,TOTAL,,"1,471","$148,286.90 ","$114,136.56 ",,,,,,
01966,AA,,122,"$17,165.25 ","$13,066.35 ",,,,,,
,AD,,4,$315.68 ,$130.78 ,,,,,,
,QK,,111,"$8,249.10 ","$6,034.26 ",,,,,,
,QZ,,10,"$1,242.32 ",$993.84 ,,,,,,
,OTHER,,133,"$10,001.86 ","$7,538.17 ",,,,,,
,TOTAL,,380,"$36,974.21 ","$27,763.40 ",,,,,,
01967,AA,,"3,452","$1,514,251.47 ","$1,174,169.74 ",,,,,,
,AD,,18,"$1,327.47 ","$1,061.96 ",,,,,,
,QK,,556,"$137,322.03 ","$107,144.97 ",,,,,,
,QZ,,858,"$362,177.25 ","$282,568.95 ",,,,,,
,OTHER,,780,"$175,953.05 ","$137,245.06 ",,,,,,
,TOTAL,,"5,664","$2,191,031.27 ","$1,702,190.68 ",,,,,,
01968,AA,,341,"$47,587.22 ","$37,693.44 ",,,,,,
,AD,,1,$80.24 ,$64.19 ,,,,,,
,QK,,140,"$10,760.96 ","$8,544.59 ",,,,,,
,QZ,,105,"$14,494.13 ","$11,446.89 ",,,,,,
,OTHER,,225,"$16,213.63 ","$12,958.72 ",,,,,,
,TOTAL,,812,"$89,136.18 ","$70,707.83 ",,,,,,
01969,AA,,1,$279.45 ,$223.56 ,,,,,,
,QK,,1,$50.93 ,$40.74 ,,,,,,
,TOTAL,,2,$330.38 ,$264.30 ,,,,,,
01990,AA,,30,"$11,860.40 ","$9,488.30 ",,,,,,
,QK,,39,"$8,694.09 ","$6,899.24 ",,,,,,
,QZ,,10,"$2,898.62 ","$2,318.88 ",,,,,,
,OTHER,,53,"$9,495.41 ","$7,535.56 ",,,,,,
,TOTAL,,132,"$32,948.52 ","$26,241.98 ",,,,,,
01991,AA,,"8,316","$870,229.40 ","$683,625.86 ",,,,,,
,AD,,71,"$5,057.46 ","$4,038.40 ",,,,,,
,QK,,"6,347","$303,416.89 ","$238,314.62 ",,,,,,
,QZ,,"8,232","$780,919.18 ","$612,945.23 ",,,,,,
,OTHER,,"10,311","$499,459.32 ","$393,931.79 ",,,,,,
,TOTAL,,"33,277","$2,459,082.25 ","$1,932,855.90 ",,,,,,
01992,AA,,"81,963","$11,165,262.52 ","$8,780,034.66 ",,,,,,
,AD,,312,"$23,536.58 ","$18,548.47 ",,,,,,
,QK,,"32,833","$2,223,602.91 ","$1,751,772.98 ",,,,,,
,QZ,,"76,736","$9,709,222.98 ","$7,631,619.54 ",,,,,,
,OTHER,,"52,182","$3,640,649.64 ","$2,871,293.87 ",,,,,,
,TOTAL,,"244,026","$26,762,274.63 ","$21,053,269.52 ",,,,,,
01996,AA,,"8,122","$476,007.09 ","$378,537.11 ",,,,,,
,QK,,13,$375.52 ,$298.08 ,,,,,,
,QZ,,449,"$26,255.70 ","$20,728.07 ",,,,,,
,OTHER,,"201,581","$12,080,153.32 ","$9,595,545.70 ",,,,,,
,TOTAL,,"210,165","$12,582,791.63 ","$9,995,108.96 ",,,,,,
01999,AA,,119,"$19,057.47 ","$15,218.25 ",,,,,,
,AD,,4,$281.94 ,$225.55 ,,,,,,
,QK,,169,"$17,137.50 ","$13,705.62 ",,,,,,
,QZ,,81,"$14,201.70 ","$11,356.03 ",,,,,,
,OTHER,,302,"$26,576.73 ","$21,234.70 ",,,,,,
,TOTAL,,675,"$77,255.34 ","$61,740.15 ",,,,,,
