Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range  80048 - 89399,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
,TOTAL,,161,"$4,167","$4,167"
82486,GLOBL,,"1,296","$32,050","$31,983"
,TOTAL,,"1,296","$32,050","$31,983"
82488,GLOBL,,9,$238,$238
,TOTAL,,9,$238,$238
82489,GLOBL,,555,"$13,539","$13,537"
,TOTAL,,555,"$13,539","$13,537"
82491,GLOBL,,"51,077","$1,034,237","$1,032,026"
,TOTAL,,"51,077","$1,034,237","$1,032,026"
82492,GLOBL,,"6,505","$160,666","$158,889"
,TOTAL,,"6,505","$160,666","$158,889"
82495,GLOBL,,513,"$11,760","$11,722"
,TOTAL,,513,"$11,760","$11,722"
82507,GLOBL,,"12,594","$444,934","$443,208"
,TOTAL,,"12,594","$444,934","$443,208"
82520,GLOBL,,"3,864","$80,269","$80,212"
,TOTAL,,"3,864","$80,269","$80,212"
82523,GLOBL,,"15,200","$384,474","$383,731"
,TOTAL,,"15,200","$384,474","$383,731"
82525,GLOBL,,"5,681","$95,043","$94,711"
,TOTAL,,"5,681","$95,043","$94,711"
82528,GLOBL,,56,"$1,662","$1,655"
,TOTAL,,56,"$1,662","$1,655"
82530,GLOBL,,"11,663","$261,640","$260,317"
,TOTAL,,"11,663","$261,640","$260,317"
82533,GLOBL,,"71,913","$1,603,179","$1,598,046"
,TOTAL,,"71,913","$1,603,179","$1,598,046"
82540,GLOBL,,"35,823","$229,089","$228,193"
,TOTAL,,"35,823","$229,089","$228,193"
82541,GLOBL,,533,"$11,975","$11,950"
,TOTAL,,533,"$11,975","$11,950"
82542,GLOBL,,"2,587","$61,734","$61,372"
,TOTAL,,"2,587","$61,734","$61,372"
82543,GLOBL,,178,"$4,434","$4,391"
,TOTAL,,178,"$4,434","$4,391"
82544,GLOBL,,45,"$1,123","$1,123"
,TOTAL,,45,"$1,123","$1,123"
82550,26,,1,$5,$5
,GLOBL,,"1,290,882","$6,026,550","$6,014,236"
,TOTAL,,"1,290,883","$6,026,556","$6,014,242"
82552,GLOBL,,"28,386","$507,948","$506,993"
,TOTAL,,"28,386","$507,948","$506,993"
82553,GLOBL,,"28,146","$364,880","$363,855"
,TOTAL,,"28,146","$364,880","$363,855"
82554,GLOBL,,185,"$1,947","$1,935"
,TOTAL,,185,"$1,947","$1,935"
82565,26,,2,$6,$5
,GLOBL,,"3,958,493","$10,750,398","$10,727,901"
,TOTAL,,"3,958,495","$10,750,404","$10,727,906"
82570,26,,1,$2,$1
,GLOBL,,"407,041","$2,874,664","$2,868,591"
,TOTAL,,"407,042","$2,874,666","$2,868,593"
82575,26,,1,$4,$3
,GLOBL,,"196,994","$2,559,476","$2,553,244"
,TOTAL,,"196,995","$2,559,479","$2,553,247"
82585,GLOBL,,"1,420","$16,376","$16,318"
,TOTAL,,"1,420","$16,376","$16,318"
82595,GLOBL,,"10,146","$88,539","$88,276"
,TOTAL,,"10,146","$88,539","$88,276"
82600,GLOBL,,28,$750,$748
,TOTAL,,28,$750,$748
82607,26,,1,$21,$21
,GLOBL,,"1,309,220","$26,860,156","$26,827,927"
,TOTAL,,"1,309,221","$26,860,177","$26,827,948"
82608,GLOBL,,"4,427","$83,647","$83,534"
,TOTAL,,"4,427","$83,647","$83,534"
82615,GLOBL,,"3,618","$40,785","$40,751"
,TOTAL,,"3,618","$40,785","$40,751"
82626,GLOBL,,"13,321","$444,915","$443,376"
,TOTAL,,"13,321","$444,915","$443,376"
82627,GLOBL,,"28,847","$879,968","$877,879"
,TOTAL,,"28,847","$879,968","$877,879"
82633,GLOBL,,19,$776,$776
,TOTAL,,19,$776,$776
82634,GLOBL,,102,"$3,880","$3,880"
,TOTAL,,102,"$3,880","$3,880"
82638,GLOBL,,37,$600,$600
,TOTAL,,37,$600,$600
82646,GLOBL,,245,"$6,974","$6,974"
,TOTAL,,245,"$6,974","$6,974"
82649,GLOBL,,265,"$9,382","$9,382"
,TOTAL,,265,"$9,382","$9,382"
82651,GLOBL,,"1,714","$59,515","$59,401"
,TOTAL,,"1,714","$59,515","$59,401"
82652,GLOBL,,"11,757","$576,368","$574,968"
,TOTAL,,"11,757","$576,368","$574,968"
82654,GLOBL,,13,$214,$214
,TOTAL,,13,$214,$214
82657,GLOBL,,"1,704","$41,330","$38,615"
,TOTAL,,"1,704","$41,330","$38,615"
82658,GLOBL,,256,"$6,262","$6,262"
,TOTAL,,256,"$6,262","$6,262"
82664,GLOBL,,"16,961","$800,276","$798,514"
,TOTAL,,"16,961","$800,276","$798,514"
82666,GLOBL,,18,$317,$254
,TOTAL,,18,$317,$254
