Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2001,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
94656,TOTAL,,"93,234","$3,505,680","$2,775,483"
94657,TOTAL,,"455,030","$21,379,704","$16,991,589"
94660,TOTAL,,"6,743","$319,259","$250,448"
94662,TOTAL,,122,"$5,065","$3,996"
94664,TOTAL,,"193,231","$3,794,397","$2,764,762"
94665,TOTAL,,"69,943","$1,497,744","$1,166,869"
94667,TOTAL,,"18,559","$584,973","$461,216"
94668,TOTAL,,"58,338","$1,527,199","$1,214,226"
94680,TOTAL,,"9,973","$320,803","$251,477"
94681,TOTAL,,"7,637","$358,097","$281,286"
94690,TOTAL,,"2,063","$22,661","$17,379"
94720,TOTAL,,"579,105","$19,720,937","$15,435,829"
94725,TOTAL,,"12,550","$512,291","$404,670"
94750,TOTAL,,"34,211","$2,552,258","$2,015,528"
94760,TOTAL,,"249,228","$1,460,816","$1,083,851"
94761,TOTAL,,"50,237","$696,094","$533,513"
94762,TOTAL,,"57,932","$995,326","$768,306"
94770,TOTAL,,"5,426","$168,542","$133,365"
94772,TOTAL,,2,$225,$120
94799,TOTAL,,"5,906","$220,989","$174,289"
95004,TOTAL,,"4,336,258","$17,561,300","$13,733,499"
95010,TOTAL,,"34,163","$567,388","$446,984"
95015,TOTAL,,"52,210","$832,528","$652,536"
95024,TOTAL,,"2,506,316","$14,372,055","$11,313,643"
95027,TOTAL,,"81,075","$428,960","$332,181"
95028,TOTAL,,"122,599","$1,034,914","$808,781"
95044,TOTAL,,"387,262","$3,030,638","$2,364,963"
95052,TOTAL,,"1,999","$20,057","$15,620"
95056,TOTAL,,201,"$1,325",$963
95060,TOTAL,,"8,747","$127,881","$95,424"
95065,TOTAL,,583,"$4,171","$3,127"
95070,TOTAL,,"2,854","$235,268","$184,559"
95071,TOTAL,,29,"$1,022",$818
95075,TOTAL,,"3,861","$95,351","$75,049"
95078,TOTAL,,"4,734","$35,401","$27,980"
95115,TOTAL,,"1,644,840","$22,096,215","$16,152,476"
95117,TOTAL,,"1,491,553","$29,013,511","$21,612,426"
95144,TOTAL,,"399,775","$3,837,435","$2,827,144"
95145,TOTAL,,"28,521","$467,593","$349,561"
95146,TOTAL,,"5,879","$126,156","$93,742"
95147,TOTAL,,"13,581","$355,382","$266,704"
95148,TOTAL,,"12,942","$333,615","$251,112"
95149,TOTAL,,"6,724","$193,185","$148,219"
95165,TOTAL,,"6,280,379","$49,178,719","$37,145,875"
95170,TOTAL,,"18,122","$227,076","$174,346"
95180,TOTAL,,"1,702","$158,621","$124,570"
95199,TOTAL,,129,"$2,852","$2,237"
95805,TOTAL,,"6,197","$989,860","$780,581"
95806,TOTAL,,"2,518","$355,487","$280,127"
95807,TOTAL,,"4,529","$650,783","$507,777"
95808,TOTAL,,"4,595","$1,926,659","$1,532,137"
95810,TOTAL,,"123,633","$35,110,889","$27,616,603"
95811,TOTAL,,"83,596","$25,411,454","$19,993,227"
95812,TOTAL,,"12,535","$1,182,536","$924,272"
95813,TOTAL,,"6,958","$1,044,405","$826,619"
95816,TOTAL,,"172,243","$12,394,538","$9,673,143"
95819,TOTAL,,"396,206","$29,961,243","$23,415,745"
95822,TOTAL,,"7,326","$534,808","$419,557"
95824,TOTAL,,386,"$18,604","$14,835"
95827,TOTAL,,671,"$45,798","$35,682"
95829,TOTAL,,323,"$94,200","$74,212"
95830,TOTAL,,336,"$42,085","$33,575"
95831,TOTAL,,"16,569","$431,401","$336,930"
95832,TOTAL,,"2,685","$66,982","$48,741"
95833,TOTAL,,"1,348","$53,107","$40,681"
95834,TOTAL,,"2,608","$116,332","$89,325"
95851,TOTAL,,"36,775","$822,411","$637,773"
