Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 00100 - 01999,,,,,
,BESS REPORTS,CODE RANGES,,,
01820,AA,,"7,982","$1,005,209.13 ","$784,803.18 "
,AD,,136,"$9,179.69 ","$7,075.67 "
,QK,,"5,760","$367,235.56 ","$285,197.43 "
,QZ,,"3,928","$469,682.23 ","$366,919.90 "
,OTHER,,"8,356","$533,501.23 ","$417,492.66 "
,TOTAL,,"26,162","$2,384,807.84 ","$1,861,488.84 "
01829,AA,,55,"$10,934.89 ","$7,434.18 "
,QK,,50,"$4,350.10 ","$3,457.23 "
,QZ,,32,"$3,863.48 ","$3,090.77 "
,OTHER,,95,"$6,381.61 ","$4,778.26 "
,TOTAL,,232,"$25,530.08 ","$18,760.44 "
01830,AA,,"25,451","$4,286,501.25 ","$3,355,996.02 "
,AD,,438,"$31,802.57 ","$24,731.00 "
,QK,,"21,117","$1,866,514.03 ","$1,456,343.30 "
,QZ,,"9,622","$1,545,020.62 ","$1,211,367.95 "
,OTHER,,"25,228","$2,162,974.40 ","$1,702,651.67 "
,TOTAL,,"81,856","$9,892,812.87 ","$7,751,089.94 "
01832,AA,,46,"$13,217.27 ","$10,566.25 "
,QK,,64,"$10,346.71 ","$8,189.36 "
,QZ,,16,"$5,544.94 ","$4,287.96 "
,OTHER,,57,"$8,662.95 ","$6,930.35 "
,TOTAL,,183,"$37,771.87 ","$29,973.92 "
01840,AA,,"1,379","$336,120.68 ","$265,405.05 "
,AD,,12,$862.58 ,$690.07 
,QK,,875,"$109,937.48 ","$86,870.67 "
,QZ,,412,"$92,763.73 ","$73,479.28 "
,OTHER,,"1,442","$161,070.22 ","$127,564.63 "
,TOTAL,,"4,120","$700,754.69 ","$554,009.70 "
01842,AA,,402,"$93,764.57 ","$73,810.39 "
,AD,,1,$70.04 ,$56.03 
,QK,,283,"$35,829.52 ","$27,846.09 "
,QZ,,119,"$26,068.87 ","$20,825.68 "
,OTHER,,445,"$52,158.97 ","$41,306.70 "
,TOTAL,,"1,250","$207,891.97 ","$163,844.89 "
01844,AA,,"61,791","$15,409,688.41 ","$12,167,469.07 "
,AD,,"1,179","$84,685.44 ","$66,999.86 "
,QK,,"59,377","$7,538,224.67 ","$5,943,598.60 "
,QZ,,"16,417","$3,975,168.94 ","$3,149,841.02 "
,OTHER,,"65,466","$8,264,097.54 ","$6,563,990.84 "
,TOTAL,,"204,230","$35,271,865.00 ","$27,891,899.39 "
01850,AA,,826,"$120,007.85 ","$94,284.43 "
,AD,,4,$277.44 ,$221.96 
,QK,,757,"$56,569.84 ","$44,567.18 "
,QZ,,239,"$36,156.64 ","$28,837.44 "
,OTHER,,926,"$69,308.31 ","$54,755.33 "
,TOTAL,,"2,752","$282,320.08 ","$222,666.34 "
01852,AA,,7,"$1,063.29 ",$850.63 
,QK,,4,$305.50 ,$244.40 
,QZ,,1,$311.65 ,$249.32 
,OTHER,,7,$839.88 ,$671.89 
,TOTAL,,19,"$2,520.32 ","$2,016.24 "
01860,AA,,45,"$6,382.85 ","$4,930.31 "
,AD,,1,$70.68 ,$56.54 
,QK,,36,"$2,026.52 ","$1,621.20 "
,QZ,,37,"$4,010.84 ","$3,208.67 "
,OTHER,,74,"$5,096.18 ","$4,076.92 "
,TOTAL,,193,"$17,587.07 ","$13,893.64 "
01905,AA,,"6,318","$1,238,605.49 ","$981,268.10 "
,AD,,95,"$6,613.36 ","$5,133.68 "
,QK,,"5,918","$568,353.58 ","$449,909.56 "
,QZ,,"2,330","$391,856.85 ","$310,494.42 "
,OTHER,,"6,822","$643,636.24 ","$511,394.64 "
,TOTAL,,"21,483","$2,849,065.52 ","$2,258,200.40 "
01916,AA,,"7,875","$1,855,002.66 ","$1,466,744.47 "
,AD,,221,"$17,087.73 ","$13,611.94 "
,QK,,"9,969","$1,150,756.81 ","$903,755.58 "
,QZ,,"2,600","$552,488.74 ","$437,162.72 "
,OTHER,,"9,694","$1,095,718.82 ","$869,649.17 "
,TOTAL,,"30,359","$4,671,054.76 ","$3,690,923.88 "
01920,AA,,"5,111","$1,102,501.65 ","$872,970.04 "
,AD,,12,$712.01 ,$569.60 
,QK,,"1,459","$180,615.58 ","$143,493.40 "
,QZ,,503,"$136,655.44 ","$108,916.26 "
,OTHER,,"1,238","$163,151.08 ","$129,131.48 "
,TOTAL,,"8,323","$1,583,635.76 ","$1,255,080.78 "
01922,AA,,"14,732","$3,334,011.01 ","$2,629,780.85 "
,AD,,212,"$15,094.98 ","$11,852.71 "
,QK,,"9,830","$1,131,200.70 ","$888,787.59 "
,QZ,,"5,343","$1,065,520.61 ","$844,842.78 "
,OTHER,,"13,295","$1,503,317.88 ","$1,190,385.06 "
,TOTAL,,"43,412","$7,049,145.18 ","$5,565,648.99 "
01924,AA,,"6,859","$1,679,286.84 ","$1,332,582.38 "
,AD,,48,"$3,888.71 ","$3,000.50 "
,QK,,"7,321","$925,283.56 ","$728,079.82 "
,QZ,,"1,448","$329,622.90 ","$261,514.75 "
,OTHER,,"6,360","$787,056.65 ","$624,965.26 "
,TOTAL,,"22,036","$3,725,138.66 ","$2,950,142.71 "
01925,AA,,"4,806","$1,140,303.87 ","$900,388.82 "
,AD,,10,"$1,245.78 ",$996.62 
,QK,,"1,013","$146,042.46 ","$116,033.93 "
,QZ,,255,"$61,503.64 ","$48,548.66 "
,OTHER,,831,"$114,562.52 ","$89,999.91 "
,TOTAL,,"6,915","$1,463,658.27 ","$1,155,967.94 "
01926,AA,,"7,129","$2,814,786.44 ","$2,234,982.09 "
,AD,,98,"$8,428.05 ","$6,624.94 "
,QK,,"6,811","$1,413,651.18 ","$1,119,367.72 "
,QZ,,"1,313","$471,867.37 ","$375,455.58 "
,OTHER,,"5,801","$1,136,440.19 ","$903,643.83 "
,TOTAL,,"21,152","$5,845,173.23 ","$4,640,074.16 "
01930,AA,,"5,096","$923,944.67 ","$733,985.73 "
,AD,,69,"$4,636.90 ","$3,653.55 "
,QK,,"3,311","$304,952.67 ","$242,203.40 "
,QZ,,956,"$170,682.22 ","$135,486.62 "
,OTHER,,"4,115","$375,239.23 ","$298,848.50 "
,TOTAL,,"13,547","$1,779,455.69 ","$1,414,177.80 "
01931,AA,,674,"$222,535.34 ","$176,391.00 "
,AD,,9,"$1,299.06 ","$1,039.24 "
,QK,,437,"$73,161.61 ","$58,101.44 "
,QZ,,132,"$38,089.79 ","$30,194.30 "
,OTHER,,444,"$71,159.89 ","$56,780.25 "
,TOTAL,,"1,696","$406,245.69 ","$322,506.23 "
01932,AA,,119,"$27,004.08 ","$21,603.28 "
,QK,,36,"$4,816.23 ","$3,777.73 "
,QZ,,181,"$41,732.52 ","$33,378.46 "
,OTHER,,28,"$3,299.71 ","$2,639.76 "
,TOTAL,,364,"$76,852.54 ","$61,399.23 "
01933,AA,,25,"$8,424.12 ","$6,739.28 "
,QK,,20,"$4,428.09 ","$3,541.83 "
,QZ,,14,"$4,946.27 ","$3,869.02 "
,OTHER,,30,"$5,513.54 ","$4,348.09 "
,TOTAL,,89,"$23,312.02 ","$18,498.22 "
01951,AA,,179,"$25,691.25 ","$20,275.27 "
,AD,,1,$290.16 ,$232.13 
,QK,,188,"$15,609.81 ","$12,339.93 "
,QZ,,227,"$28,115.04 ","$21,922.59 "
,OTHER,,185,"$14,605.69 ","$11,455.91 "
,TOTAL,,780,"$84,311.95 ","$66,225.83 "
01952,AA,,460,"$111,176.40 ","$87,092.74 "
,AD,,14,"$1,135.44 ",$908.35 
,QK,,421,"$54,888.86 ","$43,532.44 "
,QZ,,378,"$78,809.59 ","$62,580.16 "
,OTHER,,298,"$32,778.45 ","$26,125.75 "
,TOTAL,,"1,571","$278,788.74 ","$220,239.44 "
01953,AA,,68,"$3,570.68 ","$2,718.51 "
,AD,,4,$132.16 ,$105.73 
,QK,,66,"$3,055.29 ","$2,444.22 "
,QZ,,200,"$6,246.12 ","$4,996.52 "
,OTHER,,92,"$4,150.64 ","$3,320.46 "
,TOTAL,,430,"$17,154.89 ","$13,585.44 "
01960,AA,,101,"$32,159.31 ","$25,109.33 "
,QK,,19,"$3,462.21 ","$2,681.77 "
,QZ,,39,"$11,746.60 ","$8,924.99 "
,OTHER,,25,"$1,837.57 ","$1,470.04 "
,TOTAL,,184,"$49,205.69 ","$38,186.13 "
01961,AA,,"1,842","$433,143.19 ","$332,352.60 "
,AD,,23,"$1,482.83 ","$1,143.34 "
,QK,,940,"$111,218.47 ","$85,445.93 "
,QZ,,602,"$136,844.63 ","$105,816.26 "
,OTHER,,"1,563","$180,950.78 ","$140,744.07 "
,TOTAL,,"4,970","$863,639.90 ","$665,502.20 "
01962,AA,,8,"$2,829.21 ","$2,144.81 "
,QK,,8,"$1,124.74 ",$899.80 
,QZ,,27,"$5,042.83 ","$4,034.24 "
,OTHER,,29,"$6,139.85 ","$4,777.58 "
,TOTAL,,72,"$15,136.63 ","$11,856.43 "
01963,AA,,12,"$3,238.40 ","$2,429.35 "
,AD,,1,$70.68 ,$56.54 
,QK,,2,$415.05 ,$332.04 
,QZ,,3,$712.74 ,$570.20 
,OTHER,,14,"$1,972.27 ","$1,577.81 "
,TOTAL,,32,"$6,409.14 ","$4,965.94 "
01964,AA,,470,"$61,279.80 ","$46,375.82 "
,AD,,4,$267.15 ,$213.73 
,QK,,386,"$25,197.62 ","$19,016.96 "
,QZ,,116,"$14,861.30 ","$11,207.56 "
,OTHER,,492,"$30,916.30 ","$23,941.07 "
,TOTAL,,"1,468","$132,522.17 ","$100,755.14 "
01967,AA,,"2,863","$1,073,270.46 ","$834,123.75 "
,AD,,21,"$1,458.53 ","$1,166.81 "
,QK,,512,"$119,392.58 ","$92,914.61 "
,QZ,,577,"$205,724.89 ","$160,596.29 "
,OTHER,,743,"$146,289.84 ","$114,893.42 "
,TOTAL,,"4,716","$1,546,136.30 ","$1,203,694.88 "
01968,AA,,255,"$34,697.70 ","$27,370.48 "
,AD,,2,$222.87 ,$178.30 
,QK,,108,"$7,175.17 ","$5,682.52 "
,QZ,,64,"$8,569.14 ","$6,787.77 "
,OTHER,,210,"$13,397.75 ","$10,642.91 "
,TOTAL,,639,"$64,062.63 ","$50,661.98 "
01990,AA,,35,"$12,043.93 ","$9,635.16 "
,QK,,44,"$11,957.01 ","$9,493.05 "
,QZ,,5,"$1,360.97 ","$1,088.78 "
,OTHER,,53,"$10,277.58 ","$8,174.34 "
,TOTAL,,137,"$35,639.49 ","$28,391.33 "
01991,AA,,"7,504","$686,414.43 ","$536,451.87 "
,AD,,160,"$11,141.87 ","$8,724.57 "
,QK,,"4,952","$211,873.12 ","$167,000.81 "
,QZ,,"6,083","$477,622.98 ","$375,246.05 "
,OTHER,,"7,708","$343,191.45 ","$271,261.89 "
,TOTAL,,"26,407","$1,730,243.85 ","$1,358,685.19 "
01992,AA,,"54,645","$6,812,678.63 ","$5,360,804.44 "
,AD,,659,"$45,958.10 ","$36,558.35 "
,QK,,"23,308","$1,432,936.04 ","$1,125,733.60 "
,QZ,,"41,771","$4,875,453.45 ","$3,846,836.48 "
,OTHER,,"37,472","$2,389,243.34 ","$1,876,688.48 "
,TOTAL,,"157,855","$15,556,269.56 ","$12,246,621.35 "
01995,AA,,138,"$27,184.71 ","$20,400.09 "
,AD,,27,"$3,501.68 ","$2,801.33 "
,QK,,1,$165.90 ,$132.72 
,QZ,,71,"$17,235.39 ","$13,563.86 "
,OTHER,,"1,032","$99,569.49 ","$77,397.36 "
,TOTAL,,"1,269","$147,657.17 ","$114,295.36 "
01996,AA,,"15,421","$815,244.99 ","$648,517.75 "
,QK,,7,$204.48 ,$163.60 
,QZ,,"1,685","$87,398.75 ","$69,700.49 "
,OTHER,,"271,206","$14,450,147.43 ","$11,482,176.29 "
,TOTAL,,"288,319","$15,352,995.65 ","$12,200,558.13 "
01999,AA,,322,"$33,809.30 ","$27,046.21 "
,AD,,9,$914.75 ,$731.79 
,QK,,248,"$25,847.43 ","$20,178.55 "
,QZ,,187,"$21,371.82 ","$17,087.84 "
,OTHER,,301,"$30,621.95 ","$24,485.45 "
,TOTAL,,"1,067","$112,565.25 ","$89,529.84 "
,,,,,
