Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 80048 - 89342,,,,,
,BESS REPORTS,CODE RANGES,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
_____,________,___________,________________,_______________,_______
87181,GLOBL,,"74,747","$435,811.48 ","$434,934.90 "
,TOTAL,,"74,747","$435,811.48 ","$434,934.90 "
87184,GLOBL,,"740,764","$7,019,928.59 ","$7,009,923.25 "
,TOTAL,,"740,764","$7,019,928.59 ","$7,009,923.25 "
87185,GLOBL,,"5,185","$25,589.41 ","$25,474.42 "
,TOTAL,,"5,185","$25,589.41 ","$25,474.42 "
87186,26,,1,$9.66 ,$9.66 
,GLOBL,,"1,634,978","$19,360,498.82 ","$19,340,650.90 "
,TOTAL,,"1,634,979","$19,360,508.48 ","$19,340,660.56 "
87187,GLOBL,,"4,391","$62,611.72 ","$62,569.06 "
,TOTAL,,"4,391","$62,611.72 ","$62,569.06 "
87188,GLOBL,,"1,126","$10,338.17 ","$10,298.86 "
,TOTAL,,"1,126","$10,338.17 ","$10,298.86 "
87190,GLOBL,,"2,865","$21,552.15 ","$21,494.83 "
,TOTAL,,"2,865","$21,552.15 ","$21,494.83 "
87197,GLOBL,,8,$162.58 ,$162.58 
,TOTAL,,8,$162.58 ,$162.58 
87205,GLOBL,,"320,165","$1,875,579.28 ","$1,871,900.69 "
,TOTAL,,"320,165","$1,875,579.28 ","$1,871,900.69 "
87206,GLOBL,,"59,713","$438,699.94 ","$438,113.38 "
,TOTAL,,"59,713","$438,699.94 ","$438,113.38 "
87207,26,,"1,793","$35,955.99 ","$28,096.27 "
,GLOBL,,"5,544","$45,033.01 ","$44,181.44 "
,TOTAL,,"7,337","$80,989.00 ","$72,277.71 "
87210,GLOBL,,"111,463","$653,690.23 ","$647,958.38 "
,TOTAL,,"111,463","$653,690.23 ","$647,958.38 "
87220,GLOBL,,"92,522","$535,949.62 ","$532,337.20 "
,TOTAL,,"92,522","$535,949.62 ","$532,337.20 "
87230,GLOBL,,"66,969","$1,721,571.97 ","$1,719,990.86 "
,TOTAL,,"66,969","$1,721,571.97 ","$1,719,990.86 "
87250,GLOBL,,121,"$2,288.21 ","$2,242.57 "
,TOTAL,,121,"$2,288.21 ","$2,242.57 "
87252,GLOBL,,"9,676","$327,884.52 ","$326,396.24 "
,TOTAL,,"9,676","$327,884.52 ","$326,396.24 "
87253,GLOBL,,"1,268","$31,110.04 ","$30,971.01 "
,TOTAL,,"1,268","$31,110.04 ","$30,971.01 "
87254,GLOBL,,"7,881","$198,398.68 ","$197,313.19 "
,TOTAL,,"7,881","$198,398.68 ","$197,313.19 "
87255,GLOBL,,"14,754","$645,161.21 ","$644,508.05 "
,TOTAL,,"14,754","$645,161.21 ","$644,508.05 "
87260,GLOBL,,234,"$3,387.45 ","$3,365.94 "
,TOTAL,,234,"$3,387.45 ","$3,365.94 "
87265,GLOBL,,138,"$2,172.07 ","$2,172.07 "
,TOTAL,,138,"$2,172.07 ","$2,172.07 "
87267,GLOBL,,118,"$1,785.52 ","$1,785.52 "
,TOTAL,,118,"$1,785.52 ","$1,785.52 "
87269,GLOBL,,"1,285","$20,787.53 ","$20,609.55 "
,TOTAL,,"1,285","$20,787.53 ","$20,609.55 "
87270,GLOBL,,101,"$1,502.56 ","$1,502.56 "
,TOTAL,,101,"$1,502.56 ","$1,502.56 "
87271,GLOBL,,896,"$12,166.27 ","$12,038.43 "
,TOTAL,,896,"$12,166.27 ","$12,038.43 "
87272,GLOBL,,"3,653","$57,589.95 ","$57,486.54 "
,TOTAL,,"3,653","$57,589.95 ","$57,486.54 "
87273,GLOBL,,268,"$4,273.79 ","$4,201.81 "
,TOTAL,,268,"$4,273.79 ","$4,201.81 "
87274,GLOBL,,309,"$4,753.55 ","$4,672.98 "
,TOTAL,,309,"$4,753.55 ","$4,672.98 "
87275,GLOBL,,"3,535","$53,425.01 ","$53,178.18 "
,TOTAL,,"3,535","$53,425.01 ","$53,178.18 "
87276,GLOBL,,"4,961","$77,237.61 ","$76,743.06 "
,TOTAL,,"4,961","$77,237.61 ","$76,743.06 "
87277,GLOBL,,1,$16.00 ,$16.00 
,TOTAL,,1,$16.00 ,$16.00 
87278,GLOBL,,85,"$1,330.27 ","$1,330.27 "
,TOTAL,,85,"$1,330.27 ","$1,330.27 "
87279,GLOBL,,344,"$3,934.87 ","$3,874.19 "
,TOTAL,,344,"$3,934.87 ","$3,874.19 "
87280,GLOBL,,247,"$3,512.24 ","$3,489.13 "
,TOTAL,,247,"$3,512.24 ","$3,489.13 "
87281,GLOBL,,44,$645.86 ,$643.26 
,TOTAL,,44,$645.86 ,$643.26 
87283,GLOBL,,4,$64.04 ,$64.04 
,TOTAL,,4,$64.04 ,$64.04 
87285,GLOBL,,18,$272.50 ,$272.50 
,TOTAL,,18,$272.50 ,$272.50 
87290,GLOBL,,419,"$6,684.16 ","$6,639.98 "
,TOTAL,,419,"$6,684.16 ","$6,639.98 "
87299,GLOBL,,950,"$15,428.84 ","$15,384.88 "
,TOTAL,,950,"$15,428.84 ","$15,384.88 "
87300,GLOBL,,634,"$10,389.33 ","$10,343.47 "
,TOTAL,,634,"$10,389.33 ","$10,343.47 "
87301,GLOBL,,436,"$6,112.21 ","$6,104.89 "
,TOTAL,,436,"$6,112.21 ","$6,104.89 "
87320,GLOBL,,487,"$7,299.72 ","$7,196.30 "
,TOTAL,,487,"$7,299.72 ","$7,196.30 "
87324,GLOBL,,"189,585","$3,064,246.83 ","$3,061,182.29 "
,TOTAL,,"189,585","$3,064,246.83 ","$3,061,182.29 "
87327,GLOBL,,595,"$8,527.73 ","$8,510.35 "
,TOTAL,,595,"$8,527.73 ","$8,510.35 "
87328,GLOBL,,"13,709","$222,366.26 ","$221,579.72 "
,TOTAL,,"13,709","$222,366.26 ","$221,579.72 "
87329,GLOBL,,"34,560","$550,690.38 ","$549,670.80 "
,TOTAL,,"34,560","$550,690.38 ","$549,670.80 "
87332,GLOBL,,72,"$1,175.19 ","$1,175.19 "
,TOTAL,,72,"$1,175.19 ","$1,175.19 "
87335,GLOBL,,712,"$11,502.44 ","$11,455.32 "
,TOTAL,,712,"$11,502.44 ","$11,455.32 "
87336,GLOBL,,"2,178","$35,188.36 ","$35,033.76 "
,TOTAL,,"2,178","$35,188.36 ","$35,033.76 "
87337,GLOBL,,293,"$4,368.75 ","$4,366.15 "
,TOTAL,,293,"$4,368.75 ","$4,366.15 "
87338,GLOBL,,"10,476","$197,421.96 ","$197,217.74 "
,TOTAL,,"10,476","$197,421.96 ","$197,217.74 "
87339,GLOBL,,"1,643","$26,423.02 ","$26,269.78 "
,TOTAL,,"1,643","$26,423.02 ","$26,269.78 "
87340,GLOBL,,"1,777,391","$25,304,867.68 ","$25,289,498.36 "
,TOTAL,,"1,777,391","$25,304,867.68 ","$25,289,498.36 "
87341,GLOBL,,"3,324","$47,817.43 ","$47,762.44 "
,TOTAL,,"3,324","$47,817.43 ","$47,762.44 "
87350,GLOBL,,"18,139","$290,206.05 ","$289,778.01 "
,TOTAL,,"18,139","$290,206.05 ","$289,778.01 "
87380,GLOBL,,57,"$1,288.12 ","$1,288.12 "
,TOTAL,,57,"$1,288.12 ","$1,288.12 "
87385,GLOBL,,847,"$13,683.27 ","$13,638.35 "
,TOTAL,,847,"$13,683.27 ","$13,638.35 "
87390,GLOBL,,400,"$8,117.97 ","$8,090.75 "
,TOTAL,,400,"$8,117.97 ","$8,090.75 "
87391,GLOBL,,11,$271.15 ,$254.00 
,TOTAL,,11,$271.15 ,$254.00 
87400,GLOBL,,"31,630","$511,821.20 ","$506,777.79 "
,TOTAL,,"31,630","$511,821.20 ","$506,777.79 "
87420,GLOBL,,114,"$1,733.31 ","$1,733.31 "
,TOTAL,,114,"$1,733.31 ","$1,733.31 "
87425,GLOBL,,"1,281","$21,006.11 ","$20,920.48 "
,TOTAL,,"1,281","$21,006.11 ","$20,920.48 "
87427,GLOBL,,"21,675","$346,886.61 ","$346,831.10 "
,TOTAL,,"21,675","$346,886.61 ","$346,831.10 "
87430,GLOBL,,"25,138","$405,129.28 ","$389,227.52 "
,TOTAL,,"25,138","$405,129.28 ","$389,227.52 "
87449,GLOBL,,"13,915","$219,981.49 ","$218,787.18 "
,TOTAL,,"13,915","$219,981.49 ","$218,787.18 "
87450,GLOBL,,428,"$4,863.62 ","$4,829.88 "
,TOTAL,,428,"$4,863.62 ","$4,829.88 "
87451,GLOBL,,236,"$3,040.80 ","$3,018.34 "
,TOTAL,,236,"$3,040.80 ","$3,018.34 "
87471,GLOBL,,247,"$11,928.50 ","$11,881.92 "
,TOTAL,,247,"$11,928.50 ","$11,881.92 "
87476,GLOBL,,"5,785","$281,937.48 ","$281,275.38 "
,TOTAL,,"5,785","$281,937.48 ","$281,275.38 "
87480,GLOBL,,"12,031","$327,221.04 ","$323,401.29 "
,TOTAL,,"12,031","$327,221.04 ","$323,401.29 "
87481,GLOBL,,"11,972","$586,561.48 ","$586,561.48 "
,TOTAL,,"11,972","$586,561.48 ","$586,561.48 "
87485,GLOBL,,2,$50.00 ,$50.00 
,TOTAL,,2,$50.00 ,$50.00 
87486,GLOBL,,610,"$29,883.45 ","$29,839.50 "
,TOTAL,,610,"$29,883.45 ","$29,839.50 "
87490,GLOBL,,"27,960","$724,904.91 ","$723,798.10 "
,TOTAL,,"27,960","$724,904.91 ","$723,798.10 "
87491,GLOBL,,"56,983","$2,625,782.42 ","$2,620,704.49 "
,TOTAL,,"56,983","$2,625,782.42 ","$2,620,704.49 "
87495,GLOBL,,6,$167.65 ,$167.65 
,TOTAL,,6,$167.65 ,$167.65 
87496,GLOBL,,"1,940","$87,029.78 ","$86,555.04 "
,TOTAL,,"1,940","$87,029.78 ","$86,555.04 "
87497,GLOBL,,"4,052","$234,578.58 ","$233,973.95 "
,TOTAL,,"4,052","$234,578.58 ","$233,973.95 "
87510,GLOBL,,"12,032","$326,721.16 ","$322,735.60 "
,TOTAL,,"12,032","$326,721.16 ","$322,735.60 "
87511,GLOBL,,"3,194","$156,458.58 ","$156,458.58 "
,TOTAL,,"3,194","$156,458.58 ","$156,458.58 "
87512,GLOBL,,2,$116.66 ,$116.66 
,TOTAL,,2,$116.66 ,$116.66 
87515,GLOBL,,43,"$1,204.86 ","$1,193.66 "
,TOTAL,,43,"$1,204.86 ","$1,193.66 "
87516,GLOBL,,935,"$41,456.98 ","$41,427.48 "
,TOTAL,,935,"$41,456.98 ","$41,427.48 "
87517,GLOBL,,"13,898","$777,305.43 ","$776,559.95 "
,TOTAL,,"13,898","$777,305.43 ","$776,559.95 "
87520,GLOBL,,44,$874.68 ,$874.68 
,TOTAL,,44,$874.68 ,$874.68 
87521,GLOBL,,"7,162","$324,512.58 ","$324,035.64 "
,TOTAL,,"7,162","$324,512.58 ","$324,035.64 "
87522,GLOBL,,"45,328","$2,439,449.61 ","$2,436,304.04 "
,TOTAL,,"45,328","$2,439,449.61 ","$2,436,304.04 "
87525,GLOBL,,1,$28.02 ,$28.02 
,TOTAL,,1,$28.02 ,$28.02 
87526,GLOBL,,7,$280.46 ,$280.46 
,TOTAL,,7,$280.46 ,$280.46 
87527,GLOBL,,1,$55.50 ,$55.50 
,TOTAL,,1,$55.50 ,$55.50 
87528,GLOBL,,1,$28.02 ,$28.02 
,TOTAL,,1,$28.02 ,$28.02 
87529,GLOBL,,"2,861","$138,652.86 ","$138,344.30 "
,TOTAL,,"2,861","$138,652.86 ","$138,344.30 "
87530,GLOBL,,44,"$2,597.50 ","$2,597.50 "
,TOTAL,,44,"$2,597.50 ","$2,597.50 "
87532,GLOBL,,452,"$21,954.92 ","$21,954.92 "
,TOTAL,,452,"$21,954.92 ","$21,954.92 "
87533,GLOBL,,21,"$1,224.93 ","$1,224.93 "
,TOTAL,,21,"$1,224.93 ","$1,224.93 "
87534,GLOBL,,110,"$2,836.04 ","$2,836.04 "
,TOTAL,,110,"$2,836.04 ","$2,836.04 "
87535,GLOBL,,63,"$2,783.57 ","$2,708.60 "
,TOTAL,,63,"$2,783.57 ","$2,708.60 "
87536,GLOBL,,"137,917","$14,861,508.39 ","$14,843,741.67 "
,TOTAL,,"137,917","$14,861,508.39 ","$14,843,741.67 "
87538,GLOBL,,2,$98.08 ,$98.08 
,TOTAL,,2,$98.08 ,$98.08 
87540,GLOBL,,5,$91.02 ,$91.02 
,TOTAL,,5,$91.02 ,$91.02 
87541,GLOBL,,4,$196.16 ,$196.16 
,TOTAL,,4,$196.16 ,$196.16 
87550,GLOBL,,158,"$3,434.68 ","$3,418.51 "
,TOTAL,,158,"$3,434.68 ","$3,418.51 "
87551,GLOBL,,40,"$1,961.60 ","$1,961.60 "
,TOTAL,,40,"$1,961.60 ","$1,961.60 "
87555,GLOBL,,307,"$7,200.74 ","$7,197.94 "
,TOTAL,,307,"$7,200.74 ","$7,197.94 "
87556,GLOBL,,644,"$28,786.79 ","$28,753.49 "
,TOTAL,,644,"$28,786.79 ","$28,753.49 "
87560,GLOBL,,531,"$14,509.29 ","$14,506.49 "
,TOTAL,,531,"$14,509.29 ","$14,506.49 "
87561,GLOBL,,38,"$1,807.87 ","$1,770.87 "
,TOTAL,,38,"$1,807.87 ","$1,770.87 "
87581,GLOBL,,291,"$14,270.64 ","$14,270.64 "
,TOTAL,,291,"$14,270.64 ","$14,270.64 "
87590,GLOBL,,"27,308","$706,567.63 ","$705,565.98 "
,TOTAL,,"27,308","$706,567.63 ","$705,565.98 "
87591,GLOBL,,"55,224","$2,541,016.98 ","$2,536,063.43 "
,TOTAL,,"55,224","$2,541,016.98 ","$2,536,063.43 "
87592,GLOBL,,1,$59.85 ,$11.85 
,TOTAL,,1,$59.85 ,$11.85 
87620,GLOBL,,120,"$3,362.40 ","$3,362.40 "
,TOTAL,,120,"$3,362.40 ","$3,362.40 "
87621,GLOBL,,"83,695","$3,794,960.22 ","$3,788,528.78 "
,TOTAL,,"83,695","$3,794,960.22 ","$3,788,528.78 "
87622,GLOBL,,27,"$1,556.23 ","$1,556.23 "
,TOTAL,,27,"$1,556.23 ","$1,556.23 "
87650,GLOBL,,"1,475","$38,780.29 ","$38,667.11 "
,TOTAL,,"1,475","$38,780.29 ","$38,667.11 "
87651,GLOBL,,517,"$25,353.68 ","$25,353.68 "
,TOTAL,,517,"$25,353.68 ","$25,353.68 "
87652,GLOBL,,7,$234.99 ,$234.99 
,TOTAL,,7,$234.99 ,$234.99 
87660,GLOBL,,"5,757","$157,591.21 ","$155,258.08 "
,TOTAL,,"5,757","$157,591.21 ","$155,258.08 "
87797,GLOBL,,"9,400","$256,921.86 ","$254,699.55 "
,TOTAL,,"9,400","$256,921.86 ","$254,699.55 "
87798,GLOBL,,"23,910","$1,146,874.80 ","$1,146,326.98 "
,TOTAL,,"23,910","$1,146,874.80 ","$1,146,326.98 "
87799,GLOBL,,"3,093","$184,083.57 ","$182,367.70 "
,TOTAL,,"3,093","$184,083.57 ","$182,367.70 "
87800,GLOBL,,"14,475","$774,759.28 ","$772,577.28 "
,TOTAL,,"14,475","$774,759.28 ","$772,577.28 "
87801,GLOBL,,"2,160","$202,138.95 ","$197,819.15 "
,TOTAL,,"2,160","$202,138.95 ","$197,819.15 "
87802,GLOBL,,200,"$3,131.85 ","$3,111.84 "
,TOTAL,,200,"$3,131.85 ","$3,111.84 "
87803,GLOBL,,"6,436","$100,590.82 ","$100,410.74 "
,TOTAL,,"6,436","$100,590.82 ","$100,410.74 "
87804,GLOBL,,"69,535","$1,133,166.83 ","$1,120,517.57 "
,TOTAL,,"69,535","$1,133,166.83 ","$1,120,517.57 "
87807,GLOBL,,77,"$1,264.92 ","$1,231.42 "
,TOTAL,,77,"$1,264.92 ","$1,231.42 "
87810,GLOBL,,462,"$7,501.21 ","$7,402.95 "
,TOTAL,,462,"$7,501.21 ","$7,402.95 "
87850,GLOBL,,190,"$3,166.40 ","$3,133.75 "
,TOTAL,,190,"$3,166.40 ","$3,133.75 "
87880,GLOBL,,"235,661","$3,779,794.92 ","$3,736,948.37 "
,TOTAL,,"235,661","$3,779,794.92 ","$3,736,948.37 "
87899,GLOBL,,"3,082","$48,930.69 ","$48,645.47 "
,TOTAL,,"3,082","$48,930.69 ","$48,645.47 "
87901,GLOBL,,"11,248","$3,446,605.73 ","$3,442,592.16 "
,TOTAL,,"11,248","$3,446,605.73 ","$3,442,592.16 "
87902,GLOBL,,"11,185","$3,321,486.49 ","$3,316,962.83 "
,TOTAL,,"11,185","$3,321,486.49 ","$3,316,962.83 "
87903,GLOBL,,"5,032","$3,257,293.55 ","$3,250,479.65 "
,TOTAL,,"5,032","$3,257,293.55 ","$3,250,479.65 "
87904,GLOBL,,"11,399","$1,445,389.00 ","$1,442,445.66 "
,TOTAL,,"11,399","$1,445,389.00 ","$1,442,445.66 "
87999,GLOBL,,56,$760.81 ,$640.40 
,TOTAL,,56,$760.81 ,$640.40 
88020,26,,1,$0.01 ,$0.01 
,TOTAL,,1,$0.01 ,$0.01 
88104,TC,,"5,289","$120,042.36 ","$93,341.90 "
,26,,"190,460","$5,964,503.98 ","$4,696,019.33 "
,GLOBL,,"58,542","$3,324,310.37 ","$2,525,553.22 "
,TOTAL,,"254,291","$9,408,856.71 ","$7,314,914.45 "
88106,TC,,"3,555","$133,163.99 ","$101,567.41 "
,26,,"20,091","$634,286.40 ","$490,459.02 "
,GLOBL,,"10,662","$723,384.22 ","$548,029.44 "
,TOTAL,,"34,308","$1,490,834.61 ","$1,140,055.87 "
88107,TC,,"1,960","$83,631.23 ","$65,637.41 "
,26,,"13,973","$593,705.69 ","$468,115.10 "
,GLOBL,,"3,226","$243,865.74 ","$187,715.44 "
,TOTAL,,"19,159","$921,202.66 ","$721,467.95 "
88108,TC,,"30,026","$1,004,156.82 ","$786,040.08 "
,26,,"331,125","$10,368,435.39 ","$8,128,702.67 "
,GLOBL,,"119,752","$8,419,108.31 ","$6,517,860.60 "
,TOTAL,,"480,903","$19,791,700.52 ","$15,432,603.35 "
88112,TC,,"34,532","$1,844,147.75 ","$1,442,298.15 "
,26,,"360,291","$23,353,016.74 ","$18,401,936.84 "
,GLOBL,,"189,393","$22,109,333.64 ","$17,380,036.55 "
,TOTAL,,"584,216","$47,306,498.13 ","$37,224,271.54 "
88125,26,,3,$43.88 ,$35.10 
,GLOBL,,5,$100.83 ,$80.66 
,TOTAL,,8,$144.71 ,$115.76 
88130,GLOBL,,3,$62.04 ,$62.04 
,TOTAL,,3,$62.04 ,$62.04 
88140,GLOBL,,13,$143.81 ,$126.93 
,TOTAL,,13,$143.81 ,$126.93 
88141,GLOBL,,"125,176","$2,799,900.15 ","$2,060,275.73 "
,TOTAL,,"125,176","$2,799,900.15 ","$2,060,275.73 "
88142,GLOBL,,"420,955","$11,734,062.29 ","$11,705,727.32 "
,TOTAL,,"420,955","$11,734,062.29 ","$11,705,727.32 "
88143,GLOBL,,"4,024","$112,182.36 ","$111,018.06 "
,TOTAL,,"4,024","$112,182.36 ","$111,018.06 "
88147,GLOBL,,805,"$12,693.48 ","$12,674.64 "
,TOTAL,,805,"$12,693.48 ","$12,674.64 "
88148,GLOBL,,"6,705","$134,435.57 ","$134,186.10 "
,TOTAL,,"6,705","$134,435.57 ","$134,186.10 "
88150,GLOBL,,"14,781","$201,429.84 ","$200,673.13 "
,TOTAL,,"14,781","$201,429.84 ","$200,673.13 "
88152,GLOBL,,19,$270.42 ,$270.42 
,TOTAL,,19,$270.42 ,$270.42 
88153,GLOBL,,20,$293.68 ,$293.68 
,TOTAL,,20,$293.68 ,$293.68 
88154,GLOBL,,25,$364.24 ,$363.24 
,TOTAL,,25,$364.24 ,$363.24 
88155,GLOBL,,"9,235","$77,113.58 ","$77,008.62 "
,TOTAL,,"9,235","$77,113.58 ","$77,008.62 "
88160,TC,,"3,399","$99,048.73 ","$77,033.69 "
,26,,"20,365","$570,526.92 ","$444,682.91 "
,GLOBL,,"6,043","$268,577.05 ","$200,945.61 "
,TOTAL,,"29,807","$938,152.70 ","$722,662.21 "
88161,TC,,"1,192","$31,858.00 ","$24,851.15 "
,26,,"39,808","$1,102,510.23 ","$875,319.21 "
,GLOBL,,"10,819","$584,541.49 ","$452,995.15 "
,TOTAL,,"51,819","$1,718,909.72 ","$1,353,165.51 "
88162,TC,,159,"$4,050.66 ","$3,196.83 "
,26,,"8,254","$348,287.87 ","$274,954.09 "
,GLOBL,,"8,716","$582,080.79 ","$464,657.44 "
,TOTAL,,"17,129","$934,419.32 ","$742,808.36 "
88164,GLOBL,,"104,587","$1,481,642.61 ","$1,478,729.17 "
,TOTAL,,"104,587","$1,481,642.61 ","$1,478,729.17 "
88165,GLOBL,,814,"$12,013.88 ","$11,966.39 "
,TOTAL,,814,"$12,013.88 ","$11,966.39 "
88166,GLOBL,,15,$221.40 ,$221.40 
,TOTAL,,15,$221.40 ,$221.40 
88172,TC,,"1,821","$31,362.60 ","$24,966.29 "
,26,,"116,733","$3,917,589.15 ","$3,094,369.82 "
,GLOBL,,"19,610","$1,010,418.64 ","$801,249.74 "
,TOTAL,,"138,164","$4,959,370.39 ","$3,920,585.85 "
88173,TC,,"12,173","$547,812.19 ","$431,061.60 "
,26,,"206,085","$15,966,561.02 ","$12,599,548.12 "
,GLOBL,,"55,354","$7,403,415.65 ","$6,036,983.47 "
,TOTAL,,"273,612","$23,917,788.86 ","$19,067,593.19 "
88174,GLOBL,,"1,148","$31,718.43 ","$31,628.30 "
,TOTAL,,"1,148","$31,718.43 ","$31,628.30 "
88175,GLOBL,,"120,216","$4,231,204.54 ","$4,180,886.94 "
,TOTAL,,"120,216","$4,231,204.54 ","$4,180,886.94 "
88182,TC,,318,"$21,647.80 ","$17,312.63 "
,26,,"3,967","$169,433.92 ","$134,973.75 "
,GLOBL,,"15,883","$1,596,167.70 ","$1,262,987.67 "
,TOTAL,,"20,168","$1,787,249.42 ","$1,415,274.05 "
88184,GLOBL,,"89,412","$4,802,402.07 ","$3,951,844.59 "
,TOTAL,,"89,412","$4,802,402.07 ","$3,951,844.59 "
88185,GLOBL,,"1,580,800","$42,697,452.31 ","$35,145,267.47 "
,TOTAL,,"1,580,800","$42,697,452.31 ","$35,145,267.47 "
88187,GLOBL,,"25,779","$1,785,650.21 ","$1,405,475.93 "
,TOTAL,,"25,779","$1,785,650.21 ","$1,405,475.93 "
88188,GLOBL,,"33,367","$2,888,911.94 ","$2,305,369.77 "
,TOTAL,,"33,367","$2,888,911.94 ","$2,305,369.77 "
88189,GLOBL,,"108,061","$12,426,559.36 ","$10,146,638.99 "
,TOTAL,,"108,061","$12,426,559.36 ","$10,146,638.99 "
88199,26,,3,$60.42 ,$48.34 
,GLOBL,,4,$63.42 ,$55.91 
,TOTAL,,7,$123.84 ,$104.25 
88230,GLOBL,,"1,437","$220,493.57 ","$219,214.97 "
,TOTAL,,"1,437","$220,493.57 ","$219,214.97 "
88233,GLOBL,,73,"$12,483.37 ","$12,290.63 "
,TOTAL,,73,"$12,483.37 ","$12,290.63 "
88235,GLOBL,,219,"$39,545.44 ","$38,859.28 "
,TOTAL,,219,"$39,545.44 ","$38,859.28 "
88237,GLOBL,,"42,888","$6,492,313.64 ","$6,470,646.96 "
,TOTAL,,"42,888","$6,492,313.64 ","$6,470,646.96 "
88239,GLOBL,,272,"$44,140.55 ","$44,019.33 "
,TOTAL,,272,"$44,140.55 ","$44,019.33 "
88240,GLOBL,,227,"$2,920.50 ","$2,920.50 "
,TOTAL,,227,"$2,920.50 ","$2,920.50 "
88241,GLOBL,,3,$36.85 ,$36.85 
,TOTAL,,3,$36.85 ,$36.85 
88248,GLOBL,,35,"$7,920.14 ","$7,920.14 "
,TOTAL,,35,"$7,920.14 ","$7,920.14 "
88261,GLOBL,,"2,575","$621,537.32 ","$619,486.12 "
,TOTAL,,"2,575","$621,537.32 ","$619,486.12 "
88262,GLOBL,,"19,610","$3,396,477.84 ","$3,385,781.88 "
,TOTAL,,"19,610","$3,396,477.84 ","$3,385,781.88 "
88263,GLOBL,,59,"$11,445.93 ","$11,445.93 "
,TOTAL,,59,"$11,445.93 ","$11,445.93 "
88264,GLOBL,,"14,721","$2,544,765.63 ","$2,538,446.83 "
,TOTAL,,"14,721","$2,544,765.63 ","$2,538,446.83 "
88267,GLOBL,,110,"$27,278.69 ","$26,864.32 "
,TOTAL,,110,"$27,278.69 ","$26,864.32 "
88269,GLOBL,,73,"$16,732.47 ","$16,377.47 "
,TOTAL,,73,"$16,732.47 ","$16,377.47 "
88271,GLOBL,,"74,450","$1,998,783.59 ","$1,992,916.04 "
,TOTAL,,"74,450","$1,998,783.59 ","$1,992,916.04 "
88272,GLOBL,,31,"$1,143.53 ","$1,061.68 "
,TOTAL,,31,"$1,143.53 ","$1,061.68 "
88273,GLOBL,,511,"$22,166.88 ","$22,102.88 "
,TOTAL,,511,"$22,166.88 ","$22,102.88 "
88274,GLOBL,,"10,762","$387,928.22 ","$386,541.98 "
,TOTAL,,"10,762","$387,928.22 ","$386,541.98 "
88275,GLOBL,,"21,749","$1,113,463.00 ","$1,110,393.21 "
,TOTAL,,"21,749","$1,113,463.00 ","$1,110,393.21 "
88280,GLOBL,,"33,075","$1,158,624.39 ","$1,155,731.51 "
,TOTAL,,"33,075","$1,158,624.39 ","$1,155,731.51 "
88283,GLOBL,,157,"$11,359.28 ","$11,328.60 "
,TOTAL,,157,"$11,359.28 ","$11,328.60 "
88285,GLOBL,,"4,530","$117,750.02 ","$117,058.00 "
,TOTAL,,"4,530","$117,750.02 ","$117,058.00 "
88289,GLOBL,,514,"$24,500.73 ","$24,353.44 "
,TOTAL,,514,"$24,500.73 ","$24,353.44 "
88291,GLOBL,,"57,445","$1,575,204.70 ","$1,308,334.35 "
,TOTAL,,"57,445","$1,575,204.70 ","$1,308,334.35 "
88299,GLOBL,,274,"$12,018.82 ","$12,018.82 "
,TOTAL,,274,"$12,018.82 ","$12,018.82 "
88300,TC,,"6,313","$91,638.06 ","$71,806.30 "
,26,,"212,772","$979,133.95 ","$770,145.75 "
,GLOBL,,"20,943","$404,981.71 ","$315,035.84 "
,TOTAL,,"240,028","$1,475,753.72 ","$1,156,987.89 "
88302,TC,,"3,783","$114,466.14 ","$89,067.18 "
,26,,"115,785","$876,678.92 ","$685,560.27 "
,GLOBL,,"24,076","$1,004,974.77 ","$778,120.36 "
,TOTAL,,"143,644","$1,996,119.83 ","$1,552,747.81 "
88304,TC,,"86,817","$3,426,047.97 ","$2,664,785.26 "
,26,,"952,038","$11,603,128.90 ","$9,096,910.42 "
,GLOBL,,"277,750","$15,726,860.30 ","$12,060,406.18 "
,TOTAL,,"1,316,605","$30,756,037.17 ","$23,822,101.86 "
88305,TC,,"1,903,978","$89,660,984.72 ","$70,120,837.32 "
,26,,"8,538,881","$360,392,320.72 ","$282,388,698.44 "
,GLOBL,,"6,064,008","$616,928,377.60 ","$480,524,013.11 "
,TOTAL,,"16,506,867","$1,066,981,683.04 ","$833,033,548.87 "
88307,TC,,"20,809","$1,634,443.14 ","$1,298,778.98 "
,26,,"770,210","$68,301,173.59 ","$54,049,054.83 "
,GLOBL,,"75,265","$12,983,140.45 ","$10,228,246.07 "
,TOTAL,,"866,284","$82,918,757.18 ","$65,576,079.88 "
88309,TC,,"4,024","$390,535.87 ","$311,519.44 "
,26,,"180,755","$22,874,788.49 ","$18,155,446.64 "
,GLOBL,,"18,351","$4,379,564.97 ","$3,479,791.65 "
,TOTAL,,"203,130","$27,644,889.33 ","$21,946,757.73 "
88311,TC,,"21,876","$105,385.54 ","$83,577.86 "
,26,,"552,885","$7,382,176.11 ","$5,848,146.95 "
,GLOBL,,"88,112","$1,602,404.94 ","$1,268,694.54 "
