Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 70010 - 79999,,,,,
,BESS REPORTS,CODE RANGES,,,
,GLOBL,,"96,779","$32,056,482.42 ","$25,436,673.72 "
,TOTAL,,"369,919","$57,622,464.20 ","$45,701,365.19 "
77295,TC,,"8,630","$8,983,564.20 ","$7,144,536.62 "
,26,,"107,888","$25,646,135.44 ","$20,377,828.22 "
,GLOBL,,"40,994","$53,881,874.69 ","$42,761,233.56 "
,TOTAL,,"157,512","$88,511,574.33 ","$70,283,598.40 "
77300,TC,,"87,128","$4,288,646.15 ","$3,412,408.94 "
,26,,"957,395","$30,761,932.01 ","$24,458,132.11 "
,GLOBL,,"407,676","$33,970,122.47 ","$27,006,259.34 "
,TOTAL,,"1,452,199","$69,020,700.63 ","$54,876,800.39 "
77301,TC,,"4,042","$4,208,958.67 ","$3,354,269.03 "
,26,,"33,273","$13,858,780.73 ","$11,019,368.49 "
,GLOBL,,"21,624","$32,169,490.26 ","$25,527,206.25 "
,TOTAL,,"58,939","$50,237,229.66 ","$39,900,843.77 "
77305,TC,,"1,000","$67,419.53 ","$53,648.51 "
,26,,"12,671","$464,900.15 ","$369,295.65 "
,GLOBL,,"4,843","$528,520.33 ","$420,423.68 "
,TOTAL,,"18,514","$1,060,840.01 ","$843,367.84 "
77310,TC,,266,"$23,374.92 ","$18,609.89 "
,26,,"4,131","$225,236.13 ","$179,368.73 "
,GLOBL,,"1,683","$237,406.52 ","$188,673.64 "
,TOTAL,,"6,080","$486,017.57 ","$386,652.26 "
77315,TC,,"8,768","$856,687.23 ","$681,747.52 "
,26,,"101,701","$8,230,556.75 ","$6,543,027.89 "
,GLOBL,,"35,462","$6,378,104.24 ","$5,072,382.76 "
,TOTAL,,"145,931","$15,465,348.22 ","$12,297,158.17 "
77321,TC,,"2,051","$306,149.91 ","$243,600.54 "
,26,,"24,691","$1,219,301.82 ","$966,621.94 "
,GLOBL,,"9,278","$1,897,475.19 ","$1,509,273.25 "
,TOTAL,,"36,020","$3,422,926.92 ","$2,719,495.73 "
77326,TC,,110,"$9,620.51 ","$7,696.39 "
,26,,"3,542","$173,450.85 ","$137,963.63 "
,GLOBL,,"1,177","$159,982.17 ","$127,680.28 "
,TOTAL,,"4,829","$343,053.53 ","$273,340.30 "
77327,TC,,90,"$10,972.24 ","$8,778.06 "
,26,,"2,885","$206,836.29 ","$164,884.58 "
,GLOBL,,435,"$89,001.34 ","$70,882.03 "
,TOTAL,,"3,410","$306,809.87 ","$244,544.67 "
77328,TC,,"1,545","$279,560.03 ","$220,678.77 "
,26,,"25,340","$2,767,358.94 ","$2,183,819.44 "
,GLOBL,,"10,812","$3,323,298.37 ","$2,634,277.08 "
,TOTAL,,"37,697","$6,370,217.34 ","$5,038,775.29 "
77331,TC,,"18,086","$327,590.06 ","$261,118.99 "
,26,,"201,484","$9,039,845.65 ","$7,183,286.62 "
,GLOBL,,"106,949","$6,800,979.67 ","$5,405,926.95 "
,TOTAL,,"326,519","$16,168,415.38 ","$12,850,332.56 "
77332,TC,,"3,435","$173,082.73 ","$137,509.09 "
,26,,"43,161","$1,215,810.58 ","$964,608.29 "
,GLOBL,,"16,940","$1,359,640.89 ","$1,080,848.40 "
,TOTAL,,"63,536","$2,748,534.20 ","$2,182,965.78 "
77333,TC,,821,"$59,536.43 ","$47,230.19 "
,26,,"9,870","$430,998.93 ","$342,377.65 "
,GLOBL,,"2,439","$282,207.12 ","$224,265.53 "
,TOTAL,,"13,130","$772,742.48 ","$613,873.37 "
77334,TC,,"103,886","$12,462,415.17 ","$9,926,377.62 "
,26,,"823,216","$52,885,840.88 ","$42,072,640.66 "
,GLOBL,,"352,961","$66,337,246.40 ","$52,748,723.99 "
,TOTAL,,"1,280,063","$131,685,502.45 ","$104,747,742.27 "
77336,GLOBL,,"477,604","$55,014,449.98 ","$43,747,103.55 "
,TOTAL,,"477,604","$55,014,449.98 ","$43,747,103.55 "
77370,26,,6,$6.00 ,$4.80 
,GLOBL,,"34,895","$4,794,317.48 ","$3,804,492.82 "
,TOTAL,,"34,901","$4,794,323.48 ","$3,804,497.62 "
77399,TC,,5,"$1,486.29 ","$1,189.02 "
,26,,49,"$4,285.88 ","$3,428.70 "
,GLOBL,,54,"$13,752.38 ","$11,001.91 "
,TOTAL,,108,"$19,524.55 ","$15,619.63 "
77401,GLOBL,,"69,156","$4,833,771.86 ","$3,814,635.08 "
,TOTAL,,"69,156","$4,833,771.86 ","$3,814,635.08 "
77402,GLOBL,,"2,776","$208,566.02 ","$166,007.51 "
,TOTAL,,"2,776","$208,566.02 ","$166,007.51 "
77403,GLOBL,,"44,836","$3,090,562.64 ","$2,449,721.33 "
,TOTAL,,"44,836","$3,090,562.64 ","$2,449,721.33 "
77404,GLOBL,,"9,947","$672,702.02 ","$531,476.18 "
,TOTAL,,"9,947","$672,702.02 ","$531,476.18 "
77406,GLOBL,,"1,379","$94,670.07 ","$74,478.29 "
,TOTAL,,"1,379","$94,670.07 ","$74,478.29 "
77407,GLOBL,,"1,424","$116,249.35 ","$92,487.61 "
,TOTAL,,"1,424","$116,249.35 ","$92,487.61 "
77408,GLOBL,,"18,007","$1,477,252.14 ","$1,173,061.12 "
,TOTAL,,"18,007","$1,477,252.14 ","$1,173,061.12 "
77409,GLOBL,,"4,776","$382,084.77 ","$303,050.96 "
,TOTAL,,"4,776","$382,084.77 ","$303,050.96 "
77411,GLOBL,,"1,794","$141,187.89 ","$111,418.42 "
,TOTAL,,"1,794","$141,187.89 ","$111,418.42 "
77412,GLOBL,,"23,737","$2,209,305.48 ","$1,752,833.51 "
,TOTAL,,"23,737","$2,209,305.48 ","$1,752,833.51 "
77413,GLOBL,,"868,422","$78,326,888.95 ","$62,154,139.82 "
,TOTAL,,"868,422","$78,326,888.95 ","$62,154,139.82 "
77414,GLOBL,,"580,150","$51,558,374.28 ","$40,908,240.81 "
,TOTAL,,"580,150","$51,558,374.28 ","$40,908,240.81 "
77416,GLOBL,,"112,661","$10,189,299.66 ","$8,070,820.83 "
,TOTAL,,"112,661","$10,189,299.66 ","$8,070,820.83 "
77417,GLOBL,,"433,622","$10,050,597.76 ","$7,989,644.36 "
,TOTAL,,"433,622","$10,050,597.76 ","$7,989,644.36 "
77418,GLOBL,,"703,675","$468,104,458.69 ","$372,192,788.80 "
,TOTAL,,"703,675","$468,104,458.69 ","$372,192,788.80 "
77427,GLOBL,,"1,345,968","$232,967,937.78 ","$185,055,227.21 "
,TOTAL,,"1,345,968","$232,967,937.78 ","$185,055,227.21 "
77431,GLOBL,,"9,957","$975,697.74 ","$773,348.96 "
,TOTAL,,"9,957","$975,697.74 ","$773,348.96 "
77432,GLOBL,,"7,011","$2,993,694.64 ","$2,375,534.88 "
,TOTAL,,"7,011","$2,993,694.64 ","$2,375,534.88 "
77470,TC,,"7,799","$3,257,958.81 ","$2,589,961.18 "
,26,,"103,375","$11,273,982.94 ","$8,954,804.15 "
,GLOBL,,"46,212","$24,987,579.23 ","$19,830,751.48 "
,TOTAL,,"157,386","$39,519,520.98 ","$31,375,516.81 "
77499,26,,115,"$17,159.35 ","$13,727.68 "
,GLOBL,,"1,719","$125,387.03 ","$98,598.66 "
,TOTAL,,"1,834","$142,546.38 ","$112,326.34 "
77520,GLOBL,,16,"$15,152.00 ","$12,121.60 "
,TOTAL,,16,"$15,152.00 ","$12,121.60 "
77522,GLOBL,,533,"$267,922.95 ","$211,417.71 "
,TOTAL,,533,"$267,922.95 ","$211,417.71 "
77523,GLOBL,,443,"$357,889.01 ","$286,310.34 "
,TOTAL,,443,"$357,889.01 ","$286,310.34 "
77525,GLOBL,,213,"$179,526.72 ","$143,621.54 "
,TOTAL,,213,"$179,526.72 ","$143,621.54 "
77600,TC,,137,"$15,498.86 ","$12,399.62 "
,26,,315,"$25,886.15 ","$20,708.78 "
,GLOBL,,230,"$45,764.47 ","$36,558.78 "
,TOTAL,,682,"$87,149.48 ","$69,667.18 "
77605,TC,,15,$750.00 ,$600.00 
,26,,70,"$6,287.85 ","$5,030.18 "
,GLOBL,,8,$600.00 ,$480.00 
,TOTAL,,93,"$7,637.85 ","$6,110.18 "
77610,26,,12,$973.02 ,$778.38 
,GLOBL,,1,$90.00 ,$72.00 
,TOTAL,,13,"$1,063.02 ",$850.38 
77615,26,,27,"$3,069.73 ","$2,455.82 "
,TOTAL,,27,"$3,069.73 ","$2,455.82 "
77620,26,,19,"$1,593.44 ","$1,274.69 "
,GLOBL,,1,$34.27 ,$27.42 
,TOTAL,,20,"$1,627.71 ","$1,302.11 "
77750,TC,,13,$627.40 ,$501.92 
,26,,848,"$210,997.16 ","$167,550.37 "
,GLOBL,,206,"$62,056.62 ","$49,399.50 "
,TOTAL,,"1,067","$273,681.18 ","$217,451.79 "
77761,TC,,15,"$1,422.41 ","$1,137.95 "
,26,,655,"$125,325.60 ","$99,983.46 "
,GLOBL,,153,"$46,094.47 ","$36,850.35 "
,TOTAL,,823,"$172,842.48 ","$137,971.76 "
77762,TC,,3,$382.87 ,$306.30 
,26,,718,"$214,228.96 ","$170,833.23 "
,GLOBL,,218,"$94,547.25 ","$75,637.73 "
,TOTAL,,939,"$309,159.08 ","$246,777.26 "
77763,TC,,10,"$1,742.53 ","$1,394.01 "
,26,,547,"$242,231.79 ","$192,676.83 "
,GLOBL,,104,"$62,633.03 ","$50,106.43 "
,TOTAL,,661,"$306,607.35 ","$244,177.27 "
77776,26,,201,"$46,653.89 ","$36,994.56 "
,GLOBL,,86,"$26,029.89 ","$20,230.98 "
,TOTAL,,287,"$72,683.78 ","$57,225.54 "
77777,TC,,1,$138.15 ,$110.52 
,26,,97,"$35,544.44 ","$28,189.02 "
,GLOBL,,17,"$4,889.79 ","$3,903.87 "
,TOTAL,,115,"$40,572.38 ","$32,203.41 "
77778,TC,,404,"$81,388.21 ","$64,666.23 "
,26,,"18,742","$10,918,747.43 ","$8,653,371.82 "
,GLOBL,,"2,393","$1,910,844.16 ","$1,512,999.76 "
,TOTAL,,"21,539","$12,910,979.80 ","$10,231,037.81 "
77781,TC,,242,"$177,060.95 ","$141,648.69 "
,26,,"10,566","$919,723.53 ","$732,879.11 "
,GLOBL,,"5,310","$4,680,559.14 ","$3,733,116.75 "
,TOTAL,,"16,118","$5,777,343.62 ","$4,607,644.55 "
77782,TC,,51,"$37,386.48 ","$29,909.10 "
,26,,"2,777","$364,008.14 ","$290,063.56 "
,GLOBL,,"1,353","$1,255,067.98 ","$996,824.40 "
,TOTAL,,"4,181","$1,656,462.60 ","$1,316,797.06 "
77783,TC,,193,"$137,525.56 ","$110,020.28 "
,26,,"3,820","$741,794.84 ","$590,753.30 "
,GLOBL,,897,"$879,017.04 ","$702,580.74 "
,TOTAL,,"4,910","$1,758,337.44 ","$1,403,354.32 "
77784,TC,,501,"$376,819.43 ","$300,879.19 "
,26,,"10,306","$3,024,091.12 ","$2,411,119.79 "
,GLOBL,,"4,733","$5,150,413.70 ","$4,080,881.57 "
,TOTAL,,"15,540","$8,551,324.25 ","$6,792,880.55 "
77789,TC,,167,"$2,571.74 ","$2,043.90 "
,26,,595,"$34,458.04 ","$27,306.53 "
,GLOBL,,701,"$51,011.68 ","$40,313.95 "
,TOTAL,,"1,463","$88,041.46 ","$69,664.38 "
77790,TC,,772,"$14,349.71 ","$11,353.26 "
,26,,"17,914","$979,030.72 ","$776,495.50 "
,GLOBL,,"2,954","$224,084.77 ","$177,185.72 "
,TOTAL,,"21,640","$1,217,465.20 ","$965,034.48 "
77799,26,,38,"$7,507.26 ","$6,005.76 "
,GLOBL,,57,"$13,224.95 ","$10,566.97 "
,TOTAL,,95,"$20,732.21 ","$16,572.73 "
78000,TC,,105,"$3,401.38 ","$2,704.60 "
,26,,"2,659","$26,253.84 ","$20,110.94 "
,GLOBL,,932,"$44,195.11 ","$34,110.83 "
,TOTAL,,"3,696","$73,850.33 ","$56,926.37 "
78001,TC,,47,"$2,092.28 ","$1,647.55 "
,26,,"1,731","$23,611.45 ","$17,993.46 "
,GLOBL,,297,"$18,233.60 ","$13,976.38 "
,TOTAL,,"2,075","$43,937.33 ","$33,617.39 "
78003,26,,469,"$8,076.97 ","$6,265.18 "
,GLOBL,,5,$246.06 ,$196.84 
,TOTAL,,474,"$8,323.03 ","$6,462.02 "
78006,TC,,562,"$49,562.43 ","$38,232.91 "
,26,,"25,800","$655,173.53 ","$500,863.02 "
,GLOBL,,"5,360","$651,026.39 ","$504,029.38 "
,TOTAL,,"31,722","$1,355,762.35 ","$1,043,125.31 "
78007,TC,,950,"$92,827.75 ","$72,529.74 "
,26,,"31,549","$824,184.61 ","$633,578.15 "
,GLOBL,,"7,835","$986,086.06 ","$762,985.72 "
,TOTAL,,"40,334","$1,903,098.42 ","$1,469,093.61 "
78010,TC,,519,"$30,649.05 ","$23,262.16 "
,26,,"9,770","$198,137.30 ","$151,509.08 "
,GLOBL,,"2,469","$201,632.67 ","$155,982.54 "
,TOTAL,,"12,758","$430,419.02 ","$330,753.78 "
78011,TC,,18,"$1,529.56 ","$1,223.67 "
,26,,363,"$8,696.78 ","$6,563.55 "
,GLOBL,,135,"$17,090.81 ","$13,506.20 "
,TOTAL,,516,"$27,317.15 ","$21,293.42 "
78015,TC,,5,$413.31 ,$330.66 
,26,,193,"$6,736.77 ","$5,295.65 "
,GLOBL,,31,"$3,699.82 ","$2,824.16 "
,TOTAL,,229,"$10,849.90 ","$8,450.47 "
78016,26,,50,"$2,211.89 ","$1,676.15 "
,GLOBL,,56,"$10,863.92 ","$8,478.12 "
,TOTAL,,106,"$13,075.81 ","$10,154.27 "
78018,TC,,42,"$7,677.98 ","$6,090.09 "
,26,,"8,044","$368,928.11 ","$282,568.57 "
,GLOBL,,991,"$260,154.80 ","$203,808.88 "
,TOTAL,,"9,077","$636,760.89 ","$492,467.54 "
78020,TC,,2,$102.26 ,$81.81 
,26,,786,"$25,613.48 ","$19,587.10 "
,GLOBL,,132,"$12,228.11 ","$9,631.58 "
,TOTAL,,920,"$37,943.85 ","$29,300.49 "
78070,TC,,536,"$78,388.84 ","$60,857.58 "
,26,,"24,150","$1,043,493.28 ","$806,812.41 "
,GLOBL,,"3,885","$781,819.06 ","$612,634.83 "
,TOTAL,,"28,571","$1,903,701.18 ","$1,480,304.82 "
78075,TC,,9,"$1,642.71 ","$1,314.17 "
,26,,174,"$6,854.98 ","$5,334.28 "
,GLOBL,,48,"$11,309.04 ","$8,464.93 "
,TOTAL,,231,"$19,806.73 ","$15,113.38 "
78099,26,,19,$888.09 ,$710.48 
,TOTAL,,19,$888.09 ,$710.48 
78102,TC,,6,$456.14 ,$364.89 
,26,,"1,063","$31,360.20 ","$24,599.32 "
,GLOBL,,172,"$19,115.32 ","$15,012.68 "
,TOTAL,,"1,241","$50,931.66 ","$39,976.89 "
78103,TC,,6,$751.32 ,$601.08 
,26,,319,"$13,055.35 ","$10,330.17 "
,GLOBL,,26,"$4,883.86 ","$3,907.17 "
,TOTAL,,351,"$18,690.53 ","$14,838.42 "
78104,TC,,6,$609.13 ,$487.32 
,26,,403,"$16,886.38 ","$13,149.85 "
,GLOBL,,89,"$17,525.27 ","$13,843.31 "
,TOTAL,,498,"$35,020.78 ","$27,480.48 "
78110,26,,30,$303.94 ,$234.27 
,TOTAL,,30,$303.94 ,$234.27 
78111,26,,68,$839.85 ,$655.80 
,TOTAL,,68,$839.85 ,$655.80 
78120,TC,,1,$17.64 ,$14.11 
,26,,487,"$5,984.02 ","$4,603.09 "
,GLOBL,,14,"$1,060.11 ",$848.12 
,TOTAL,,502,"$7,061.77 ","$5,465.32 "
78121,26,,200,"$3,359.10 ","$2,543.54 "
,TOTAL,,200,"$3,359.10 ","$2,543.54 "
78122,26,,981,"$23,773.69 ","$18,297.69 "
,GLOBL,,103,"$21,547.03 ","$16,849.95 "
,TOTAL,,"1,084","$45,320.72 ","$35,147.64 "
78130,26,,45,"$1,453.31 ","$1,162.73 "
,GLOBL,,1,$31.36 ,$25.09 
,TOTAL,,46,"$1,484.67 ","$1,187.82 "
78135,26,,33,$885.81 ,$661.76 
,GLOBL,,1,$280.37 ,$224.30 
,TOTAL,,34,"$1,166.18 ",$886.06 
78140,TC,,2,$278.10 ,$222.48 
,26,,192,"$6,034.79 ","$4,773.58 "
,GLOBL,,54,"$9,961.25 ","$7,969.00 "
,TOTAL,,248,"$16,274.14 ","$12,965.06 "
78162,26,,1,$23.94 ,$19.15 
,GLOBL,,3,$424.89 ,$339.90 
,TOTAL,,4,$448.83 ,$359.05 
78170,26,,2,$44.17 ,$35.34 
,GLOBL,,4,$310.00 ,$248.00 
,TOTAL,,6,$354.17 ,$283.34 
78185,TC,,28,"$1,801.52 ","$1,441.16 "
,26,,176,"$3,653.68 ","$2,905.88 "
,GLOBL,,25,"$2,402.73 ","$1,922.15 "
,TOTAL,,229,"$7,857.93 ","$6,269.19 "
78190,26,,3,$170.86 ,$136.69 
,TOTAL,,3,$170.86 ,$136.69 
78191,26,,61,"$1,894.36 ","$1,487.22 "
,TOTAL,,61,"$1,894.36 ","$1,487.22 "
78195,TC,,46,"$7,211.70 ","$5,659.42 "
,26,,"30,882","$1,967,281.62 ","$1,550,278.73 "
,GLOBL,,983,"$209,530.27 ","$165,790.62 "
,TOTAL,,"31,911","$2,184,023.59 ","$1,721,728.77 "
78199,26,,20,"$1,173.92 ",$939.15 
,GLOBL,,9,$425.63 ,$340.49 
,TOTAL,,29,"$1,599.55 ","$1,279.64 "
78201,TC,,8,$645.11 ,$487.47 
,26,,428,"$9,904.28 ","$7,808.80 "
,GLOBL,,96,"$10,553.78 ","$8,254.90 "
,TOTAL,,532,"$21,103.17 ","$16,551.17 "
78202,TC,,13,"$1,317.16 ","$1,044.99 "
,26,,452,"$12,174.48 ","$9,627.42 "
,GLOBL,,73,"$10,707.85 ","$8,524.15 "
,TOTAL,,538,"$24,199.49 ","$19,196.56 "
78205,TC,,110,"$21,158.07 ","$16,571.07 "
,26,,"2,308","$85,879.02 ","$67,185.37 "
,GLOBL,,338,"$91,416.02 ","$70,841.78 "
,TOTAL,,"2,756","$198,453.11 ","$154,598.22 "
78206,TC,,5,"$1,032.49 ",$826.00 
,26,,689,"$34,569.29 ","$27,290.03 "
,GLOBL,,120,"$33,008.26 ","$26,203.44 "
,TOTAL,,814,"$68,610.04 ","$54,319.47 "
78215,TC,,293,"$28,495.45 ","$22,321.06 "
,26,,"12,168","$308,048.42 ","$241,244.98 "
,GLOBL,,"1,585","$205,195.66 ","$159,716.62 "
,TOTAL,,"14,046","$541,739.53 ","$423,282.66 "
78216,TC,,59,"$7,161.09 ","$5,372.32 "
,26,,"1,732","$51,331.99 ","$40,122.39 "
,GLOBL,,315,"$45,702.95 ","$35,789.42 "
,TOTAL,,"2,106","$104,196.03 ","$81,284.13 "
78220,TC,,21,"$2,849.23 ","$2,279.39 "
,26,,"4,005","$102,828.18 ","$80,515.02 "
,GLOBL,,237,"$30,241.07 ","$23,676.41 "
,TOTAL,,"4,263","$135,918.48 ","$106,470.82 "
78223,TC,,"2,900","$376,749.80 ","$296,190.89 "
,26,,"170,179","$7,445,405.64 ","$5,829,511.20 "
,GLOBL,,"14,670","$2,290,561.69 ","$1,789,605.17 "
,TOTAL,,"187,749","$10,112,717.13 ","$7,915,307.26 "
78230,26,,34,$805.31 ,$633.10 
,GLOBL,,8,$782.16 ,$563.15 
,TOTAL,,42,"$1,587.47 ","$1,196.25 "
78231,TC,,1,$107.71 ,$86.17 
,26,,52,"$1,418.14 ","$1,134.53 "
,GLOBL,,9,"$1,360.88 ","$1,088.70 "
,TOTAL,,62,"$2,886.73 ","$2,309.40 "
78232,26,,42,"$1,027.37 ",$801.10 
,GLOBL,,8,$980.03 ,$696.02 
,TOTAL,,50,"$2,007.40 ","$1,497.12 "
78258,26,,165,"$6,438.25 ","$5,076.13 "
,GLOBL,,67,"$9,352.67 ","$7,097.90 "
,TOTAL,,232,"$15,790.92 ","$12,174.03 "
78261,26,,64,"$2,326.73 ","$1,858.57 "
,GLOBL,,18,"$3,382.68 ","$2,706.18 "
,TOTAL,,82,"$5,709.41 ","$4,564.75 "
78262,TC,,1,$100.00 ,$80.00 
,26,,324,"$11,656.42 ","$9,206.19 "
,GLOBL,,153,"$33,167.67 ","$26,109.48 "
,TOTAL,,478,"$44,924.09 ","$35,395.67 "
78264,TC,,592,"$86,461.26 ","$67,514.14 "
,26,,"45,351","$1,820,908.88 ","$1,420,371.52 "
,GLOBL,,"5,412","$1,043,935.95 ","$813,171.81 "
,TOTAL,,"51,355","$2,951,306.09 ","$2,301,057.47 "
78267,GLOBL,,"10,711","$117,579.58 ","$116,988.14 "
,TOTAL,,"10,711","$117,579.58 ","$116,988.14 "
78268,26,,2,$188.22 ,$188.22 
,GLOBL,,"10,862","$980,421.42 ","$975,451.47 "
,TOTAL,,"10,864","$980,609.64 ","$975,639.69 "
78270,26,,179,"$1,968.99 ","$1,549.58 "
,GLOBL,,19,"$1,519.06 ","$1,215.30 "
,TOTAL,,198,"$3,488.05 ","$2,764.88 "
78271,26,,8,$88.97 ,$71.18 
,TOTAL,,8,$88.97 ,$71.18 
78272,26,,24,$354.76 ,$261.44 
,GLOBL,,1,$89.18 ,$71.34 
,TOTAL,,25,$443.94 ,$332.78 
78278,TC,,25,"$4,273.57 ","$3,330.87 "
,26,,"46,811","$2,415,167.18 ","$1,900,718.40 "
,GLOBL,,384,"$32,239.11 ","$25,743.00 "
,TOTAL,,"47,220","$2,451,679.86 ","$1,929,792.27 "
78282,26,,24,$472.26 ,$377.88 
,TOTAL,,24,$472.26 ,$377.88 
78290,TC,,9,"$1,004.79 ",$803.84 
,26,,"1,816","$64,614.68 ","$50,790.71 "
,GLOBL,,72,"$8,429.32 ","$6,601.12 "
,TOTAL,,"1,897","$74,048.79 ","$58,195.67 "
78291,TC,,1,$108.14 ,$86.51 
,26,,372,"$17,336.28 ","$13,550.90 "
,GLOBL,,2,$308.78 ,$247.02 
,TOTAL,,375,"$17,753.20 ","$13,884.43 "
78299,26,,115,"$4,199.52 ","$3,301.32 "
,GLOBL,,39,"$7,248.42 ","$5,797.67 "
,TOTAL,,154,"$11,447.94 ","$9,098.99 "
78300,TC,,762,"$68,659.75 ","$53,170.27 "
,26,,"31,882","$1,026,883.83 ","$796,996.56 "
,GLOBL,,"5,587","$645,271.14 ","$499,739.25 "
,TOTAL,,"38,231","$1,740,814.72 ","$1,349,906.08 "
78305,TC,,921,"$146,382.40 ","$113,572.94 "
,26,,"14,485","$631,100.57 ","$488,689.28 "
,GLOBL,,"3,277","$577,818.98 ","$451,594.76 "
,TOTAL,,"18,683","$1,355,301.95 ","$1,053,856.98 "
78306,TC,,"14,593","$2,278,928.73 ","$1,792,606.88 "
,26,,"584,087","$26,313,545.51 ","$20,527,728.80 "
,GLOBL,,"97,590","$19,954,357.68 ","$15,637,043.13 "
,TOTAL,,"696,270","$48,546,831.92 ","$37,957,378.81 "
78315,TC,,"2,258","$376,334.55 ","$294,959.80 "
,26,,"119,962","$6,377,337.32 ","$4,983,881.99 "
,GLOBL,,"16,246","$3,615,044.38 ","$2,830,982.67 "
,TOTAL,,"138,466","$10,368,716.25 ","$8,109,824.46 "
78320,TC,,582,"$126,760.34 ","$99,471.18 "
,26,,"20,903","$1,147,071.90 ","$898,252.11 "
,GLOBL,,"5,952","$1,706,554.59 ","$1,349,191.96 "
,TOTAL,,"27,437","$2,980,386.83 ","$2,346,915.25 "
78350,TC,,124,"$4,019.48 ","$2,958.91 "
,26,,"1,091","$12,292.77 ","$9,221.71 "
,GLOBL,,941,"$37,450.61 ","$28,103.95 "
,TOTAL,,"2,156","$53,762.86 ","$40,284.57 "
78351,26,,1,$1.00 ,$0.80 
,TOTAL,,1,$1.00 ,$0.80 
78399,26,,3,$144.22 ,$115.37 
,GLOBL,,10,"$2,067.73 ","$1,654.22 "
,TOTAL,,13,"$2,211.95 ","$1,769.59 "
78414,TC,,103,"$26,677.00 ","$20,942.48 "
,26,,146,"$3,377.29 ","$2,662.84 "
,GLOBL,,14,"$3,664.52 ","$2,852.34 "
,TOTAL,,263,"$33,718.81 ","$26,457.66 "
78428,TC,,3,$235.53 ,$188.43 
,26,,358,"$15,218.94 ","$12,012.05 "
,GLOBL,,140,"$23,149.09 ","$18,347.64 "
,TOTAL,,501,"$38,603.56 ","$30,548.12 "
78445,TC,,649,"$49,088.28 ","$38,930.31 "
,26,,"8,280","$214,507.80 ","$168,345.47 "
,GLOBL,,"3,865","$418,665.16 ","$333,290.21 "
,TOTAL,,"12,794","$682,261.24 ","$540,565.99 "
78455,TC,,6,"$1,005.34 ",$797.16 
,26,,35,"$1,343.04 ","$1,062.55 "
,GLOBL,,24,"$4,664.80 ","$3,397.71 "
,TOTAL,,65,"$7,013.18 ","$5,257.42 "
78456,TC,,7,"$1,028.74 ",$822.99 
,26,,407,"$22,717.10 ","$18,076.10 "
,GLOBL,,21,"$1,941.15 ","$1,517.19 "
,TOTAL,,435,"$25,686.99 ","$20,416.28 "
78457,TC,,1,$91.33 ,$73.06 
,26,,94,"$3,839.52 ","$3,008.71 "
,GLOBL,,8,$915.26 ,$732.21 
,TOTAL,,103,"$4,846.11 ","$3,813.98 "
78458,TC,,3,$462.37 ,$369.90 
,26,,399,"$19,073.77 ","$15,073.44 "
,GLOBL,,42,"$6,298.51 ","$4,903.29 "
,TOTAL,,444,"$25,834.65 ","$20,346.63 "
78459,TC,,53,"$104,598.47 ","$83,678.80 "
,26,,794,"$63,554.09 ","$50,264.98 "
,GLOBL,,706,"$1,422,426.54 ","$1,126,854.98 "
,TOTAL,,"1,553","$1,590,579.10 ","$1,260,798.76 "
78460,TC,,85,"$8,608.99 ","$6,837.89 "
,26,,"5,895","$266,599.01 ","$207,252.65 "
,GLOBL,,475,"$50,381.66 ","$39,629.08 "
,TOTAL,,"6,455","$325,589.66 ","$253,719.62 "
78461,TC,,122,"$23,361.28 ","$18,411.05 "
,26,,"23,040","$1,511,918.99 ","$1,180,061.00 "
,GLOBL,,597,"$95,828.90 ","$75,264.08 "
,TOTAL,,"23,759","$1,631,109.17 ","$1,273,736.13 "
78464,TC,,"6,938","$1,821,135.25 ","$1,441,779.37 "
,26,,"52,368","$2,998,496.66 ","$2,318,784.63 "
,GLOBL,,"34,051","$10,912,396.14 ","$8,571,296.51 "
,TOTAL,,"93,357","$15,732,028.05 ","$12,331,860.51 "
78465,TC,,"284,380","$125,916,845.30 ","$99,733,109.49 "
,26,,"1,350,701","$103,992,298.91 ","$80,623,147.94 "
,GLOBL,,"1,669,458","$903,689,084.80 ","$711,700,138.85 "
,TOTAL,,"3,304,539","$1,133,598,229.01 ","$892,056,396.28 "
78466,TC,,34,"$3,182.81 ","$2,546.13 "
,26,,359,"$13,142.18 ","$10,327.19 "
,GLOBL,,63,"$7,639.64 ","$5,855.79 "
,TOTAL,,456,"$23,964.63 ","$18,729.11 "
78468,TC,,14,"$1,881.99 ","$1,283.60 "
,26,,376,"$15,575.13 ","$11,984.97 "
,GLOBL,,860,"$137,225.40 ","$109,051.21 "
,TOTAL,,"1,250","$154,682.52 ","$122,319.78 "
78469,TC,,285,"$59,254.14 ","$47,403.65 "
,26,,688,"$32,929.43 ","$26,126.09 "
,GLOBL,,633,"$217,438.31 ","$171,603.39 "
,TOTAL,,"1,606","$309,621.88 ","$245,133.13 "
78472,TC,,"3,114","$636,556.86 ","$503,021.21 "
,26,,"49,568","$2,561,427.27 ","$2,003,989.31 "
,GLOBL,,"30,924","$8,367,822.75 ","$6,585,906.83 "
,TOTAL,,"83,606","$11,565,806.88 ","$9,092,917.35 "
78473,TC,,461,"$134,594.52 ","$107,156.11 "
,26,,"3,803","$298,270.72 ","$233,522.97 "
