Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 33010 - 37799,,,,,
,BESS REPORTS, CODE RANGES,,,
,TOTAL,,160,"$21,176.63 ","$16,806.84 "
36660,OTHER,,165,$549.10 ,$439.28 
,TOTAL,,165,$549.10 ,$439.28 
36680,OTHER,,73,"$3,675.66 ","$2,940.48 "
,TOTAL,,73,"$3,675.66 ","$2,940.48 "
36800,SG,,8,"$3,654.51 ","$2,923.61 "
,OTHER,,"28,716","$4,725,948.53 ","$3,749,874.48 "
,TOTAL,,"28,724","$4,729,603.04 ","$3,752,798.09 "
36810,SG,,1,$495.31 ,$396.25 
,OTHER,,510,"$109,939.43 ","$86,934.38 "
,TOTAL,,511,"$110,434.74 ","$87,330.63 "
36815,SG,,1,$506.06 ,$404.85 
,OTHER,,310,"$43,062.82 ","$33,985.14 "
,TOTAL,,311,"$43,568.88 ","$34,389.99 "
36818,80'S,,203,"$21,842.16 ","$17,222.91 "
,OTHER,,"4,820","$3,289,114.71 ","$2,608,790.99 "
,TOTAL,,"5,023","$3,310,956.87 ","$2,626,013.90 "
36819,SG,,149,"$73,893.75 ","$58,137.27 "
,80'S,,540,"$70,115.59 ","$55,540.10 "
,OTHER,,"11,791","$9,302,756.16 ","$7,369,617.27 "
,TOTAL,,"12,480","$9,446,765.50 ","$7,483,294.64 "
36820,SG,,57,"$28,551.20 ","$22,800.06 "
,80'S,,90,"$12,076.68 ","$9,661.40 "
,OTHER,,"2,682","$2,085,189.23 ","$1,651,125.93 "
,TOTAL,,"2,829","$2,125,817.11 ","$1,683,587.39 "
36821,SG,,800,"$393,738.29 ","$310,210.91 "
,80'S,,"1,289","$110,162.57 ","$86,765.30 "
,OTHER,,"35,825","$18,599,766.04 ","$14,703,704.33 "
,TOTAL,,"37,914","$19,103,666.90 ","$15,100,680.54 "
36822,OTHER,,263,"$77,293.69 ","$61,022.92 "
,TOTAL,,263,"$77,293.69 ","$61,022.92 "
36823,OTHER,,124,"$149,172.71 ","$117,852.30 "
,TOTAL,,124,"$149,172.71 ","$117,852.30 "
36825,SG,,152,"$95,617.42 ","$76,406.06 "
,80'S,,377,"$35,652.55 ","$28,201.44 "
,OTHER,,"6,356","$3,676,641.21 ","$2,916,043.43 "
,TOTAL,,"6,885","$3,807,911.18 ","$3,020,650.93 "
36830,SG,,310,"$190,304.53 ","$150,030.71 "
,80'S,,"1,443","$160,064.48 ","$126,649.41 "
,OTHER,,"37,633","$24,739,928.99 ","$19,614,855.31 "
,TOTAL,,"39,386","$25,090,298.00 ","$19,891,535.43 "
36831,SG,,83,"$107,217.99 ","$84,441.33 "
,80'S,,375,"$27,199.66 ","$21,665.56 "
,OTHER,,"19,830","$8,711,012.64 ","$6,905,618.94 "
,TOTAL,,"20,288","$8,845,430.29 ","$7,011,725.83 "
36832,SG,,215,"$132,752.55 ","$104,157.35 "
,80'S,,493,"$46,355.27 ","$36,812.82 "
,OTHER,,"14,889","$8,413,497.31 ","$6,659,778.66 "
,TOTAL,,"15,597","$8,592,605.13 ","$6,800,748.83 "
36833,SG,,90,"$55,975.58 ","$44,105.64 "
,80'S,,578,"$63,539.13 ","$50,240.77 "
,OTHER,,"15,288","$9,804,010.32 ","$7,771,902.78 "
,TOTAL,,"15,956","$9,923,525.03 ","$7,866,249.19 "
36834,SG,,6,"$2,762.07 ","$2,165.61 "
,80'S,,82,"$7,071.30 ","$5,657.04 "
,OTHER,,"1,736","$889,448.14 ","$707,863.46 "
,TOTAL,,"1,824","$899,281.51 ","$715,686.11 "
36835,OTHER,,43,"$19,074.65 ","$15,259.73 "
,TOTAL,,43,"$19,074.65 ","$15,259.73 "
36838,80'S,,55,"$10,446.56 ","$8,213.96 "
,OTHER,,755,"$836,606.44 ","$663,985.57 "
,TOTAL,,810,"$847,053.00 ","$672,199.53 "
36860,OTHER,,662,"$78,832.08 ","$61,913.79 "
,TOTAL,,662,"$78,832.08 ","$61,913.79 "
36861,SG,,7,"$4,064.13 ","$3,251.29 "
,OTHER,,352,"$43,237.36 ","$34,242.24 "
,TOTAL,,359,"$47,301.49 ","$37,493.53 "
36870,SG,,813,"$1,095,352.91 ","$870,821.82 "
,OTHER,,"52,361","$28,528,531.67 ","$22,686,813.62 "
,TOTAL,,"53,174","$29,623,884.58 ","$23,557,635.44 "
37140,80'S,,1,$105.40 ,$84.32 
,OTHER,,90,"$95,582.14 ","$76,456.52 "
,TOTAL,,91,"$95,687.54 ","$76,540.84 "
37145,OTHER,,2,"$1,956.34 ","$1,565.07 "
,TOTAL,,2,"$1,956.34 ","$1,565.07 "
37160,80'S,,2,$423.96 ,$339.17 
,OTHER,,24,"$19,202.34 ","$14,553.62 "
,TOTAL,,26,"$19,626.30 ","$14,892.79 "
37180,80'S,,1,$247.00 ,$197.60 
,OTHER,,7,"$9,366.23 ","$7,492.98 "
,TOTAL,,8,"$9,613.23 ","$7,690.58 "
37181,80'S,,3,$736.11 ,$588.89 
,OTHER,,17,"$24,490.36 ","$19,443.22 "
,TOTAL,,20,"$25,226.47 ","$20,032.11 "
37182,80'S,,2,$273.71 ,$218.97 
,OTHER,,"1,536","$1,320,807.01 ","$1,044,021.98 "
,TOTAL,,"1,538","$1,321,080.72 ","$1,044,240.95 "
37183,OTHER,,785,"$330,253.48 ","$259,543.43 "
,TOTAL,,785,"$330,253.48 ","$259,543.43 "
37195,OTHER,,9,"$2,640.69 ","$2,112.56 "
,TOTAL,,9,"$2,640.69 ","$2,112.56 "
37200,OTHER,,"2,816","$637,040.86 ","$502,321.63 "
,TOTAL,,"2,816","$637,040.86 ","$502,321.63 "
37201,OTHER,,"14,207","$2,919,604.01 ","$2,319,234.10 "
,TOTAL,,"14,207","$2,919,604.01 ","$2,319,234.10 "
37202,80'S,,1,$56.85 ,$45.48 
,OTHER,,"16,458","$3,741,204.37 ","$2,973,616.52 "
,TOTAL,,"16,459","$3,741,261.22 ","$2,973,662.00 "
37203,OTHER,,"3,087","$800,528.03 ","$633,282.83 "
,TOTAL,,"3,087","$800,528.03 ","$633,282.83 "
37204,OTHER,,"20,255","$17,893,769.99 ","$14,229,391.97 "
,TOTAL,,"20,255","$17,893,769.99 ","$14,229,391.97 "
37205,80'S,,125,"$8,711.35 ","$6,907.80 "
,OTHER,,"101,023","$41,175,829.17 ","$32,696,094.60 "
,TOTAL,,"101,148","$41,184,540.52 ","$32,703,002.40 "
37206,80'S,,36,"$1,293.92 ","$1,006.65 "
,OTHER,,"27,225","$6,016,059.03 ","$4,786,620.80 "
,TOTAL,,"27,261","$6,017,352.95 ","$4,787,627.45 "
37207,80'S,,396,"$19,744.65 ","$15,655.71 "
,OTHER,,"5,180","$1,612,034.74 ","$1,282,160.42 "
,TOTAL,,"5,576","$1,631,779.39 ","$1,297,816.13 "
37208,80'S,,85,"$3,142.44 ","$2,486.06 "
,OTHER,,"1,362","$296,877.15 ","$236,320.43 "
,TOTAL,,"1,447","$300,019.59 ","$238,806.49 "
37209,OTHER,,"2,395","$208,632.69 ","$165,174.94 "
,TOTAL,,"2,395","$208,632.69 ","$165,174.94 "
37215,80'S,,74,"$12,724.00 ","$10,164.65 "
,OTHER,,"7,074","$7,402,440.80 ","$5,885,979.92 "
,TOTAL,,"7,148","$7,415,164.80 ","$5,896,144.57 "
37216,80'S,,6,$991.96 ,$793.57 
,OTHER,,529,"$505,989.55 ","$403,395.22 "
,TOTAL,,535,"$506,981.51 ","$404,188.79 "
37250,80'S,,5,$96.64 ,$77.32 
,OTHER,,"4,742","$545,741.78 ","$433,811.39 "
,TOTAL,,"4,747","$545,838.42 ","$433,888.71 "
37251,80'S,,4,$57.01 ,$45.62 
,OTHER,,"3,183","$274,787.40 ","$218,414.11 "
,TOTAL,,"3,187","$274,844.41 ","$218,459.73 "
37500,SG,,7,"$2,745.85 ","$1,812.97 "
,OTHER,,532,"$358,966.98 ","$282,335.21 "
,TOTAL,,539,"$361,712.83 ","$284,148.18 "
37501,OTHER,,187,"$73,876.39 ","$58,805.01 "
,TOTAL,,187,"$73,876.39 ","$58,805.01 "
37565,80'S,,7,$591.84 ,$473.46 
,OTHER,,99,"$52,864.61 ","$42,291.75 "
,TOTAL,,106,"$53,456.45 ","$42,765.21 "
37600,80'S,,27,"$2,202.78 ","$1,762.24 "
,OTHER,,211,"$80,001.39 ","$63,806.37 "
,TOTAL,,238,"$82,204.17 ","$65,568.61 "
37605,80'S,,21,"$2,009.27 ","$1,597.09 "
,OTHER,,138,"$68,631.96 ","$54,905.65 "
,TOTAL,,159,"$70,641.23 ","$56,502.74 "
37606,80'S,,1,$37.61 ,$30.09 
,OTHER,,20,"$6,876.39 ","$5,482.71 "
,TOTAL,,21,"$6,914.00 ","$5,512.80 "
37607,SG,,236,"$104,786.98 ","$81,446.75 "
,80'S,,1,$37.04 ,$29.64 
,OTHER,,"9,730","$3,156,460.33 ","$2,496,955.55 "
,TOTAL,,"9,967","$3,261,284.35 ","$2,578,431.94 "
37609,SG,,"2,569","$1,112,266.04 ","$882,402.48 "
,OTHER,,"23,034","$5,051,122.42 ","$4,003,604.79 "
,TOTAL,,"25,603","$6,163,388.46 ","$4,886,007.27 "
37615,80'S,,6,$211.82 ,$169.45 
,OTHER,,86,"$24,167.83 ","$19,334.27 "
,TOTAL,,92,"$24,379.65 ","$19,503.72 "
37616,80'S,,14,"$1,212.46 ",$969.98 
,OTHER,,134,"$78,776.62 ","$62,613.14 "
,TOTAL,,148,"$79,989.08 ","$63,583.12 "
37617,80'S,,117,"$19,365.07 ","$15,308.74 "
,OTHER,,633,"$638,987.29 ","$506,828.59 "
,TOTAL,,750,"$658,352.36 ","$522,137.33 "
37618,80'S,,77,"$2,592.58 ","$2,074.03 "
,OTHER,,"1,055","$255,209.93 ","$202,126.95 "
,TOTAL,,"1,132","$257,802.51 ","$204,200.98 "
37620,OTHER,,"60,962","$39,696,730.33 ","$31,614,749.11 "
,TOTAL,,"60,962","$39,696,730.33 ","$31,614,749.11 "
37650,OTHER,,110,"$43,476.28 ","$34,598.77 "
,TOTAL,,110,"$43,476.28 ","$34,598.77 "
37660,80'S,,14,"$1,750.83 ","$1,400.66 "
,OTHER,,90,"$78,037.55 ","$62,430.02 "
,TOTAL,,104,"$79,788.38 ","$63,830.68 "
37700,SG,,119,"$47,677.65 ","$37,602.35 "
,80'S,,6,$204.22 ,$163.36 
,OTHER,,"1,868","$326,158.00 ","$256,841.37 "
,TOTAL,,"1,993","$374,039.87 ","$294,607.08 "
37720,SG,,375,"$183,259.81 ","$144,606.03 "
,80'S,,2,$139.64 ,$111.71 
,OTHER,,"3,145","$926,371.70 ","$728,982.59 "
,TOTAL,,"3,522","$1,109,771.15 ","$873,700.33 "
37730,SG,,72,"$34,908.15 ","$27,538.64 "
,OTHER,,639,"$286,485.23 ","$224,606.12 "
,TOTAL,,711,"$321,393.38 ","$252,144.76 "
37735,SG,,16,"$8,338.43 ","$6,670.72 "
,80'S,,10,"$1,168.62 ",$934.88 
,OTHER,,246,"$148,512.76 ","$117,252.61 "
,TOTAL,,272,"$158,019.81 ","$124,858.21 "
37760,SG,,85,"$34,056.00 ","$26,529.37 "
,80'S,,54,"$5,152.91 ","$3,922.63 "
,OTHER,,"2,021","$1,093,847.84 ","$865,302.70 "
,TOTAL,,"2,160","$1,133,056.75 ","$895,754.70 "
37765,OTHER,,"6,674","$2,592,542.44 ","$2,048,065.43 "
,TOTAL,,"6,674","$2,592,542.44 ","$2,048,065.43 "
37766,OTHER,,"4,016","$1,891,060.40 ","$1,485,941.59 "
,TOTAL,,"4,016","$1,891,060.40 ","$1,485,941.59 "
37780,SG,,39,"$18,761.47 ","$15,009.22 "
,OTHER,,295,"$56,548.91 ","$44,972.06 "
,TOTAL,,334,"$75,310.38 ","$59,981.28 "
37785,SG,,550,"$268,671.64 ","$211,678.34 "
,OTHER,,"4,027","$933,072.90 ","$731,590.04 "
,TOTAL,,"4,577","$1,201,744.54 ","$943,268.38 "
37788,80'S,,3,$637.89 ,$510.31 
,OTHER,,12,"$13,384.24 ","$10,707.39 "
,TOTAL,,15,"$14,022.13 ","$11,217.70 "
37790,OTHER,,8,"$2,233.29 ","$1,786.64 "
,TOTAL,,8,"$2,233.29 ","$1,786.64 "
37799,80'S,,64,"$13,646.13 ","$10,916.90 "
,OTHER,,"4,812","$2,002,510.75 ","$1,596,702.88 "
,TOTAL,,"4,876","$2,016,156.88 ","$1,607,619.78 "
,,,,,
