Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2005,,,,,
Code Ranges - 20000 - 29999,,,,,
,BESS REPORTS,CODE RANGES,,,
,OTHER,,262,"$116,269.01 ","$92,582.14 "
,TOTAL,,306,"$120,297.37 ","$95,735.02 "
27758,AS,,230,"$25,214.05 ","$20,083.62 "
,SG,,6,"$3,732.36 ","$2,985.88 "
,80'S,,150,"$19,167.01 ","$15,318.07 "
,OTHER,,"1,771","$1,360,872.31 ","$1,079,686.61 "
,TOTAL,,"2,157","$1,408,985.73 ","$1,118,074.18 "
27759,AS,,513,"$65,853.16 ","$52,040.38 "
,SG,,2,"$1,270.67 ","$1,016.53 "
,80'S,,224,"$33,727.41 ","$26,351.30 "
,OTHER,,"3,464","$3,252,307.25 ","$2,574,160.67 "
,TOTAL,,"4,203","$3,353,158.49 ","$2,653,568.88 "
27760,SG,,1,$163.80 ,$131.04 
,OTHER,,"3,650","$1,003,984.87 ","$776,830.25 "
,TOTAL,,"3,651","$1,004,148.67 ","$776,961.29 "
27762,SG,,4,"$1,280.11 ","$1,024.09 "
,OTHER,,280,"$112,221.44 ","$88,271.41 "
,TOTAL,,284,"$113,501.55 ","$89,295.50 "
27766,AS,,1,$82.14 ,$65.71 
,SG,,98,"$47,411.12 ","$37,156.03 "
,OTHER,,"1,574","$884,893.37 ","$699,148.86 "
,TOTAL,,"1,673","$932,386.63 ","$736,370.60 "
27780,SG,,2,$488.85 ,$310.24 
,OTHER,,"3,981","$919,575.93 ","$711,960.73 "
,TOTAL,,"3,983","$920,064.78 ","$712,270.97 "
27781,SG,,2,$482.25 ,$385.80 
,OTHER,,178,"$53,918.65 ","$42,531.07 "
,TOTAL,,180,"$54,400.90 ","$42,916.87 "
27784,SG,,11,"$5,019.41 ","$4,015.55 "
,OTHER,,322,"$129,006.56 ","$102,239.61 "
,TOTAL,,333,"$134,025.97 ","$106,255.16 "
27786,SG,,2,$365.17 ,$292.14 
,OTHER,,"29,143","$7,766,910.38 ","$6,011,509.76 "
,TOTAL,,"29,145","$7,767,275.55 ","$6,011,801.90 "
27788,SG,,2,$640.78 ,$512.62 
,OTHER,,"1,632","$608,545.01 ","$477,874.21 "
,TOTAL,,"1,634","$609,185.79 ","$478,386.83 "
27792,AS,,1,$59.54 ,$47.63 
,SG,,363,"$180,162.99 ","$142,590.66 "
,OTHER,,"5,601","$3,045,742.61 ","$2,408,710.49 "
,TOTAL,,"5,965","$3,225,965.14 ","$2,551,348.78 "
27808,SG,,2,$484.68 ,$387.74 
,OTHER,,"5,057","$1,374,077.54 ","$1,070,577.69 "
,TOTAL,,"5,059","$1,374,562.22 ","$1,070,965.43 "
27810,SG,,4,"$1,289.33 ","$1,031.47 "
,OTHER,,"2,138","$851,932.64 ","$670,824.02 "
,TOTAL,,"2,142","$853,221.97 ","$671,855.49 "
27814,AS,,"1,593","$166,323.85 ","$131,098.10 "
,SG,,250,"$123,901.21 ","$98,237.40 "
,80'S,,459,"$55,325.66 ","$43,814.06 "
,OTHER,,"12,200","$9,258,854.78 ","$7,327,251.76 "
,TOTAL,,"14,502","$9,604,405.50 ","$7,600,401.32 "
27816,SG,,2,$514.96 ,$411.97 
,OTHER,,"1,119","$280,210.12 ","$218,421.57 "
,TOTAL,,"1,121","$280,725.08 ","$218,833.54 "
27818,SG,,7,"$1,931.01 ","$1,544.81 "
,OTHER,,"1,558","$615,729.79 ","$487,133.25 "
,TOTAL,,"1,565","$617,660.80 ","$488,678.06 "
27822,AS,,820,"$96,890.65 ","$76,306.80 "
,SG,,114,"$56,002.51 ","$43,883.68 "
,80'S,,264,"$36,369.54 ","$28,389.53 "
,OTHER,,"6,335","$5,347,991.51 ","$4,229,132.53 "
,TOTAL,,"7,533","$5,537,254.21 ","$4,377,712.54 "
27823,AS,,143,"$19,060.06 ","$14,863.71 "
,SG,,9,"$4,525.03 ","$3,330.05 "
,80'S,,46,"$7,298.98 ","$5,839.26 "
,OTHER,,"1,221","$1,183,002.15 ","$933,290.52 "
,TOTAL,,"1,419","$1,213,886.22 ","$957,323.54 "
27824,SG,,1,$332.52 ,$266.02 
,OTHER,,793,"$190,385.91 ","$148,788.92 "
,TOTAL,,794,"$190,718.43 ","$149,054.94 "
27825,AS,,6,$707.11 ,$538.77 
,SG,,3,"$1,082.19 ",$865.75 
,80'S,,4,$262.23 ,$209.78 
,OTHER,,421,"$176,149.00 ","$139,595.26 "
,TOTAL,,434,"$178,200.53 ","$141,209.56 "
27826,AS,,25,"$2,136.96 ","$1,709.57 "
,SG,,2,"$1,027.03 ",$733.63 
,80'S,,14,"$1,363.64 ","$1,081.87 "
,OTHER,,171,"$107,084.35 ","$84,488.34 "
,TOTAL,,212,"$111,611.98 ","$88,013.41 "
27827,AS,,99,"$14,319.33 ","$11,309.44 "
,SG,,8,"$3,978.14 ","$2,706.61 "
,80'S,,55,"$9,051.80 ","$6,990.39 "
,OTHER,,726,"$741,886.74 ","$585,359.97 "
,TOTAL,,888,"$769,236.01 ","$606,366.41 "
27828,AS,,125,"$20,918.29 ","$16,734.59 "
,SG,,4,"$2,438.96 ","$1,951.16 "
,80'S,,72,"$13,569.53 ","$10,767.60 "
,OTHER,,933,"$1,094,828.99 ","$867,802.84 "
,TOTAL,,"1,134","$1,131,755.77 ","$897,256.19 "
27829,AS,,240,"$11,677.19 ","$9,214.37 "
,SG,,73,"$22,665.15 ","$18,132.12 "
,80'S,,94,"$4,831.42 ","$3,825.46 "
,OTHER,,"1,922","$565,974.45 ","$448,416.40 "
,TOTAL,,"2,329","$605,148.21 ","$479,588.35 "
27830,80'S,,1,$24.87 ,$19.90 
,OTHER,,28,"$7,643.40 ","$5,923.51 "
,TOTAL,,29,"$7,668.27 ","$5,943.41 "
27831,SG,,1,$311.78 ,$249.42 
,OTHER,,11,"$3,217.53 ","$2,486.03 "
,TOTAL,,12,"$3,529.31 ","$2,735.45 "
27832,SG,,1,$459.57 ,$367.66 
,80'S,,1,$76.28 ,$17.27 
,OTHER,,8,"$3,198.42 ","$2,558.74 "
,TOTAL,,10,"$3,734.27 ","$2,943.67 "
27840,OTHER,,"2,099","$584,287.09 ","$461,341.33 "
,TOTAL,,"2,099","$584,287.09 ","$461,341.33 "
27842,SG,,5,"$1,315.69 ",$964.56 
,OTHER,,470,"$178,416.55 ","$141,849.50 "
,TOTAL,,475,"$179,732.24 ","$142,814.06 "
27846,AS,,22,"$1,661.88 ","$1,329.52 "
,SG,,4,"$1,775.04 ","$1,420.02 "
,80'S,,13,"$1,347.77 ","$1,078.21 "
,OTHER,,187,"$100,045.05 ","$78,331.74 "
,TOTAL,,226,"$104,829.74 ","$82,159.49 "
27848,AS,,23,"$2,163.53 ","$1,730.82 "
,SG,,9,"$3,797.40 ","$3,037.92 "
,80'S,,24,"$3,146.66 ","$2,517.31 "
,OTHER,,272,"$203,221.14 ","$160,686.21 "
,TOTAL,,328,"$212,328.73 ","$167,972.26 "
27860,AS,,2,$32.83 ,$26.27 
,SG,,32,"$7,993.15 ","$6,394.55 "
,80'S,,1,$14.60 ,$11.68 
,OTHER,,212,"$28,321.60 ","$22,444.76 "
,TOTAL,,247,"$36,362.18 ","$28,877.26 "
27870,AS,,532,"$70,549.06 ","$55,241.52 "
,SG,,75,"$46,921.99 ","$36,509.55 "
,80'S,,410,"$63,984.89 ","$50,409.96 "
,OTHER,,"3,111","$3,027,712.13 ","$2,383,312.63 "
,TOTAL,,"4,128","$3,209,168.07 ","$2,525,473.66 "
27871,AS,,92,"$5,209.52 ","$4,133.53 "
,SG,,15,"$7,863.09 ","$6,202.47 "
,80'S,,42,"$3,047.27 ","$2,437.75 "
,OTHER,,390,"$163,803.11 ","$129,916.22 "
,TOTAL,,539,"$179,922.99 ","$142,689.97 "
27880,AS,,"1,541","$160,356.25 ","$127,278.29 "
,80'S,,848,"$104,620.02 ","$82,959.78 "
,OTHER,,"18,844","$13,900,109.02 ","$11,053,724.64 "
,TOTAL,,"21,233","$14,165,085.29 ","$11,263,962.71 "
27881,AS,,112,"$13,122.60 ","$10,410.87 "
,80'S,,46,"$6,242.48 ","$4,994.00 "
,OTHER,,988,"$824,636.81 ","$656,938.06 "
,TOTAL,,"1,146","$844,001.89 ","$672,342.93 "
27882,AS,,7,$619.72 ,$495.79 
,80'S,,7,$720.98 ,$576.79 
,OTHER,,"1,335","$805,617.09 ","$638,122.00 "
,TOTAL,,"1,349","$806,957.79 ","$639,194.58 "
27884,SG,,13,"$6,423.55 ","$4,674.68 "
,OTHER,,892,"$431,397.35 ","$341,693.39 "
,TOTAL,,905,"$437,820.90 ","$346,368.07 "
27886,AS,,1,$84.20 ,$67.36 
,OTHER,,"1,830","$1,047,564.11 ","$831,176.30 "
,TOTAL,,"1,831","$1,047,648.31 ","$831,243.66 "
27888,AS,,15,"$1,345.61 ","$1,076.49 "
,80'S,,14,"$1,601.40 ","$1,281.11 "
,OTHER,,238,"$156,591.29 ","$123,624.68 "
,TOTAL,,267,"$159,538.30 ","$125,982.28 "
27889,SG,,1,$420.05 ,$336.04 
,OTHER,,150,"$97,963.06 ","$78,232.12 "
,TOTAL,,151,"$98,383.11 ","$78,568.16 "
27892,SG,,3,"$1,488.46 ","$1,190.77 "
,80'S,,3,$210.82 ,$168.65 
,OTHER,,124,"$58,257.10 ","$46,248.08 "
,TOTAL,,130,"$59,956.38 ","$47,607.50 "
27893,80'S,,4,$212.97 ,$170.37 
,OTHER,,51,"$22,336.93 ","$17,869.52 "
,TOTAL,,55,"$22,549.90 ","$18,039.89 "
27894,AS,,4,$358.86 ,$287.08 
,SG,,2,$797.49 ,$637.99 
,80'S,,10,$926.21 ,$740.97 
,OTHER,,189,"$125,901.57 ","$99,379.33 "
,TOTAL,,205,"$127,984.13 ","$101,045.37 "
27899,AS,,11,$770.48 ,$616.39 
,80'S,,9,$724.48 ,$579.59 
,OTHER,,308,"$130,803.73 ","$102,655.83 "
,TOTAL,,328,"$132,298.69 ","$103,851.81 "
28001,OTHER,,"7,670","$1,195,824.67 ","$926,653.29 "
,TOTAL,,"7,670","$1,195,824.67 ","$926,653.29 "
28002,SG,,174,"$79,830.39 ","$62,666.90 "
,OTHER,,"4,979","$1,586,228.43 ","$1,251,247.27 "
,TOTAL,,"5,153","$1,666,058.82 ","$1,313,914.17 "
28003,SG,,29,"$13,717.21 ","$10,621.75 "
,OTHER,,"2,544","$1,269,618.80 ","$1,003,130.71 "
,TOTAL,,"2,573","$1,283,336.01 ","$1,013,752.46 "
28005,SG,,125,"$60,018.35 ","$46,508.91 "
,OTHER,,"4,397","$2,441,462.21 ","$1,932,611.64 "
,TOTAL,,"4,522","$2,501,480.56 ","$1,979,120.55 "
28008,SG,,426,"$184,449.80 ","$144,659.80 "
,OTHER,,"1,517","$400,945.41 ","$314,963.87 "
,TOTAL,,"1,943","$585,395.21 ","$459,623.67 "
28010,OTHER,,"4,823","$796,579.40 ","$618,726.00 "
,TOTAL,,"4,823","$796,579.40 ","$618,726.00 "
28011,SG,,99,"$32,189.54 ","$25,713.65 "
,OTHER,,"1,026","$214,330.19 ","$168,287.04 "
,TOTAL,,"1,125","$246,519.73 ","$194,000.69 "
28020,SG,,47,"$14,685.75 ","$11,609.92 "
,OTHER,,332,"$94,450.47 ","$75,224.78 "
,TOTAL,,379,"$109,136.22 ","$86,834.70 "
28022,SG,,117,"$35,447.73 ","$27,959.23 "
,OTHER,,870,"$250,664.44 ","$198,670.92 "
,TOTAL,,987,"$286,112.17 ","$226,630.15 "
28024,SG,,49,"$17,314.79 ","$13,760.55 "
,OTHER,,445,"$138,835.95 ","$109,057.10 "
,TOTAL,,494,"$156,150.74 ","$122,817.65 "
28030,AS,,1,$28.60 ,$22.88 
,SG,,73,"$39,049.18 ","$30,274.14 "
,80'S,,1,$35.69 ,$28.55 
,OTHER,,244,"$79,967.15 ","$63,251.47 "
,TOTAL,,319,"$119,080.62 ","$93,577.04 "
28035,SG,,757,"$454,040.95 ","$355,950.70 "
,80'S,,1,$57.28 ,$45.82 
,OTHER,,"2,267","$605,501.56 ","$474,629.52 "
,TOTAL,,"3,025","$1,059,599.79 ","$830,626.04 "
28043,SG,,992,"$360,211.68 ","$284,372.78 "
,OTHER,,"3,369","$787,678.26 ","$614,020.82 "
,TOTAL,,"4,361","$1,147,889.94 ","$898,393.60 "
28045,AS,,18,$651.55 ,$521.26 
,SG,,862,"$383,070.21 ","$301,803.28 "
,80'S,,21,$910.75 ,$728.61 
,OTHER,,"3,307","$974,084.20 ","$762,070.46 "
,TOTAL,,"4,208","$1,358,716.71 ","$1,065,123.61 "
28046,SG,,39,"$18,751.98 ","$15,001.59 "
,OTHER,,431,"$261,091.27 ","$207,033.66 "
,TOTAL,,470,"$279,843.25 ","$222,035.25 "
28050,SG,,3,"$1,077.29 ",$861.83 
,OTHER,,96,"$25,940.85 ","$20,495.87 "
,TOTAL,,99,"$27,018.14 ","$21,357.70 "
28052,SG,,36,"$10,721.43 ","$8,559.96 "
,OTHER,,175,"$40,798.40 ","$31,707.39 "
,TOTAL,,211,"$51,519.83 ","$40,267.35 "
28054,SG,,16,"$6,120.49 ","$4,622.66 "
,OTHER,,85,"$18,954.09 ","$14,514.30 "
,TOTAL,,101,"$25,074.58 ","$19,136.96 "
28060,SG,,408,"$143,870.78 ","$112,523.85 "
,OTHER,,"1,622","$515,240.42 ","$404,036.52 "
,TOTAL,,"2,030","$659,111.20 ","$516,560.37 "
28062,SG,,78,"$34,746.25 ","$27,679.96 "
,OTHER,,462,"$181,380.23 ","$142,797.93 "
,TOTAL,,540,"$216,126.48 ","$170,477.89 "
28070,SG,,65,"$21,748.53 ","$17,398.85 "
,OTHER,,212,"$55,560.16 ","$43,815.44 "
,TOTAL,,277,"$77,308.69 ","$61,214.29 "
28072,SG,,85,"$29,167.76 ","$22,766.70 "
,OTHER,,256,"$58,046.54 ","$44,924.33 "
,TOTAL,,341,"$87,214.30 ","$67,691.03 "
28080,AS,,31,"$1,021.76 ",$784.23 
,SG,,"3,024","$1,282,919.51 ","$1,009,065.25 "
,80'S,,31,"$1,047.14 ",$833.87 
,OTHER,,"7,399","$1,713,380.45 ","$1,342,298.85 "
,TOTAL,,"10,485","$2,998,368.86 ","$2,352,982.20 "
28086,AS,,59,"$2,416.37 ","$1,933.22 "
,SG,,55,"$14,241.00 ","$11,020.60 "
,80'S,,35,"$1,395.71 ","$1,116.61 "
,OTHER,,319,"$76,721.27 ","$60,402.04 "
,TOTAL,,468,"$94,774.35 ","$74,472.47 "
28088,AS,,4,$110.49 ,$88.40 
,SG,,30,"$7,589.11 ","$6,056.75 "
,80'S,,5,$124.12 ,$99.29 
,OTHER,,133,"$27,203.22 ","$21,637.49 "
,TOTAL,,172,"$35,026.94 ","$27,881.93 "
28090,AS,,1,$20.71 ,$16.57 
,SG,,"1,059","$473,386.34 ","$369,753.93 "
,OTHER,,"4,182","$1,146,285.34 ","$902,501.88 "
,TOTAL,,"5,242","$1,619,692.39 ","$1,272,272.38 "
28092,SG,,265,"$115,028.61 ","$90,670.98 "
,OTHER,,818,"$211,820.51 ","$165,010.14 "
,TOTAL,,"1,083","$326,849.12 ","$255,681.12 "
28100,AS,,16,$667.18 ,$533.75 
,SG,,187,"$60,843.93 ","$47,572.30 "
,80'S,,21,$940.32 ,$666.63 
,OTHER,,430,"$152,470.24 ","$119,465.89 "
,TOTAL,,654,"$214,921.67 ","$168,238.57 "
28102,AS,,1,$71.06 ,$56.85 
,SG,,2,$749.85 ,$599.88 
,OTHER,,20,"$8,597.54 ","$6,503.76 "
,TOTAL,,23,"$9,418.45 ","$7,160.49 "
28103,SG,,9,"$3,778.91 ","$3,023.12 "
,80'S,,5,$325.00 ,$260.00 
,OTHER,,63,"$24,387.43 ","$18,778.97 "
,TOTAL,,77,"$28,491.34 ","$22,062.09 "
28104,AS,,24,$972.41 ,$777.93 
,SG,,674,"$233,355.60 ","$184,590.87 "
,80'S,,30,"$1,312.39 ","$1,041.58 "
,OTHER,,"1,202","$369,696.66 ","$290,526.91 "
,TOTAL,,"1,930","$605,337.06 ","$476,937.29 "
28106,SG,,17,"$6,690.50 ","$5,352.40 "
,80'S,,10,$410.50 ,$328.42 
,OTHER,,61,"$18,912.94 ","$15,101.43 "
,TOTAL,,88,"$26,013.94 ","$20,782.25 "
28107,AS,,4,$188.68 ,$150.94 
,SG,,14,"$6,921.71 ","$5,458.23 "
,80'S,,2,$94.70 ,$75.76 
,OTHER,,63,"$20,416.05 ","$15,702.98 "
,TOTAL,,83,"$27,621.14 ","$21,387.91 "
28108,SG,,326,"$101,295.89 ","$80,776.34 "
,OTHER,,"2,232","$610,212.62 ","$478,763.92 "
,TOTAL,,"2,558","$711,508.51 ","$559,540.26 "
28110,SG,,"1,294","$496,733.95 ","$391,337.38 "
,OTHER,,"2,840","$579,649.20 ","$455,796.43 "
,TOTAL,,"4,134","$1,076,383.15 ","$847,133.81 "
28111,SG,,185,"$81,212.95 ","$62,760.97 "
,OTHER,,"1,194","$349,521.41 ","$276,492.32 "
,TOTAL,,"1,379","$430,734.36 ","$339,253.29 "
28112,SG,,"1,153","$398,955.66 ","$316,486.06 "
,OTHER,,"5,408","$1,181,245.64 ","$927,702.93 "
,TOTAL,,"6,561","$1,580,201.30 ","$1,244,188.99 "
28113,AS,,20,$760.16 ,$608.15 
,SG,,657,"$265,397.35 ","$209,172.48 "
,80'S,,30,"$1,297.74 ","$1,038.17 "
,OTHER,,"2,857","$871,923.86 ","$683,510.02 "
,TOTAL,,"3,564","$1,139,379.11 ","$894,328.82 "
28114,AS,,76,"$7,231.70 ","$5,651.88 "
,SG,,283,"$98,534.10 ","$77,114.55 "
,80'S,,131,"$15,796.86 ","$12,495.72 "
,OTHER,,"1,478","$989,782.28 ","$779,631.34 "
,TOTAL,,"1,968","$1,111,344.94 ","$874,893.49 "
28116,SG,,27,"$10,860.23 ","$8,688.20 "
,OTHER,,127,"$58,114.98 ","$44,872.90 "
,TOTAL,,154,"$68,975.21 ","$53,561.10 "
28118,AS,,69,"$2,787.57 ","$2,230.05 "
,SG,,299,"$177,857.90 ","$138,934.89 "
,80'S,,89,"$4,560.33 ","$3,619.78 "
,OTHER,,"1,758","$582,194.29 ","$455,955.15 "
,TOTAL,,"2,215","$767,400.09 ","$600,739.87 "
28119,SG,,"1,078","$647,145.76 ","$503,230.61 "
,OTHER,,"2,237","$724,255.46 ","$566,694.92 "
,TOTAL,,"3,315","$1,371,401.22 ","$1,069,925.53 "
28120,AS,,1,$51.75 ,$41.40 
,SG,,583,"$554,411.60 ","$436,463.91 "
,OTHER,,"3,614","$1,152,509.23 ","$908,325.69 "
,TOTAL,,"4,198","$1,706,972.58 ","$1,344,831.00 "
28122,AS,,265,"$15,389.89 ","$12,170.98 "
,SG,,"1,866","$783,639.65 ","$616,698.55 "
,80'S,,351,"$25,191.16 ","$19,723.15 "
,OTHER,,"10,176","$4,474,572.21 ","$3,529,189.97 "
,TOTAL,,"12,658","$5,298,792.91 ","$4,177,782.65 "
28124,OTHER,,"15,060","$4,840,366.16 ","$3,805,739.30 "
,TOTAL,,"15,060","$4,840,366.16 ","$3,805,739.30 "
28126,SG,,662,"$261,552.85 ","$207,881.72 "
,OTHER,,"3,467","$702,237.68 ","$552,303.47 "
,TOTAL,,"4,129","$963,790.53 ","$760,185.19 "
28130,AS,,3,$161.66 ,$129.32 
,SG,,4,"$1,522.41 ","$1,217.94 "
,80'S,,11,$758.62 ,$606.90 
,OTHER,,74,"$30,224.01 ","$23,717.73 "
,TOTAL,,92,"$32,666.70 ","$25,671.89 "
28140,SG,,72,"$30,320.20 ","$24,040.94 "
,OTHER,,980,"$386,403.36 ","$307,768.15 "
,TOTAL,,"1,052","$416,723.56 ","$331,809.09 "
28150,SG,,372,"$163,736.15 ","$129,986.91 "
,OTHER,,"1,405","$338,277.96 ","$266,278.82 "
,TOTAL,,"1,777","$502,014.11 ","$396,265.73 "
28153,SG,,661,"$260,028.24 ","$205,822.71 "
,OTHER,,"4,136","$828,102.62 ","$650,919.45 "
,TOTAL,,"4,797","$1,088,130.86 ","$856,742.16 "
28160,SG,,927,"$347,510.21 ","$274,773.28 "
,OTHER,,"3,719","$795,733.63 ","$625,207.45 "
,TOTAL,,"4,646","$1,143,243.84 ","$899,980.73 "
28171,AS,,1,$78.61 ,$62.89 
,SG,,6,"$2,823.52 ","$2,258.83 "
,OTHER,,35,"$19,937.83 ","$15,928.43 "
,TOTAL,,42,"$22,839.96 ","$18,250.15 "
28173,SG,,57,"$22,629.02 ","$18,071.18 "
,OTHER,,261,"$134,315.89 ","$106,709.79 "
,TOTAL,,318,"$156,944.91 ","$124,780.97 "
28175,SG,,104,"$47,223.63 ","$37,306.25 "
,OTHER,,361,"$145,649.12 ","$114,801.20 "
,TOTAL,,465,"$192,872.75 ","$152,107.45 "
28190,OTHER,,"6,353","$1,190,014.33 ","$917,685.02 "
,TOTAL,,"6,353","$1,190,014.33 ","$917,685.02 "
28192,SG,,252,"$105,636.95 ","$82,666.42 "
,OTHER,,"1,752","$593,938.78 ","$465,261.78 "
,TOTAL,,"2,004","$699,575.73 ","$547,928.20 "
28193,SG,,83,"$51,873.23 ","$40,786.00 "
,OTHER,,718,"$273,172.37 ","$214,562.02 "
,TOTAL,,801,"$325,045.60 ","$255,348.02 "
28200,SG,,168,"$59,980.37 ","$47,772.26 "
,OTHER,,639,"$138,044.98 ","$109,131.71 "
,TOTAL,,807,"$198,025.35 ","$156,903.97 "
28202,AS,,3,$96.77 ,$77.42 
,SG,,30,"$11,730.27 ","$9,024.61 "
,80'S,,6,$306.60 ,$245.28 
,OTHER,,74,"$24,733.11 ","$19,103.59 "
,TOTAL,,113,"$36,866.75 ","$28,450.90 "
28208,SG,,189,"$70,098.05 ","$55,914.12 "
,OTHER,,"1,145","$236,197.11 ","$185,824.14 "
,TOTAL,,"1,334","$306,295.16 ","$241,738.26 "
28210,AS,,2,$57.93 ,$46.35 
,SG,,20,"$7,481.11 ","$5,896.87 "
,80'S,,13,$743.96 ,$595.16 
,OTHER,,112,"$34,968.05 ","$27,515.68 "
,TOTAL,,147,"$43,251.05 ","$34,054.06 "
28220,OTHER,,963,"$261,484.82 ","$206,125.74 "
,TOTAL,,963,"$261,484.82 ","$206,125.74 "
28222,SG,,22,"$5,323.44 ","$4,244.40 "
,OTHER,,438,"$168,411.20 ","$132,894.65 "
,TOTAL,,460,"$173,734.64 ","$137,139.05 "
28225,SG,,87,"$17,781.46 ","$14,178.59 "
,OTHER,,614,"$108,071.82 ","$85,986.82 "
,TOTAL,,701,"$125,853.28 ","$100,165.41 "
28226,SG,,43,"$8,408.11 ","$6,726.42 "
,OTHER,,122,"$26,888.89 ","$20,904.17 "
,TOTAL,,165,"$35,297.00 ","$27,630.59 "
28230,OTHER,,"4,156","$1,026,239.93 ","$808,262.53 "
,TOTAL,,"4,156","$1,026,239.93 ","$808,262.53 "
28232,OTHER,,"8,772","$1,842,985.46 ","$1,446,369.53 "
,TOTAL,,"8,772","$1,842,985.46 ","$1,446,369.53 "
28234,SG,,810,"$207,827.48 ","$165,562.14 "
,OTHER,,"5,606","$1,066,248.23 ","$841,490.49 "
,TOTAL,,"6,416","$1,274,075.71 ","$1,007,052.63 "
28238,AS,,16,$712.36 ,$536.05 
,SG,,197,"$75,827.73 ","$59,393.84 "
,80'S,,56,"$3,169.96 ","$2,536.00 "
,OTHER,,522,"$204,339.64 ","$160,326.79 "
,TOTAL,,791,"$284,049.69 ","$222,792.68 "
28240,SG,,155,"$37,783.82 ","$29,981.99 "
,OTHER,,655,"$137,136.26 ","$108,352.71 "
,TOTAL,,810,"$174,920.08 ","$138,334.70 "
28250,AS,,13,$489.15 ,$391.32 
,SG,,103,"$45,822.65 ","$36,370.26 "
,80'S,,32,"$1,544.72 ","$1,140.62 "
,OTHER,,528,"$186,014.37 ","$146,544.09 "
,TOTAL,,676,"$233,870.89 ","$184,446.29 "
28260,AS,,3,$137.89 ,$110.31 
,SG,,36,"$11,125.78 ","$8,695.70 "
,80'S,,24,"$1,399.26 ","$1,119.40 "
,OTHER,,129,"$49,753.17 ","$39,602.18 "
,TOTAL,,192,"$62,416.10 ","$49,527.59 "
28261,SG,,35,"$12,719.88 ","$10,113.27 "
,OTHER,,160,"$115,171.93 ","$90,243.37 "
,TOTAL,,195,"$127,891.81 ","$100,356.64 "
28262,AS,,7,"$1,018.84 ",$815.06 
,SG,,9,"$5,045.52 ","$4,036.42 "
,80'S,,37,"$6,740.92 ","$5,392.70 "
,OTHER,,98,"$108,246.94 ","$85,495.64 "
,TOTAL,,151,"$121,052.22 ","$95,739.82 "
28264,AS,,18,"$1,082.80 ",$866.23 
,SG,,11,"$2,027.97 ","$1,622.38 "
,80'S,,1,$58.01 ,$46.41 
,OTHER,,67,"$35,314.47 ","$27,729.14 "
,TOTAL,,97,"$38,483.25 ","$30,264.16 "
28270,SG,,"4,879","$1,443,960.30 ","$1,145,070.05 "
,OTHER,,"24,103","$6,135,360.51 ","$4,855,911.02 "
,TOTAL,,"28,982","$7,579,320.81 ","$6,000,981.07 "
28272,OTHER,,"5,897","$1,295,805.30 ","$1,019,688.84 "
,TOTAL,,"5,897","$1,295,805.30 ","$1,019,688.84 "
28280,AS,,7,$242.71 ,$194.17 
,SG,,264,"$70,801.57 ","$56,417.09 "
,80'S,,14,$652.35 ,$521.88 
,OTHER,,702,"$219,749.45 ","$173,410.90 "
,TOTAL,,987,"$291,446.08 ","$230,544.04 "
28285,SG,,"30,080","$11,072,753.56 ","$8,753,132.42 "
,80'S,,6,$171.94 ,$137.55 
,OTHER,,"88,396","$19,572,959.59 ","$15,419,009.90 "
,TOTAL,,"118,482","$30,645,885.09 ","$24,172,279.87 "
28286,SG,,143,"$84,289.17 ","$66,478.35 "
,OTHER,,475,"$104,751.23 ","$81,369.06 "
,TOTAL,,618,"$189,040.40 ","$147,847.41 "
28288,SG,,"1,569","$609,995.13 ","$481,078.67 "
,OTHER,,"3,727","$1,151,581.51 ","$906,809.92 "
,TOTAL,,"5,296","$1,761,576.64 ","$1,387,888.59 "
28289,AS,,124,"$7,892.74 ","$6,192.84 "
,SG,,"1,105","$531,219.02 ","$417,153.35 "
,80'S,,115,"$9,077.99 ","$7,227.30 "
,OTHER,,"2,704","$1,338,929.77 ","$1,047,952.13 "
,TOTAL,,"4,048","$1,887,119.52 ","$1,478,525.62 "
28290,SG,,939,"$323,270.99 ","$255,594.93 "
,OTHER,,"2,503","$961,570.82 ","$756,625.66 "
,TOTAL,,"3,442","$1,284,841.81 ","$1,012,220.59 "
28292,AS,,294,"$17,424.24 ","$13,762.28 "
,SG,,"4,008","$1,350,938.06 ","$1,065,345.67 "
,80'S,,718,"$57,008.90 ","$44,907.53 "
,OTHER,,"12,476","$6,009,678.64 ","$4,743,276.61 "
,TOTAL,,"17,496","$7,435,049.84 ","$5,867,292.09 "
28293,AS,,20,"$1,625.93 ","$1,300.70 "
,SG,,798,"$378,756.91 ","$300,003.74 "
,80'S,,283,"$28,069.67 ","$22,004.74 "
,OTHER,,"3,313","$2,008,392.18 ","$1,584,485.15 "
,TOTAL,,"4,414","$2,416,844.69 ","$1,907,794.33 "
28294,AS,,3,$227.12 ,$181.70 
,SG,,65,"$30,604.17 ","$24,138.05 "
,80'S,,25,"$2,310.94 ","$1,843.05 "
,OTHER,,182,"$97,749.44 ","$77,885.74 "
,TOTAL,,275,"$130,891.67 ","$104,048.54 "
28296,AS,,362,"$27,482.82 ","$21,515.05 "
,SG,,"8,009","$3,848,646.96 ","$3,028,596.67 "
,80'S,,"1,228","$119,626.83 ","$93,481.76 "
,OTHER,,"18,975","$11,042,876.56 ","$8,678,293.82 "
,TOTAL,,"28,574","$15,038,633.17 ","$11,821,887.30 "
