Medicare Part B Physician/Supplier BESS Data,,,,,
For Calendar Year 2003,,,,,
Code Range 90281 - 99199 ,,,,,
,,,,,
HCPCS,MODIFIER,DESCRIPTION,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT
93735,TOTAL,,"93,110","$4,772,870.70 ","$3,537,358.88 "
93736,TOTAL,,"811,053","$21,356,054.68 ","$15,686,521.31 "
93741,TOTAL,,"125,309","$7,485,469.68 ","$5,441,144.66 "
93742,TOTAL,,"44,782","$2,910,011.62 ","$2,148,160.16 "
93743,TOTAL,,"151,203","$11,075,584.96 ","$8,231,573.99 "
93744,TOTAL,,"110,586","$8,691,752.72 ","$6,542,725.75 "
93784,TOTAL,,"25,841","$1,099,838.86 ","$821,369.64 "
93786,TOTAL,,"3,879","$134,652.24 ","$104,661.90 "
93790,TOTAL,,"4,608","$42,198.71 ","$32,091.48 "
93797,TOTAL,,"36,905","$584,327.00 ","$454,054.63 "
93798,TOTAL,,"340,976","$8,770,000.09 ","$6,852,956.49 "
93799,TOTAL,,"33,594","$2,913,416.94 ","$2,324,951.98 "
