CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-18033,,,,,,,,
CARDIOVASCULAR,33502,TOTAL,66,37939.360000000001,29787.040000000001,,,
CARDIOVASCULAR,33503,80S,N/A,179.38,140.63,,,
CARDIOVASCULAR,33503,OTHER,13,8387.7000000000007,6575.98,,,
CARDIOVASCULAR,33503,TOTAL,15,8567.08,6716.61,,,
CARDIOVASCULAR,33504,80S,N/A,722.04,457.41,,,
CARDIOVASCULAR,33504,OTHER,N/A,6529.18,5118.8599999999997,,,
CARDIOVASCULAR,33504,TOTAL,15,7251.22,5576.27,,,
CARDIOVASCULAR,33505,80S,N/A,1365.06,1070.21,,,
CARDIOVASCULAR,33505,OTHER,13,21970.92,15795.08,,,
CARDIOVASCULAR,33505,TOTAL,19,23335.98,16865.29,,,
CARDIOVASCULAR,33506,80S,N/A,643.72,504.68,,,
CARDIOVASCULAR,33506,OTHER,N/A,15841.87,12420.03,,,
CARDIOVASCULAR,33506,TOTAL,N/A,16485.59,12924.71,,,
CARDIOVASCULAR,33507,80S,14,2563.94,2010.11,,,
CARDIOVASCULAR,33507,OTHER,50,62138.02,46909.69,,,
CARDIOVASCULAR,33507,TOTAL,64,64701.96,48919.8,,,
CARDIOVASCULAR,33508,80S,25164,58001.74,45220.5,,,
CARDIOVASCULAR,33508,OTHER,51791,842143.35,654825.68000000005,,,
CARDIOVASCULAR,33508,TOTAL,76955,900145.09,700046.18,,,
CARDIOVASCULAR,33510,80S,2829,469762.13,367879.61,,,
CARDIOVASCULAR,33510,OTHER,4585,5290670.0999999996,4128485.64,,,
CARDIOVASCULAR,33510,TOTAL,7414,5760432.2300000004,4496365.25,,,
CARDIOVASCULAR,33511,80S,1629,370563.74,289463.45,,,
CARDIOVASCULAR,33511,OTHER,2658,4174414.27,3253978.73,,,
CARDIOVASCULAR,33511,TOTAL,4287,4544978.01,3543442.18,,,
CARDIOVASCULAR,33512,80S,1002,333431.99,260823.79,,,
CARDIOVASCULAR,33512,OTHER,1568,3652176.62,2847126.22,,,
CARDIOVASCULAR,33512,TOTAL,2570,3985608.61,3107950.01,,,
CARDIOVASCULAR,33513,80S,302,109330.3,85561.35,,,
CARDIOVASCULAR,33513,OTHER,549,1339420.99,1040574.73,,,
CARDIOVASCULAR,33513,TOTAL,851,1448751.29,1126136.08,,,
CARDIOVASCULAR,33514,80S,44,16208.46,12511.08,,,
CARDIOVASCULAR,33514,OTHER,98,253228.2,197164.42,,,
CARDIOVASCULAR,33514,TOTAL,142,269436.65999999997,209675.5,,,
CARDIOVASCULAR,33516,80S,N/A,3593.34,2817.2,,,
CARDIOVASCULAR,33516,OTHER,19,48931.43,38214.43,,,
CARDIOVASCULAR,33516,TOTAL,29,52524.77,41031.629999999997,,,
CARDIOVASCULAR,33517,80S,8707,240564.56,187960.38,,,
CARDIOVASCULAR,33517,OTHER,14038,2723549.3,2122341.29,,,
CARDIOVASCULAR,33517,TOTAL,22745,2964113.86,2310301.67,,,
CARDIOVASCULAR,33518,80S,17276,1047631.68,817255.51,,,
CARDIOVASCULAR,33518,OTHER,27569,11728877.869999999,9130195.1300000008,,,
CARDIOVASCULAR,33518,TOTAL,44845,12776509.550000001,9947450.6400000006,,,
CARDIOVASCULAR,33519,80S,10465,835223.21,649824.65,,,
CARDIOVASCULAR,33519,OTHER,16522,9231162.6799999997,7166682.1600000001,,,
CARDIOVASCULAR,33519,TOTAL,26987,10066385.890000001,7816506.8100000015,,,
CARDIOVASCULAR,33521,80S,2490,238071.89,186046.52,,,
CARDIOVASCULAR,33521,OTHER,4011,2676210.2000000002,2080692.43,,,
CARDIOVASCULAR,33521,TOTAL,6501,2914282.09,2266738.9500000002,,,
CARDIOVASCULAR,33522,80S,339,36744.43,28801.88,,,
CARDIOVASCULAR,33522,OTHER,596,446548.91,347694.88,,,
CARDIOVASCULAR,33522,TOTAL,935,483293.34,376496.76,,,
CARDIOVASCULAR,33523,80S,53,6501.04,5032.8500000000004,,,
CARDIOVASCULAR,33523,OTHER,108,92041.25,70558.100000000006,,,
CARDIOVASCULAR,33523,TOTAL,161,98542.29,75590.950000000012,,,
CARDIOVASCULAR,33530,80S,4195,331498.43,259009.15,,,
CARDIOVASCULAR,33530,OTHER,7156,3913062.27,3053943.75,,,
CARDIOVASCULAR,33530,TOTAL,11351,4244560.7,3312952.9,,,
CARDIOVASCULAR,33533,80S,40585,10131297.99,7885259.7000000002,,,
CARDIOVASCULAR,33533,OTHER,64425,112676367.06999999,87611026.909999996,,,
CARDIOVASCULAR,33533,TOTAL,105010,122807665.06,95496286.609999999,,,
CARDIOVASCULAR,33534,80S,2431,745794.18,580124.51,,,
CARDIOVASCULAR,33534,OTHER,4150,8960064.0299999993,6972018.5099999998,,,
CARDIOVASCULAR,33534,TOTAL,6581,9705858.209999999,7552143.0199999996,,,
CARDIOVASCULAR,33535,80S,448,160094.6,124793.4,,,
CARDIOVASCULAR,33535,OTHER,814,2038564.04,1584691.92,,,
CARDIOVASCULAR,33535,TOTAL,1262,2198658.64,1709485.32,,,
CARDIOVASCULAR,33536,80S,183,71101.509999999995,55730.01,,,
CARDIOVASCULAR,33536,OTHER,300,829348.92,648134.89,,,
CARDIOVASCULAR,33536,TOTAL,483,900450.43,703864.9,,,
CARDIOVASCULAR,33542,80S,95,34246.01,26423.73,,,
CARDIOVASCULAR,33542,OTHER,176,432383.44,335730,,,
CARDIOVASCULAR,33542,TOTAL,271,466629.45,362153.73,,,
CARDIOVASCULAR,33545,80S,31,14841.93,11520.79,,,
CARDIOVASCULAR,33545,OTHER,58,181070.32,140585.22,,,
CARDIOVASCULAR,33545,TOTAL,89,195912.25,152106.01,,,
CARDIOVASCULAR,33548,80S,39,17005.2,13328.38,,,
CARDIOVASCULAR,33548,OTHER,68,201711.52,158343.54999999999,,,
CARDIOVASCULAR,33548,TOTAL,107,218716.72,171671.93,,,
CARDIOVASCULAR,33572,80S,889,30024.61,23589.81,,,
CARDIOVASCULAR,33572,OTHER,1626,383555.51,299691.05,,,
CARDIOVASCULAR,33572,TOTAL,2515,413580.12,323280.86,,,
CARDIOVASCULAR,33600,80S,N/A,1285.79,1008.07,,,
CARDIOVASCULAR,33600,OTHER,16,14440.67,11321.47,,,
CARDIOVASCULAR,33600,TOTAL,25,15726.46,12329.54,,,
CARDIOVASCULAR,33602,80S,N/A,377.73,296.13,,,
CARDIOVASCULAR,33602,OTHER,N/A,6336.09,4967.51,,,
CARDIOVASCULAR,33602,TOTAL,N/A,6713.82,5263.64,,,
CARDIOVASCULAR,33606,OTHER,N/A,888.01,696.2,,,
CARDIOVASCULAR,33606,TOTAL,N/A,888.01,696.2,,,
CARDIOVASCULAR,33608,80S,N/A,696.36,545.94000000000005,,,
CARDIOVASCULAR,33608,OTHER,12,16860.22,13139.73,,,
CARDIOVASCULAR,33608,TOTAL,16,17556.580000000002,13685.67,,,
CARDIOVASCULAR,33610,80S,N/A,144.80000000000001,113.52,,,
CARDIOVASCULAR,33610,OTHER,N/A,0,0,,,
CARDIOVASCULAR,33610,TOTAL,N/A,144.80000000000001,113.52,,,
CARDIOVASCULAR,33611,OTHER,N/A,913.71,716.35,,,
CARDIOVASCULAR,33611,TOTAL,N/A,913.71,716.35,,,
CARDIOVASCULAR,33612,80S,N/A,229.27,179.75,,,
CARDIOVASCULAR,33612,OTHER,N/A,9818.77,7589.62,,,
CARDIOVASCULAR,33612,TOTAL,N/A,10048.040000000001,7769.37,,,
CARDIOVASCULAR,33615,80S,N/A,744.3,583.53,,,
CARDIOVASCULAR,33615,OTHER,N/A,10289.02,8058.78,,,
CARDIOVASCULAR,33615,TOTAL,13,11033.32,8642.31,,,
CARDIOVASCULAR,33617,80S,N/A,525.85,412.27,,,
CARDIOVASCULAR,33617,OTHER,N/A,8521.9,6681.16,,,
CARDIOVASCULAR,33617,TOTAL,N/A,9047.75,7093.43,,,
CARDIOVASCULAR,33619,80S,N/A,382.09,299.56,,,
CARDIOVASCULAR,33619,OTHER,N/A,2622.47,2056.02,,,
CARDIOVASCULAR,33619,TOTAL,N/A,3004.56,2355.58,,,
CARDIOVASCULAR,33620,80S,N/A,97.14,76.16,,,
CARDIOVASCULAR,33620,OTHER,58,71545.47,55957.79,,,
CARDIOVASCULAR,33620,TOTAL,59,71642.61,56033.95,,,
CARDIOVASCULAR,33621,OTHER,N/A,1987.03,1557.84,,,
CARDIOVASCULAR,33621,TOTAL,N/A,1987.03,1557.84,,,
CARDIOVASCULAR,33641,80S,1081,140383.62,109439.05,,,
CARDIOVASCULAR,33641,OTHER,1947,1766013.24,1374927.48,,,
CARDIOVASCULAR,33641,TOTAL,3028,1906396.86,1484366.53,,,
CARDIOVASCULAR,33645,80S,25,4504.63,3531.61,,,
CARDIOVASCULAR,33645,OTHER,39,50756.6,39849.47,,,
CARDIOVASCULAR,33645,TOTAL,64,55261.23,43381.08,,,
CARDIOVASCULAR,33647,80S,18,3241.38,2541.2399999999998,,,
CARDIOVASCULAR,33647,OTHER,38,43276.7,33907.06,,,
CARDIOVASCULAR,33647,TOTAL,56,46518.079999999987,36448.300000000003,,,
CARDIOVASCULAR,33660,80S,N/A,732.6,574.36,,,
CARDIOVASCULAR,33660,OTHER,13,17565.78,12649.31,,,
CARDIOVASCULAR,33660,TOTAL,17,18298.38,13223.67,,,
CARDIOVASCULAR,33665,OTHER,N/A,1864.22,1461.55,,,
CARDIOVASCULAR,33665,TOTAL,N/A,1864.22,1461.55,,,
CARDIOVASCULAR,33670,80S,N/A,314.83,246.83,,,
CARDIOVASCULAR,33670,OTHER,N/A,4175.7299999999996,3273.76,,,
CARDIOVASCULAR,33670,TOTAL,N/A,4490.5599999999986,3520.59,,,
CARDIOVASCULAR,33675,80S,N/A,269.07,210.95,,,
CARDIOVASCULAR,33675,OTHER,N/A,8168.43,6404.05,,,
CARDIOVASCULAR,33675,TOTAL,N/A,8437.5,6615,,,
CARDIOVASCULAR,33681,80S,72,13007.77,10082.81,,,
CARDIOVASCULAR,33681,OTHER,138,164878.06,128733.54,,,
CARDIOVASCULAR,33681,TOTAL,210,177885.83,138816.35,,,
CARDIOVASCULAR,33684,OTHER,N/A,2081,1631.5,,,
CARDIOVASCULAR,33684,TOTAL,N/A,2081,1631.5,,,
CARDIOVASCULAR,33690,80S,N/A,168.03,131.72999999999999,,,
CARDIOVASCULAR,33690,OTHER,N/A,4183.24,3279.66,,,
CARDIOVASCULAR,33690,TOTAL,N/A,4351.2700000000004,3411.39,,,
CARDIOVASCULAR,33694,80S,N/A,129.83000000000001,101.78,,,
CARDIOVASCULAR,33694,OTHER,N/A,1923.11,1507.72,,,
CARDIOVASCULAR,33694,TOTAL,N/A,2052.94,1609.5,,,
CARDIOVASCULAR,33697,80S,N/A,315.04000000000002,246.99,,,
CARDIOVASCULAR,33697,OTHER,N/A,7457.31,5846.53,,,
CARDIOVASCULAR,33697,TOTAL,N/A,7772.35,6093.52,,,
CARDIOVASCULAR,33702,80S,N/A,684.24,536.44000000000005,,,
CARDIOVASCULAR,33702,OTHER,N/A,6217.29,4874.38,,,
CARDIOVASCULAR,33702,TOTAL,12,6901.53,5410.82,,,
CARDIOVASCULAR,33710,OTHER,N/A,989.27,775.59,,,
CARDIOVASCULAR,33710,TOTAL,N/A,989.27,775.59,,,
CARDIOVASCULAR,33720,80S,27,4105.41,3218.67,,,
CARDIOVASCULAR,33720,OTHER,52,49990.77,39185.69,,,
CARDIOVASCULAR,33720,TOTAL,79,54096.179999999993,42404.36,,,
CARDIOVASCULAR,33722,80S,N/A,249.12,195.31,,,
CARDIOVASCULAR,33722,OTHER,N/A,1881.88,1475.4,,,
CARDIOVASCULAR,33722,TOTAL,N/A,2131,1670.71,,,
CARDIOVASCULAR,33724,80S,N/A,1786.68,1399.59,,,
CARDIOVASCULAR,33724,OTHER,16,16103.95,12607.4,,,
CARDIOVASCULAR,33724,TOTAL,26,17890.63,14006.99,,,
CARDIOVASCULAR,33726,80S,N/A,312.48,244.98,,,
CARDIOVASCULAR,33726,OTHER,N/A,1972.72,1546.62,,,
CARDIOVASCULAR,33726,TOTAL,N/A,2285.1999999999998,1791.6,,,
CARDIOVASCULAR,33730,80S,N/A,200.05,156.84,,,
CARDIOVASCULAR,33730,OTHER,N/A,5580.93,4375.4399999999996,,,
CARDIOVASCULAR,33730,TOTAL,N/A,5780.98,4532.28,,,
CARDIOVASCULAR,33732,80S,N/A,341.8,267.97000000000003,,,
CARDIOVASCULAR,33732,OTHER,N/A,2496.3000000000002,1957.1,,,
CARDIOVASCULAR,33732,TOTAL,N/A,2838.1,2225.0700000000002,,,
CARDIOVASCULAR,33735,OTHER,N/A,1448.75,1135.82,,,
CARDIOVASCULAR,33735,TOTAL,N/A,1448.75,1135.82,,,
CARDIOVASCULAR,33736,80S,N/A,322.89999999999998,253.16,,,
CARDIOVASCULAR,33736,OTHER,N/A,5300.76,4155.8,,,
CARDIOVASCULAR,33736,TOTAL,11,5623.66,4408.96,,,
CARDIOVASCULAR,33737,80S,N/A,236.11,185.11,,,
CARDIOVASCULAR,33737,OTHER,N/A,1475.7,1156.95,,,
CARDIOVASCULAR,33737,TOTAL,N/A,1711.81,1342.06,,,
CARDIOVASCULAR,33764,OTHER,N/A,1899.06,1488.86,,,
CARDIOVASCULAR,33764,TOTAL,N/A,1899.06,1488.86,,,
CARDIOVASCULAR,33767,OTHER,N/A,3095,2426.48,,,
CARDIOVASCULAR,33767,TOTAL,N/A,3095,2426.48,,,
CARDIOVASCULAR,33774,80S,N/A,132.71,104.05,,,
CARDIOVASCULAR,33774,OTHER,N/A,966,757.34,,,
CARDIOVASCULAR,33774,TOTAL,N/A,1098.71,861.39,,,
CARDIOVASCULAR,33777,80S,N/A,263.29000000000002,206.42,,,
CARDIOVASCULAR,33777,OTHER,N/A,1833.57,1437.52,,,
CARDIOVASCULAR,33777,TOTAL,N/A,2096.86,1643.94,,,
CARDIOVASCULAR,33778,80S,N/A,446.11,349.75,,,
CARDIOVASCULAR,33778,OTHER,N/A,3280.21,2571.69,,,
CARDIOVASCULAR,33778,TOTAL,N/A,3726.32,2921.44,,,
CARDIOVASCULAR,33782,OTHER,N/A,3529.75,2767.32,,,
CARDIOVASCULAR,33782,TOTAL,N/A,3529.75,2767.32,,,
CARDIOVASCULAR,33783,80S,N/A,619.29,485.52,,,
CARDIOVASCULAR,33783,OTHER,N/A,3870.57,3034.53,,,
CARDIOVASCULAR,33783,TOTAL,N/A,4489.8600000000006,3520.05,,,
CARDIOVASCULAR,33800,80S,N/A,354.49,277.92,,,
CARDIOVASCULAR,33800,OTHER,N/A,5290.09,4147.43,,,
CARDIOVASCULAR,33800,TOTAL,N/A,5644.58,4425.3500000000004,,,
CARDIOVASCULAR,33802,80S,N/A,158,123.87,,,
CARDIOVASCULAR,33802,OTHER,N/A,1158.58,908.32,,,
CARDIOVASCULAR,33802,TOTAL,N/A,1316.58,1032.19,,,
CARDIOVASCULAR,33803,80S,N/A,97.65,76.56,,,
CARDIOVASCULAR,33803,OTHER,N/A,1773.94,1390.78,,,
CARDIOVASCULAR,33803,TOTAL,N/A,1871.59,1467.34,,,
CARDIOVASCULAR,33814,80S,N/A,526.28,412.6,,,
CARDIOVASCULAR,33814,OTHER,N/A,3880.79,3042.53,,,
CARDIOVASCULAR,33814,TOTAL,N/A,4407.07,3455.13,,,
CARDIOVASCULAR,33820,80S,N/A,891.06,698.59,,,
CARDIOVASCULAR,33820,OTHER,27,15130.35,11858.31,,,
CARDIOVASCULAR,33820,TOTAL,37,16021.41,12556.9,,,
CARDIOVASCULAR,33824,80S,N/A,0,0,,,
CARDIOVASCULAR,33824,OTHER,N/A,1641.11,1286.6400000000001,,,
CARDIOVASCULAR,33824,TOTAL,N/A,1641.11,1286.6400000000001,,,
CARDIOVASCULAR,33845,OTHER,N/A,2626.4,2059.1,,,
CARDIOVASCULAR,33845,TOTAL,N/A,2626.4,2059.1,,,
CARDIOVASCULAR,33852,80S,N/A,229.5,178.12,,,
CARDIOVASCULAR,33852,OTHER,N/A,2763.99,2155.7199999999998,,,
CARDIOVASCULAR,33852,TOTAL,N/A,2993.49,2333.84,,,
CARDIOVASCULAR,33853,80S,N/A,405.68,318.05,,,
CARDIOVASCULAR,33853,OTHER,N/A,4741.93,3717.67,,,
CARDIOVASCULAR,33853,TOTAL,N/A,5147.6100000000006,4035.72,,,
CARDIOVASCULAR,33860,80S,2143,1026105.68,799163.84,,,
CARDIOVASCULAR,33860,OTHER,3665,12147814.74,9467315.4399999995,,,
CARDIOVASCULAR,33860,TOTAL,5808,13173920.42,10266479.279999999,,,
CARDIOVASCULAR,33863,80S,997,468446.25,366587.38,,,
CARDIOVASCULAR,33863,OTHER,1752,5678811.2999999998,4430325.7599999998,,,
CARDIOVASCULAR,33863,TOTAL,2749,6147257.5499999998,4796913.1399999997,,,
CARDIOVASCULAR,33864,80S,160,79201.289999999994,62118.62,,,
CARDIOVASCULAR,33864,OTHER,257,862729.14,671918.93,,,
CARDIOVASCULAR,33864,TOTAL,417,941930.43,734037.55,,,
CARDIOVASCULAR,33870,80S,343,79822.37,62773.09,,,
CARDIOVASCULAR,33870,OTHER,865,1294692.8899999999,1012857.65,,,
CARDIOVASCULAR,33870,TOTAL,1208,1374515.26,1075630.74,,,
CARDIOVASCULAR,33875,80S,53,20030.72,15555.88,,,
CARDIOVASCULAR,33875,OTHER,142,339052.38,264255.56,,,
CARDIOVASCULAR,33875,TOTAL,195,359083.1,279811.44,,,
CARDIOVASCULAR,33877,80S,146,85623.62,66897.539999999994,,,
CARDIOVASCULAR,33877,OTHER,417,1401358.58,1097497.06,,,
CARDIOVASCULAR,33877,TOTAL,563,1486982.2,1164394.6000000001,,,
CARDIOVASCULAR,33880,80S,213,59813.8,47007.44,,,
CARDIOVASCULAR,33880,OTHER,1076,1650951,1291638.8,,,
CARDIOVASCULAR,33880,TOTAL,1289,1710764.8,1338646.24,,,
CARDIOVASCULAR,33881,80S,350,82810.14,64323.42,,,
CARDIOVASCULAR,33881,OTHER,2084,2778078.36,2170389.2599999998,,,
CARDIOVASCULAR,33881,TOTAL,2434,2860888.5,2234712.6800000002,,,
CARDIOVASCULAR,33883,80S,96,10033.02,7890.16,,,
CARDIOVASCULAR,33883,OTHER,541,310033.69,242594.5,,,
CARDIOVASCULAR,33883,TOTAL,637,320066.71000000002,250484.66,,,
CARDIOVASCULAR,33884,80S,16,1073.08,860.59,,,
CARDIOVASCULAR,33884,OTHER,87,33546.65,26337.86,,,
CARDIOVASCULAR,33884,TOTAL,103,34619.730000000003,27198.45,,,
CARDIOVASCULAR,33886,80S,14,1838.7,1441.55,,,
CARDIOVASCULAR,33886,OTHER,124,88169.21,68990.19,,,
CARDIOVASCULAR,33886,TOTAL,138,90007.91,70431.740000000005,,,
CARDIOVASCULAR,33889,80S,35,2562.2800000000002,2022.04,,,
CARDIOVASCULAR,33889,OTHER,118,55864.98,44182.68,,,
CARDIOVASCULAR,33889,TOTAL,153,58427.26,46204.72,,,
CARDIOVASCULAR,33891,80S,19,1729.76,1355.51,,,
CARDIOVASCULAR,33891,OTHER,52,29492.34,23174.18,,,
CARDIOVASCULAR,33891,TOTAL,71,31222.1,24529.69,,,
CARDIOVASCULAR,33910,80S,52,19794.86,15495.59,,,
CARDIOVASCULAR,33910,OTHER,127,328809.28999999998,257737.64,,,
CARDIOVASCULAR,33910,TOTAL,179,348604.15,273233.23,,,
CARDIOVASCULAR,33915,80S,N/A,254.61,199.61,,,
CARDIOVASCULAR,33915,OTHER,13,13844,10853.71,,,
CARDIOVASCULAR,33915,TOTAL,15,14098.61,11053.32,,,
CARDIOVASCULAR,33916,80S,17,11221.04,8797.32,,,
CARDIOVASCULAR,33916,OTHER,74,296762.86,232551.36,,,
CARDIOVASCULAR,33916,TOTAL,91,307983.90000000002,241348.68,,,
CARDIOVASCULAR,33917,80S,N/A,1393.98,1092.8900000000001,,,
CARDIOVASCULAR,33917,OTHER,43,36311.82,28041.69,,,
CARDIOVASCULAR,33917,TOTAL,53,37705.800000000003,29134.58,,,
CARDIOVASCULAR,33922,80S,N/A,1082.28,848.49,,,
CARDIOVASCULAR,33922,OTHER,12,11505.43,9020.26,,,
CARDIOVASCULAR,33922,TOTAL,18,12587.71,9868.75,,,
CARDIOVASCULAR,33924,OTHER,N/A,794.26,625.95000000000005,,,
CARDIOVASCULAR,33924,TOTAL,N/A,794.26,625.95000000000005,,,
CARDIOVASCULAR,33925,OTHER,N/A,1714.32,1344.03,,,
CARDIOVASCULAR,33925,TOTAL,N/A,1714.32,1344.03,,,
CARDIOVASCULAR,33933,80S,N/A,77.760000000000005,60.97,,,
CARDIOVASCULAR,33933,OTHER,N/A,1287.99,1008.19,,,
CARDIOVASCULAR,33933,TOTAL,N/A,1365.75,1069.1600000000001,,,
CARDIOVASCULAR,33935,80S,N/A,1692.02,1326.54,,,
CARDIOVASCULAR,33935,OTHER,N/A,11453.25,8939.5400000000009,,,
CARDIOVASCULAR,33935,TOTAL,N/A,13145.27,10266.08,,,
CARDIOVASCULAR,33940,80S,N/A,0,0,,,
CARDIOVASCULAR,33940,OTHER,N/A,3900,3027.02,,,
CARDIOVASCULAR,33940,TOTAL,N/A,3900,3027.02,,,
CARDIOVASCULAR,33944,80S,212,5648.81,4427.84,,,
CARDIOVASCULAR,33944,OTHER,417,77052.28,60400.7,,,
CARDIOVASCULAR,33944,TOTAL,629,82701.09,64828.539999999994,,,
CARDIOVASCULAR,33945,80S,398,310830.77,239889.44,,,
CARDIOVASCULAR,33945,OTHER,702,3481824.8,2713422.04,,,
CARDIOVASCULAR,33945,TOTAL,1100,3792655.57,2953311.48,,,
CARDIOVASCULAR,33946,80S,N/A,0,0,,,
CARDIOVASCULAR,33946,OTHER,321,103937.8,80715.460000000006,,,
CARDIOVASCULAR,33946,TOTAL,321,103937.8,80715.460000000006,,,
CARDIOVASCULAR,33947,80S,N/A,0,0,,,
CARDIOVASCULAR,33947,OTHER,796,286264.90000000002,222419.94,,,
CARDIOVASCULAR,33947,TOTAL,796,286264.90000000002,222419.94,,,
CARDIOVASCULAR,33948,OTHER,2018,498185.35,373968.03,,,
CARDIOVASCULAR,33948,TOTAL,2018,498185.35,373968.03,,,
CARDIOVASCULAR,33949,OTHER,2217,545024.57999999996,423283.74,,,
CARDIOVASCULAR,33949,TOTAL,2217,545024.57999999996,423283.74,,,
CARDIOVASCULAR,33951,OTHER,N/A,0,0,,,
CARDIOVASCULAR,33951,TOTAL,N/A,0,0,,,
CARDIOVASCULAR,33952,80S,40,2268.38,1778.14,,,
CARDIOVASCULAR,33952,OTHER,586,231203.55,179011.58,,,
CARDIOVASCULAR,33952,TOTAL,626,233471.93,180789.72,,,
CARDIOVASCULAR,33954,80S,30,1803.8,1413.84,,,
CARDIOVASCULAR,33954,OTHER,295,122946.99,94952.69,,,
CARDIOVASCULAR,33954,TOTAL,325,124750.79,96366.53,,,
CARDIOVASCULAR,33955,80S,N/A,0,0,,,
CARDIOVASCULAR,33955,OTHER,N/A,0,0,,,
CARDIOVASCULAR,33955,TOTAL,N/A,0,0,,,
CARDIOVASCULAR,33956,80S,31,3299.72,2586.4499999999998,,,
CARDIOVASCULAR,33956,OTHER,249,158655.64000000001,124264.02,,,
CARDIOVASCULAR,33956,TOTAL,280,161955.35999999999,126850.47,,,
CARDIOVASCULAR,33958,80S,N/A,0,0,,,
CARDIOVASCULAR,33958,OTHER,17,3103.92,2433.5100000000002,,,
CARDIOVASCULAR,33958,TOTAL,17,3103.92,2433.5100000000002,,,
CARDIOVASCULAR,33959,OTHER,N/A,0,0,,,
CARDIOVASCULAR,33959,TOTAL,N/A,0,0,,,
CARDIOVASCULAR,33962,80S,N/A,41.25,32.340000000000003,,,
CARDIOVASCULAR,33962,OTHER,13,2619.17,2053.4299999999998,,,
CARDIOVASCULAR,33962,TOTAL,14,2660.42,2085.77,,,
CARDIOVASCULAR,33963,OTHER,N/A,0,0,,,
CARDIOVASCULAR,33963,TOTAL,N/A,0,0,,,
CARDIOVASCULAR,33964,80S,N/A,74.05,58.06,,,
CARDIOVASCULAR,33964,OTHER,18,8271.7000000000007,6484.97,,,
CARDIOVASCULAR,33964,TOTAL,20,8345.75,6543.0300000000007,,,
CARDIOVASCULAR,33965,OTHER,N/A,0,0,,,
CARDIOVASCULAR,33965,TOTAL,N/A,0,0,,,
CARDIOVASCULAR,33966,80S,13,397.49,311.64999999999998,,,
CARDIOVASCULAR,33966,OTHER,188,39845.699999999997,31046.79,,,
CARDIOVASCULAR,33966,TOTAL,201,40243.19,31358.44,,,
CARDIOVASCULAR,33967,80S,284,6231.21,4886.71,,,
CARDIOVASCULAR,33967,OTHER,15795,2582477.1800000002,2009850.16,,,
CARDIOVASCULAR,33967,TOTAL,16079,2588708.39,2014736.87,,,
CARDIOVASCULAR,33968,80S,N/A,0,0,,,
CARDIOVASCULAR,33968,OTHER,3724,124665.17,96558.76,,,
CARDIOVASCULAR,33968,TOTAL,3724,124665.17,96558.76,,,
CARDIOVASCULAR,33969,OTHER,N/A,297.33,230.77,,,
CARDIOVASCULAR,33969,TOTAL,N/A,297.33,230.77,,,
CARDIOVASCULAR,33970,80S,218,6534.96,5114.5200000000004,,,
CARDIOVASCULAR,33970,OTHER,752,172215.87,134423.43,,,
CARDIOVASCULAR,33970,TOTAL,970,178750.83,139537.95000000001,,,
CARDIOVASCULAR,33971,80S,N/A,0,0,,,
CARDIOVASCULAR,33971,OTHER,290,184090.84,144109.20000000001,,,
CARDIOVASCULAR,33971,TOTAL,290,184090.84,144109.20000000001,,,
CARDIOVASCULAR,33973,80S,19,1142.1500000000001,895.41,,,
CARDIOVASCULAR,33973,OTHER,101,40330.85,31674.22,,,
CARDIOVASCULAR,33973,TOTAL,120,41473,32569.63,,,
CARDIOVASCULAR,33974,80S,N/A,0,0,,,
CARDIOVASCULAR,33974,OTHER,37,31949.75,25199.81,,,
CARDIOVASCULAR,33974,TOTAL,37,31949.75,25199.81,,,
CARDIOVASCULAR,33975,80S,108,17479.73,13721.77,,,
CARDIOVASCULAR,33975,OTHER,260,291625.90000000002,226499.48,,,
CARDIOVASCULAR,33975,TOTAL,368,309105.63,240221.25,,,
CARDIOVASCULAR,33976,80S,22,4532.59,3553.52,,,
CARDIOVASCULAR,33976,OTHER,40,55895.14,43788.49,,,
CARDIOVASCULAR,33976,TOTAL,62,60427.73,47342.009999999987,,,
CARDIOVASCULAR,33977,80S,54,8342.3700000000008,6543.98,,,
CARDIOVASCULAR,33977,OTHER,139,145689.82999999999,114261.52,,,
CARDIOVASCULAR,33977,TOTAL,193,154032.20000000001,120805.5,,,
CARDIOVASCULAR,33978,80S,12,1871.64,1467.4,,,
CARDIOVASCULAR,33978,OTHER,19,24191.87,18031.82,,,
CARDIOVASCULAR,33978,TOTAL,31,26063.51,19499.22,,,
CARDIOVASCULAR,33979,80S,720,201681.85,157228.26999999999,,,
CARDIOVASCULAR,33979,OTHER,1264,2301847.34,1787912.67,,,
CARDIOVASCULAR,33979,TOTAL,1984,2503529.19,1945140.94,,,
CARDIOVASCULAR,33980,80S,177,30157.72,23515.29,,,
CARDIOVASCULAR,33980,OTHER,331,378658.06,294610.49,,,
CARDIOVASCULAR,33980,TOTAL,508,408815.78,318125.78000000003,,,
CARDIOVASCULAR,33981,80S,N/A,858.66,673.17,,,
CARDIOVASCULAR,33981,OTHER,22,18061.55,14160.27,,,
CARDIOVASCULAR,33981,TOTAL,29,18920.21,14833.44,,,
CARDIOVASCULAR,33982,80S,19,5975.63,4684.8599999999997,,,
CARDIOVASCULAR,33982,OTHER,46,93185.93,73125.16,,,
