CPT only copyright 2015 American Medical Association. All rights reserved.,,,,,,,,
"""2015 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)"" ",,,,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2526 ,,,,,,,,
RADIOLOGY,76965,TOTAL,6198,420257.77,325162.78000000003,,,
RADIOLOGY,76970,26,470,9610.3799999999992,7064.73,,,
RADIOLOGY,76970,TC,207,14198.87,10082.629999999999,,,
RADIOLOGY,76970,GLOBL,23734,2230709.96,1703358.42,,,
RADIOLOGY,76970,TOTAL,24411,2254519.21,1720505.78,,,
RADIOLOGY,76975,26,87,3949.36,3080.05,,,
RADIOLOGY,76975,TC,N/A,0,0,,,
RADIOLOGY,76975,GLOBL,15,1610.95,1262.98,,,
RADIOLOGY,76975,TOTAL,102,5560.31,4343.0300000000007,,,
RADIOLOGY,76977,26,36,103.01,100.9,,,
RADIOLOGY,76977,TC,104,395.73,388.23,,,
RADIOLOGY,76977,GLOBL,2444,17862.310000000001,17462.84,,,
RADIOLOGY,76977,TOTAL,2584,18361.05,17951.97,,,
RADIOLOGY,76998,26,27649,1813688.98,1406789.34,,,
RADIOLOGY,76998,TC,N/A,0,0,,,
RADIOLOGY,76998,GLOBL,1909,296144.64000000001,228775.43,,,
RADIOLOGY,76998,TOTAL,29558,2109833.62,1635564.77,,,
RADIOLOGY,76999,26,391,12418.78,9674.5499999999993,,,
RADIOLOGY,76999,TC,27,1741.02,1298.3800000000001,,,
RADIOLOGY,76999,GLOBL,248,17032.27,12940.51,,,
RADIOLOGY,76999,TOTAL,666,31192.07,23913.439999999999,,,
RADIOLOGY,77001,26,403566,7577321.5999999996,5893007.4000000004,,,
RADIOLOGY,77001,TC,177,9178.99,7196.8,,,
RADIOLOGY,77001,GLOBL,29493,2087120.1,1623935.32,,,
RADIOLOGY,77001,TOTAL,433236,9673620.6899999995,7524139.5199999996,,,
RADIOLOGY,77002,26,165294,4625000.82,3508808.42,,,
RADIOLOGY,77002,TC,7576,494934.47,377704.02,,,
RADIOLOGY,77002,GLOBL,270354,25224944.800000001,19391461.579999998,,,
RADIOLOGY,77002,TOTAL,443224,30344880.09,23277974.02,,,
RADIOLOGY,77003,26,253166,7733764.1500000004,5800551.0999999996,,,
RADIOLOGY,77003,TC,7297,418636.21,319569.28000000003,,,
RADIOLOGY,77003,GLOBL,120317,10162532.51,7780138.6399999997,,,
RADIOLOGY,77003,TOTAL,380780,18314932.870000001,13900259.02,,,
RADIOLOGY,77011,26,2162,133611.07999999999,101922.3,,,
RADIOLOGY,77011,TC,692,107346.29,80797.710000000006,,,
RADIOLOGY,77011,GLOBL,2565,559946.85,428202.95,,,
RADIOLOGY,77011,TOTAL,5419,800904.22,610922.96,,,
RADIOLOGY,77012,26,188287,11005843.52,8514422.6899999995,,,
RADIOLOGY,77012,TC,369,24168.82,18631.990000000002,,,
RADIOLOGY,77012,GLOBL,8824,1123529.1399999999,862615.24,,,
RADIOLOGY,77012,TOTAL,197480,12153541.48,9395669.9199999999,,,
RADIOLOGY,77013,26,5990,1233194,958905.01,,,
RADIOLOGY,77013,GLOBL,48,26971.59,21108.35,,,
RADIOLOGY,77013,TOTAL,6038,1260165.5900000001,980013.36,,,
RADIOLOGY,77014,26,825108.1,36274599.439999998,28171182.190000001,,,
RADIOLOGY,77014,TC,94442,6762673.1500000004,5257993.8499999996,,,
RADIOLOGY,77014,GLOBL,718520,84745795.530000001,65894334.060000002,,,
RADIOLOGY,77014,TOTAL,1638070.1,127783068.12,99323510.099999994,,,
RADIOLOGY,77021,26,868,67930.73,52114.37,,,
RADIOLOGY,77021,TC,64,23122.94,18106.7,,,
RADIOLOGY,77021,GLOBL,1424,503862.93,391901.42,,,
RADIOLOGY,77021,TOTAL,2356,594916.6,462122.49,,,
RADIOLOGY,77022,26,306,65488.98,50163.53,,,
RADIOLOGY,77022,TC,76,24768.94,18849.330000000002,,,
RADIOLOGY,77022,GLOBL,N/A,2242.06,1574.84,,,
RADIOLOGY,77022,TOTAL,388,92499.98000000001,70587.7,,,
RADIOLOGY,77032,GLOBL,N/A,0,0,,,
RADIOLOGY,77032,TOTAL,N/A,0,0,,,
RADIOLOGY,77051,26,740196,2383963.2799999998,1752686.76,,,
RADIOLOGY,77051,TC,33585,189165.63,140864.93,,,
RADIOLOGY,77051,GLOBL,283018,2603737.54,1983981.87,,,
RADIOLOGY,77051,TOTAL,1056799,5176866.45,3877533.56,,,
RADIOLOGY,77052,26,3781709,12064243.619999999,11813044.41,,,
RADIOLOGY,77052,TC,258720,1434200.79,1402079.64,,,
RADIOLOGY,77052,GLOBL,1592113,14566480.23,14246310.300000001,,,
RADIOLOGY,77052,TOTAL,5632542,28064924.640000001,27461434.350000001,,,
RADIOLOGY,77053,26,828,15084.03,11329.49,,,
RADIOLOGY,77053,TC,13,548.59,430.07,,,
RADIOLOGY,77053,GLOBL,206,11728.24,8860.43,,,
RADIOLOGY,77053,TOTAL,1047,27360.86,20619.990000000002,,,
RADIOLOGY,77054,26,38,879.93,678.64,,,
RADIOLOGY,77054,GLOBL,N/A,616.27,412.84,,,
RADIOLOGY,77054,TOTAL,46,1496.2,1091.48,,,
RADIOLOGY,77055,26,22649,801069.15,565398.76,,,
RADIOLOGY,77055,TC,1499,72662.990000000005,48618.9,,,
RADIOLOGY,77055,GLOBL,2763,246840.65,170161.51,,,
RADIOLOGY,77055,TOTAL,26911,1120572.79,784179.17,,,
RADIOLOGY,77056,26,15093,666977.78,474164.88,,,
RADIOLOGY,77056,TC,846,53331.33,36204.959999999999,,,
RADIOLOGY,77056,GLOBL,5829,675199.17,496841.34,,,
RADIOLOGY,77056,TOTAL,21768,1395508.28,1007211.18,,,
RADIOLOGY,77057,26,122869,4317794.8099999996,4220985.7300000004,,,
RADIOLOGY,77057,TC,15294,642827.38,626250.76,,,
RADIOLOGY,77057,GLOBL,24635,2006199.8,1958477.18,,,
RADIOLOGY,77057,TOTAL,162798,6966821.9899999993,6805713.6699999999,,,
RADIOLOGY,77058,26,1589,115165.44,86043.21,,,
RADIOLOGY,77058,TC,97,49218.400000000001,38045.339999999997,,,
RADIOLOGY,77058,GLOBL,857,494743.19,381924.97,,,
RADIOLOGY,77058,TOTAL,2543,659127.03,506013.52,,,
RADIOLOGY,77059,26,44949,3792796.9,2836954.1,,,
RADIOLOGY,77059,TC,3786,1860212.21,1433341.84,,,
RADIOLOGY,77059,GLOBL,25858,14408563.07,11066720.57,,,
RADIOLOGY,77059,TOTAL,74593,20061572.18,15337016.51,,,
RADIOLOGY,77061,26,N/A,0,0,,,
RADIOLOGY,77061,TC,N/A,0,0,,,
RADIOLOGY,77061,GLOBL,N/A,0,0,,,
RADIOLOGY,77061,TOTAL,N/A,0,0,,,
RADIOLOGY,77062,26,N/A,0,0,,,
RADIOLOGY,77062,TC,N/A,0,0,,,
RADIOLOGY,77062,GLOBL,N/A,0,0,,,
RADIOLOGY,77062,TOTAL,N/A,0,0,,,
RADIOLOGY,77063,26,696102,20994169.989999998,20561524.640000001,,,
RADIOLOGY,77063,TC,35597,887528.1,869246.19,,,
RADIOLOGY,77063,GLOBL,388154,21927744.77,21481825.16,,,
RADIOLOGY,77063,TOTAL,1119853,43809442.859999999,42912595.990000002,,,
RADIOLOGY,77071,26,N/A,0,0,,,
RADIOLOGY,77071,TC,N/A,0,0,,,
RADIOLOGY,77071,GLOBL,6915,330779.71999999997,249784.38,,,
RADIOLOGY,77071,TOTAL,6915,330779.71999999997,249784.38,,,
RADIOLOGY,77072,26,692,6669.85,4812.0600000000004,,,
RADIOLOGY,77072,TC,28,360.89,238.72,,,
RADIOLOGY,77072,GLOBL,132,3146.74,2253.5500000000002,,,
RADIOLOGY,77072,TOTAL,852,10177.48,7304.33,,,
RADIOLOGY,77073,26,18821,281773.15000000002,205899.54,,,
RADIOLOGY,77073,TC,2889,60042.57,43515.72,,,
RADIOLOGY,77073,GLOBL,22696,808945.45,594199.56000000006,,,
RADIOLOGY,77073,TOTAL,44406,1150761.17,843614.82000000007,,,
RADIOLOGY,77074,26,6681,153094.56,113670.66,,,
RADIOLOGY,77074,TC,334,13042.05,9422.3799999999992,,,
RADIOLOGY,77074,GLOBL,799,51928.36,38748.11,,,
RADIOLOGY,77074,TOTAL,7814,218064.97,161841.15,,,
RADIOLOGY,77075,26,42157,1158434.73,868406.72,,,
RADIOLOGY,77075,TC,2665,154752.41,114357.12,,,
RADIOLOGY,77075,GLOBL,8476,763673.06,567749.76,,,
RADIOLOGY,77075,TOTAL,53298,2076860.2,1550513.6,,,
RADIOLOGY,77076,26,22,759.3,543.80999999999995,,,
RADIOLOGY,77076,TC,N/A,0,0,,,
RADIOLOGY,77076,GLOBL,N/A,631.83000000000004,495.35,,,
RADIOLOGY,77076,TOTAL,28,1391.13,1039.1600000000001,,,
RADIOLOGY,77077,26,12924,226808.95999999999,165412.42000000001,,,
RADIOLOGY,77077,TC,719,14894.22,10710.18,,,
RADIOLOGY,77077,GLOBL,22447,832741.27,614851.83999999997,,,
RADIOLOGY,77077,TOTAL,36090,1074444.45,790974.44,,,
RADIOLOGY,77078,26,4048,49906.64,48765.98,,,
RADIOLOGY,77078,TC,298,17353.830000000002,17006.7,,,
RADIOLOGY,77078,GLOBL,3142,236782.56,231473.05,,,
RADIOLOGY,77078,TOTAL,7488,304043.03000000003,297245.73,,,
RADIOLOGY,77079,GLOBL,N/A,0,0,,,
RADIOLOGY,77079,TOTAL,N/A,0,0,,,
RADIOLOGY,77080,26,1081389,11202651.99,10950086.800000001,,,
RADIOLOGY,77080,TC,107275,3243360.42,3171324.63,,,
RADIOLOGY,77080,GLOBL,1080522,45138947.039999999,44084888.850000001,,,
RADIOLOGY,77080,TOTAL,2269186,59584959.450000003,58206300.280000001,,,
RADIOLOGY,77081,26,9389,104804.36,102392.08,,,
RADIOLOGY,77081,TC,891,15286.8,14901.46,,,
RADIOLOGY,77081,GLOBL,11837,351170.94,342005.33,,,
RADIOLOGY,77081,TOTAL,22117,471262.1,459298.87000000011,,,
RADIOLOGY,77082,TC,N/A,0,0,,,
RADIOLOGY,77082,GLOBL,N/A,0,0,,,
RADIOLOGY,77082,TOTAL,N/A,0,0,,,
RADIOLOGY,77084,26,2145,171323.5,129749.79,,,
RADIOLOGY,77084,TC,24,7073.11,5292.69,,,
RADIOLOGY,77084,GLOBL,91,33683.99,26238.98,,,
RADIOLOGY,77084,TOTAL,2260,212080.6,161281.46,,,
RADIOLOGY,77085,26,34969,536090.67000000004,370312.37,,,
RADIOLOGY,77085,TC,5271,217781.34,158194.32,,,
RADIOLOGY,77085,GLOBL,92942,5429484.4199999999,3833234.15,,,
RADIOLOGY,77085,TOTAL,133182,6183356.4299999997,4361740.84,,,
RADIOLOGY,77086,26,1214,10955.31,7429.53,,,
RADIOLOGY,77086,TC,152,4692.2700000000004,2995.73,,,
RADIOLOGY,77086,GLOBL,2474,90240.21,64584.5,,,
RADIOLOGY,77086,TOTAL,3840,105887.79,75009.759999999995,,,
RADIOLOGY,77261,26,N/A,0,0,,,
RADIOLOGY,77261,GLOBL,10932,831400.02,642668.13,,,
RADIOLOGY,77261,TOTAL,10932,831400.02,642668.13,,,
RADIOLOGY,77262,26,N/A,0,0,,,
RADIOLOGY,77262,GLOBL,4708,532399.18000000005,413179.43,,,
RADIOLOGY,77262,TOTAL,4708,532399.18000000005,413179.43,,,
RADIOLOGY,77263,26,N/A,0,0,,,
RADIOLOGY,77263,TC,N/A,0,0,,,
RADIOLOGY,77263,GLOBL,275228,45454276.780000001,35202188.960000001,,,
RADIOLOGY,77263,TOTAL,275228,45454276.780000001,35202188.960000001,,,
RADIOLOGY,77280,26,177936,6442378.5300000003,4991798.82,,,
RADIOLOGY,77280,TC,7930,1814854.55,1405735.88,,,
RADIOLOGY,77280,GLOBL,132600,36382497.68,28323188.260000002,,,
RADIOLOGY,77280,TOTAL,318466,44639730.759999998,34720722.960000001,,,
RADIOLOGY,77285,26,1730,94128.97,72915.37,,,
RADIOLOGY,77285,TC,141,49584.34,38708.36,,,
RADIOLOGY,77285,GLOBL,1191,501243.5,391886.15,,,
RADIOLOGY,77285,TOTAL,3062,644956.80999999994,503509.88,,,
RADIOLOGY,77290,26,197287,15875413.58,12299543.060000001,,,
RADIOLOGY,77290,TC,9098,3726352.14,2891483.52,,,
RADIOLOGY,77290,GLOBL,99930,50710210.140000001,39402170.32,,,
RADIOLOGY,77290,TOTAL,306315,70311975.859999999,54593196.900000013,,,
RADIOLOGY,77293,26,12117,1256463.26,982022.78,,,
RADIOLOGY,77293,TC,594,207256.78,162227.26999999999,,,
RADIOLOGY,77293,GLOBL,4736,2155660.35,1682637.41,,,
RADIOLOGY,77293,TOTAL,17447,3619380.39,2826887.46,,,
RADIOLOGY,77295,26,109152,24285684.27,18904325.010000002,,,
RADIOLOGY,77295,TC,4668,1198649.2,933695.64,,,
RADIOLOGY,77295,GLOBL,35473,17269314.390000001,13452743.07,,,
RADIOLOGY,77295,TOTAL,149293,42753647.859999999,33290763.719999999,,,
RADIOLOGY,77299,26,N/A,575.25,450.99,,,
RADIOLOGY,77299,TC,N/A,0,0,,,
RADIOLOGY,77299,GLOBL,N/A,5080.6899999999996,3983.25,,,
RADIOLOGY,77299,TOTAL,13,5655.94,4434.24,,,
RADIOLOGY,77300,26,828012.5,26719931.559999999,20817951.239999998,,,
RADIOLOGY,77300,TC,42692,1286797.1299999999,1000849.2,,,
RADIOLOGY,77300,GLOBL,657394,41785162.009999998,32538739.710000001,,,
RADIOLOGY,77300,TOTAL,1528098.5,69791890.699999988,54357540.149999999,,,
RADIOLOGY,77301,26,63879,26453067.210000001,20593660.52,,,
RADIOLOGY,77301,TC,3498,5174041.5,4030870,,,
RADIOLOGY,77301,GLOBL,44061,85195263.640000001,66227985.049999997,,,
RADIOLOGY,77301,TOTAL,111438,116822372.34999999,90852515.569999993,,,
RADIOLOGY,77306,26,2982,214282.85,166584.68,,,
RADIOLOGY,77306,TC,78,5309.02,4162.17,,,
RADIOLOGY,77306,GLOBL,1054,150711.57999999999,117458.31,,,
RADIOLOGY,77306,TOTAL,4114,370303.45,288205.15999999997,,,
RADIOLOGY,77307,26,42811,6397203.96,4984970.9800000004,,,
RADIOLOGY,77307,TC,1445,182969.17,142506.37,,,
RADIOLOGY,77307,GLOBL,13777,3873509.91,3016741.7,,,
RADIOLOGY,77307,TOTAL,58033,10453683.039999999,8144219.0500000007,,,
RADIOLOGY,77315,26,N/A,0,0,,,
RADIOLOGY,77315,TOTAL,N/A,0,0,,,
RADIOLOGY,77316,26,2894,210035.98,163515.39000000001,,,
RADIOLOGY,77316,TC,21,2300.17,1803.37,,,
RADIOLOGY,77316,GLOBL,2946,550967.87,429618.92,,,
RADIOLOGY,77316,TOTAL,5861,763304.02,594937.67999999993,,,
RADIOLOGY,77317,26,1640,155902.5,121260.26,,,
RADIOLOGY,77317,TC,N/A,1344.36,1054.04,,,
RADIOLOGY,77317,GLOBL,1066,252091.64,197380.55,,,
RADIOLOGY,77317,TOTAL,2716,409338.5,319694.84999999998,,,
RADIOLOGY,77318,26,4240,638846.15,495134.49,,,
RADIOLOGY,77318,TC,186,35035.620000000003,27045.27,,,
RADIOLOGY,77318,GLOBL,3103,1128581.79,878121.01,,,
RADIOLOGY,77318,TOTAL,7529,1802463.56,1400300.77,,,
RADIOLOGY,77321,26,12586,618258.97,480185.35,,,
RADIOLOGY,77321,TC,909,39200.300000000003,30418.44,,,
RADIOLOGY,77321,GLOBL,5587,516493.79,403148.64,,,
RADIOLOGY,77321,TOTAL,19082,1173953.06,913752.42999999993,,,
RADIOLOGY,77326,GLOBL,N/A,0,0,,,
RADIOLOGY,77326,TOTAL,N/A,0,0,,,
RADIOLOGY,77327,GLOBL,N/A,0,0,,,
RADIOLOGY,77327,TOTAL,N/A,0,0,,,
RADIOLOGY,77331,26,46984,2109420.16,1640088.27,,,
RADIOLOGY,77331,TC,2054,35635.22,27742.17,,,
RADIOLOGY,77331,GLOBL,25067,1602707.14,1248175.1299999999,,,
RADIOLOGY,77331,TOTAL,74105,3747762.52,2916005.57,,,
RADIOLOGY,77332,26,38036,1079964.1499999999,838518.58,,,
RADIOLOGY,77332,TC,6495,344142.6,269068.36,,,
RADIOLOGY,77332,GLOBL,44589,3640406.13,2834746.2,,,
RADIOLOGY,77332,TOTAL,89120,5064512.879999999,3942333.14,,,
RADIOLOGY,77333,26,8412,369166.95,286356.43,,,
RADIOLOGY,77333,TC,325,3089.58,2420.87,,,
RADIOLOGY,77333,GLOBL,3009,159670.39999999999,124530.59,,,
RADIOLOGY,77333,TOTAL,11746,531926.92999999993,413307.89,,,
RADIOLOGY,77334,26,631199.9,40451009.780000001,31521659.969999999,,,
RADIOLOGY,77334,TC,35208,2969826.31,2315124.27,,,
RADIOLOGY,77334,GLOBL,236399,35890106.299999997,27972085.329999998,,,
RADIOLOGY,77334,TOTAL,902806.9,79310942.390000001,61808869.57,,,
RADIOLOGY,77336,26,N/A,0,0,,,
RADIOLOGY,77336,TC,N/A,0,0,,,
RADIOLOGY,77336,GLOBL,439805,33511593.48,26102262.350000001,,,
RADIOLOGY,77336,TOTAL,439805,33511593.48,26102262.350000001,,,
RADIOLOGY,77338,26,74560,16638767.01,12965296.02,,,
RADIOLOGY,77338,TC,4101,1127961.01,878868.53,,,
RADIOLOGY,77338,GLOBL,53886,27362036.510000002,21291537.030000001,,,
RADIOLOGY,77338,TOTAL,132547,45128764.530000001,35135701.579999998,,,
RADIOLOGY,77370,26,N/A,0,0,,,
RADIOLOGY,77370,TC,N/A,0,0,,,
RADIOLOGY,77370,GLOBL,24266,2862707.11,2225592.69,,,
RADIOLOGY,77370,TOTAL,24266,2862707.11,2225592.69,,,
RADIOLOGY,77371,GLOBL,83,148101.79999999999,115933.55,,,
RADIOLOGY,77371,TOTAL,83,148101.79999999999,115933.55,,,
RADIOLOGY,77372,26,N/A,0,0,,,
RADIOLOGY,77372,GLOBL,869,892444.93,693591.21,,,
RADIOLOGY,77372,TOTAL,869,892444.93,693591.21,,,
RADIOLOGY,77373,26,N/A,0,0,,,
RADIOLOGY,77373,GLOBL,19949,26662587.260000002,20807885.239999998,,,
RADIOLOGY,77373,TOTAL,19949,26662587.260000002,20807885.239999998,,,
RADIOLOGY,77385,GLOBL,N/A,0,0,,,
RADIOLOGY,77385,TOTAL,N/A,0,0,,,
RADIOLOGY,77386,GLOBL,N/A,0,0,,,
RADIOLOGY,77386,TOTAL,N/A,0,0,,,
RADIOLOGY,77387,26,N/A,0,0,,,
RADIOLOGY,77387,GLOBL,N/A,0,0,,,
RADIOLOGY,77387,TOTAL,N/A,0,0,,,
RADIOLOGY,77399,26,233,10672.53,8311.69,,,
RADIOLOGY,77399,TC,N/A,481.22,377.3,,,
RADIOLOGY,77399,GLOBL,130,12730.35,9980.57,,,
RADIOLOGY,77399,TOTAL,369,23884.1,18669.560000000001,,,
RADIOLOGY,77401,GLOBL,84195,1707742.78,1312355.5,,,
RADIOLOGY,77401,TOTAL,84195,1707742.78,1312355.5,,,
RADIOLOGY,77402,GLOBL,N/A,0,0,,,
RADIOLOGY,77402,TOTAL,N/A,0,0,,,
RADIOLOGY,77407,GLOBL,N/A,0,0,,,
RADIOLOGY,77407,TOTAL,N/A,0,0,,,
RADIOLOGY,77412,26,N/A,0,0,,,
RADIOLOGY,77412,TC,N/A,0,0,,,
RADIOLOGY,77412,GLOBL,N/A,0,0,,,
RADIOLOGY,77412,TOTAL,N/A,0,0,,,
RADIOLOGY,77414,GLOBL,N/A,0,0,,,
RADIOLOGY,77414,TOTAL,N/A,0,0,,,
RADIOLOGY,77417,26,N/A,0,0,,,
RADIOLOGY,77417,TC,N/A,0,0,,,
RADIOLOGY,77417,GLOBL,88291,933437.53,727207.8,,,
RADIOLOGY,77417,TOTAL,88291,933437.53,727207.8,,,
RADIOLOGY,77424,GLOBL,53,140137.99,109867.92,,,
RADIOLOGY,77424,TOTAL,53,140137.99,109867.92,,,
RADIOLOGY,77425,GLOBL,N/A,0,0,,,
RADIOLOGY,77425,TOTAL,N/A,0,0,,,
RADIOLOGY,77427,26,N/A,0,0,,,
RADIOLOGY,77427,GLOBL,1077794.3,201089094.5,156434026,,,
RADIOLOGY,77427,TOTAL,1077794.3,201089094.5,156434026,,,
RADIOLOGY,77431,GLOBL,5777,593994.6,463514.49,,,
RADIOLOGY,77431,TOTAL,5777,593994.6,463514.49,,,
RADIOLOGY,77432,26,N/A,0,0,,,
RADIOLOGY,77432,GLOBL,10310,4357560.38,3392514.99,,,
RADIOLOGY,77432,TOTAL,10310,4357560.38,3392514.99,,,
RADIOLOGY,77435,26,N/A,0,0,,,
RADIOLOGY,77435,GLOBL,23719,15120085.49,11795871.050000001,,,
RADIOLOGY,77435,TOTAL,23719,15120085.49,11795871.050000001,,,
RADIOLOGY,77469,GLOBL,912,299302.38,233607.12,,,
RADIOLOGY,77469,TOTAL,912,299302.38,233607.12,,,
RADIOLOGY,77470,26,67854,7355424.1100000003,5724537.7300000004,,,
RADIOLOGY,77470,TC,2880,133086.04999999999,103529.88,,,
RADIOLOGY,77470,GLOBL,32058,5014792.3,3905865.03,,,
RADIOLOGY,77470,TOTAL,102792,12503302.460000001,9733932.6400000006,,,
RADIOLOGY,77499,26,N/A,11.86,9.3000000000000007,,,
RADIOLOGY,77499,GLOBL,N/A,256,200.72,,,
RADIOLOGY,77499,TOTAL,N/A,267.86,210.02,,,
RADIOLOGY,77520,GLOBL,473,414056.7,324619.14,,,
RADIOLOGY,77520,TOTAL,473,414056.7,324619.14,,,
RADIOLOGY,77522,GLOBL,19388,17176223.469999999,13438760.82,,,
RADIOLOGY,77522,TOTAL,19388,17176223.469999999,13438760.82,,,
RADIOLOGY,77523,TC,N/A,0,0,,,
RADIOLOGY,77523,GLOBL,39589,40241016.509999998,31483453.18,,,
RADIOLOGY,77523,TOTAL,39589,40241016.509999998,31483453.18,,,
RADIOLOGY,77525,GLOBL,5444,5958944.9699999997,4669517.07,,,
RADIOLOGY,77525,TOTAL,5444,5958944.9699999997,4669517.07,,,
RADIOLOGY,77600,26,187,15215.62,11785.04,,,
RADIOLOGY,77600,TC,N/A,2943.49,2307.67,,,
RADIOLOGY,77600,GLOBL,2740,1062734.94,832113.49,,,
RADIOLOGY,77600,TOTAL,2936,1080894.05,846206.2,,,
RADIOLOGY,77605,26,175,19346.93,14937.27,,,
RADIOLOGY,77605,GLOBL,142,121543.93,95290.39,,,
RADIOLOGY,77605,TOTAL,317,140890.85999999999,110227.66,,,
RADIOLOGY,77610,26,N/A,77.13,60.47,,,
RADIOLOGY,77610,TOTAL,N/A,77.13,60.47,,,
RADIOLOGY,77615,26,18,1893.87,1484.83,,,
RADIOLOGY,77615,GLOBL,N/A,10512.28,8241.64,,,
RADIOLOGY,77615,TOTAL,28,12406.15,9726.4699999999993,,,
RADIOLOGY,77620,26,53,4583.0200000000004,3592.47,,,
RADIOLOGY,77620,TOTAL,53,4583.0200000000004,3592.47,,,
RADIOLOGY,77750,26,528,135983.34,105732.2,,,
RADIOLOGY,77750,TC,N/A,97.86,76.72,,,
RADIOLOGY,77750,GLOBL,318,118341.22,92780,,,
RADIOLOGY,77750,TOTAL,847,254422.42,198588.92,,,
RADIOLOGY,77761,26,75,14482.6,11235.97,,,
RADIOLOGY,77761,GLOBL,N/A,3762.7,2949.95,,,
RADIOLOGY,77761,TOTAL,84,18245.3,14185.92,,,
RADIOLOGY,77762,26,47,15529.34,12166.52,,,
RADIOLOGY,77762,GLOBL,N/A,2329.42,1826.26,,,
RADIOLOGY,77762,TOTAL,51,17858.759999999998,13992.78,,,
RADIOLOGY,77763,26,119,53720.71,41995.59,,,
RADIOLOGY,77763,TC,17,3415.76,2678.02,,,
RADIOLOGY,77763,GLOBL,N/A,6155.31,4825.7700000000004,,,
RADIOLOGY,77763,TOTAL,144,63291.78,49499.38,,,
RADIOLOGY,77776,26,37,9073.35,7113.45,,,
RADIOLOGY,77776,TC,N/A,502.91,394.28,,,
RADIOLOGY,77776,GLOBL,N/A,3001.28,2353.0100000000002,,,
RADIOLOGY,77776,TOTAL,46,12577.54,9860.74,,,
RADIOLOGY,77777,26,75,19552.900000000001,15214.25,,,
RADIOLOGY,77777,GLOBL,N/A,170.53,133.28,,,
RADIOLOGY,77777,TOTAL,81,19723.43,15347.53,,,
RADIOLOGY,77778,26,4752,2794636.15,2171060.44,,,
RADIOLOGY,77778,TC,862,250130.69,195083.08,,,
RADIOLOGY,77778,GLOBL,181,160279.79,124120.73,,,
RADIOLOGY,77778,TOTAL,5795,3205046.63,2490264.25,,,
RADIOLOGY,77785,26,14231,1054635.6200000001,821948.37,,,
RADIOLOGY,77785,TC,127,19980.72,15664.87,,,
RADIOLOGY,77785,GLOBL,7658,1838335.86,1432273.03,,,
RADIOLOGY,77785,TOTAL,22016,2912952.2000000011,2269886.27,,,
RADIOLOGY,77786,26,16402,2776167.34,2167851.09,,,
RADIOLOGY,77786,TC,104,32932.410000000003,25818.94,,,
RADIOLOGY,77786,GLOBL,12918,6325410.9400000004,4938116.12,,,
RADIOLOGY,77786,TOTAL,29424,9134510.6900000013,7131786.1500000004,,,
RADIOLOGY,77787,26,2369,611538.77,475684.76,,,
RADIOLOGY,77787,TC,N/A,3215.24,2520.7399999999998,,,
RADIOLOGY,77787,GLOBL,4001,3159753.6,2470628.96,,,
RADIOLOGY,77787,TOTAL,6376,3774507.61,2948834.46,,,
RADIOLOGY,77789,26,463,27627,21473.55,,,
RADIOLOGY,77789,GLOBL,3466,420893.53,329984.76,,,
RADIOLOGY,77789,TOTAL,3929,448520.53,351458.31,,,
RADIOLOGY,77790,26,3435,186249.29,144448.9,,,
RADIOLOGY,77790,TC,20,809.82,578.44000000000005,,,
RADIOLOGY,77790,GLOBL,863,85072.78,65867.72,,,
RADIOLOGY,77790,TOTAL,4318,272131.89,210895.06,,,
RADIOLOGY,77799,26,25,1823.3,1429.45,,,
RADIOLOGY,77799,TC,N/A,0,0,,,
RADIOLOGY,77799,GLOBL,39,4295.5600000000004,3367.8,,,
RADIOLOGY,77799,TOTAL,64,6118.8600000000006,4797.25,,,
RADIOLOGY,78012,26,2898,27778.5,20478.11,,,
RADIOLOGY,78012,TC,61,4143.3599999999997,3064.17,,,
RADIOLOGY,78012,GLOBL,483,38971.74,29220.61,,,
RADIOLOGY,78012,TOTAL,3442,70893.599999999991,52762.89,,,
RADIOLOGY,78013,26,2284,41269.449999999997,30493.06,,,
RADIOLOGY,78013,TC,32,5117.1000000000004,3845.38,,,
RADIOLOGY,78013,GLOBL,724,135917.65,101605.05,,,
RADIOLOGY,78013,TOTAL,3040,182304.2,135943.49,,,
RADIOLOGY,78014,26,23296,573393.55000000005,422999.52,,,
RADIOLOGY,78014,TC,550,120105.75,92398.35,,,
RADIOLOGY,78014,GLOBL,4326,1105553.23,843109.81,,,
RADIOLOGY,78014,TOTAL,28172,1799052.53,1358507.68,,,
RADIOLOGY,78015,26,136,4520.0200000000004,3332.1,,,
RADIOLOGY,78015,TC,N/A,180.73,141.69,,,
RADIOLOGY,78015,GLOBL,23,5216.1000000000004,3948.41,,,
RADIOLOGY,78015,TOTAL,160,9916.85,7422.2,,,
RADIOLOGY,78016,26,20,736.85,577.64,,,
RADIOLOGY,78016,GLOBL,N/A,2146.52,1682.9,,,
RADIOLOGY,78016,TOTAL,26,2883.37,2260.54,,,
RADIOLOGY,78018,26,7198,303841.28999999998,226844.55,,,
RADIOLOGY,78018,TC,94,25596.58,19614.349999999999,,,
RADIOLOGY,78018,GLOBL,607,202986.85,154979.04999999999,,,
RADIOLOGY,78018,TOTAL,7899,532424.72,401437.95,,,
RADIOLOGY,78020,26,1110,32167.15,24343.360000000001,,,
