CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 03) Radiology (70000 - 79999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-2575,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
RADIOLOGY,78206,26,364,16043.87,12187.31,
RADIOLOGY,78206,TC,N/A,2589.92,1826.57,
RADIOLOGY,78206,GLOBL,34,11459.31,8413.9699999999993,
RADIOLOGY,78206,TOTAL,407,30093.1,22427.85,
RADIOLOGY,78215,26,4935,115615.82,88701.36,
RADIOLOGY,78215,TC,120,19543.88,14663.19,
RADIOLOGY,78215,GLOBL,627,125379.74,95656.17,
RADIOLOGY,78215,TOTAL,5682,260539.44,199020.72,
RADIOLOGY,78216,26,632,16574.419999999998,12714.46,
RADIOLOGY,78216,TC,36,3298.49,2530.3000000000002,
RADIOLOGY,78216,GLOBL,70,9147.0300000000007,6926.41,
RADIOLOGY,78216,TOTAL,738,29019.94,22171.17,
RADIOLOGY,78220,GLOBL,N/A,0,0,
RADIOLOGY,78220,TOTAL,N/A,0,0,
RADIOLOGY,78223,26,N/A,0,0,
RADIOLOGY,78223,TOTAL,N/A,0,0,
RADIOLOGY,78226,26,57797,2144312.56,1646186.33,
RADIOLOGY,78226,TC,277,83932.01,65154.74,
RADIOLOGY,78226,GLOBL,1895,677067.21,521172.01,
RADIOLOGY,78226,TOTAL,59969,2905311.78,2232513.08,
RADIOLOGY,78227,26,92713,4038047.56,3056948.2,
RADIOLOGY,78227,TC,1945,571068.17000000004,440510.62,
RADIOLOGY,78227,GLOBL,9781,3476856.73,2678659.21,
RADIOLOGY,78227,TOTAL,104439,8085972.46,6176118.0300000003,
RADIOLOGY,78230,26,37,794.1,608.80999999999995,
RADIOLOGY,78230,GLOBL,N/A,1489.84,1168.06,
RADIOLOGY,78230,TOTAL,45,2283.94,1776.87,
RADIOLOGY,78231,26,24,599.11,416.48,
RADIOLOGY,78231,TC,N/A,205.96,101.89,
RADIOLOGY,78231,GLOBL,22,2868.29,2258.77,
RADIOLOGY,78231,TOTAL,48,3673.36,2777.14,
RADIOLOGY,78232,26,57,1155.3399999999999,897.55,
RADIOLOGY,78232,GLOBL,N/A,952.07,721.62,
RADIOLOGY,78232,TOTAL,66,2107.41,1619.17,
RADIOLOGY,78258,26,273,9917.4,7546.29,
RADIOLOGY,78258,GLOBL,13,3138.67,2467.6,
RADIOLOGY,78258,TOTAL,286,13056.07,10013.89,
RADIOLOGY,78261,26,20,670.48,525.80999999999995,
RADIOLOGY,78261,TC,N/A,434.92,314.83,
RADIOLOGY,78261,GLOBL,34,8385.26,6597.68,
RADIOLOGY,78261,TOTAL,56,9490.66,7438.32,
RADIOLOGY,78262,26,148,4826.05,3706.79,
RADIOLOGY,78262,TC,12,2621.0700000000002,1748.69,
RADIOLOGY,78262,GLOBL,56,14736.68,11512.02,
RADIOLOGY,78262,TOTAL,216,22183.8,16967.5,
RADIOLOGY,78264,26,63858,2398318.69,1824062.55,
RADIOLOGY,78264,TC,1261,310865.24,239912.27,
RADIOLOGY,78264,GLOBL,7417,2195231.5499999998,1683515.73,
RADIOLOGY,78264,TOTAL,72536,4904415.4800000004,3747490.55,
RADIOLOGY,78267,GLOBL,7121,76965.05,75306.41,
RADIOLOGY,78267,TOTAL,7121,76965.05,75306.41,
RADIOLOGY,78268,26,N/A,0,0,
RADIOLOGY,78268,GLOBL,6783,604330.97,591223.71,
RADIOLOGY,78268,TOTAL,6783,604330.97,591223.71,
RADIOLOGY,78270,26,N/A,0,0,
RADIOLOGY,78270,GLOBL,64,5111.1899999999996,3968.87,
RADIOLOGY,78270,TOTAL,64,5111.1899999999996,3968.87,
RADIOLOGY,78271,GLOBL,N/A,0,0,
RADIOLOGY,78271,TOTAL,N/A,0,0,
RADIOLOGY,78272,26,N/A,0,0,
RADIOLOGY,78272,GLOBL,N/A,47,36.85,
RADIOLOGY,78272,TOTAL,N/A,47,36.85,
RADIOLOGY,78278,26,36427,1720067.43,1327632.26,
RADIOLOGY,78278,TC,N/A,734.22,575.63,
RADIOLOGY,78278,GLOBL,31,9332.1,7113.38,
RADIOLOGY,78278,TOTAL,36461,1730133.75,1335321.27,
RADIOLOGY,78282,26,48,933.68,721.3,
RADIOLOGY,78282,TOTAL,48,933.68,721.3,
RADIOLOGY,78290,26,855,27689.5,21369.38,
RADIOLOGY,78290,TC,N/A,1016.22,800.87,
RADIOLOGY,78290,GLOBL,46,14065.18,10706.81,
RADIOLOGY,78290,TOTAL,905,42770.9,32877.06,
RADIOLOGY,78291,26,190,7921.87,6086.1,
RADIOLOGY,78291,GLOBL,N/A,76.97,61.21,
RADIOLOGY,78291,TOTAL,192,7998.84,6147.31,
RADIOLOGY,78299,26,11,479.42,376.43,
RADIOLOGY,78299,GLOBL,N/A,208.39,163.38,
RADIOLOGY,78299,TOTAL,12,687.81,539.80999999999995,
RADIOLOGY,78300,26,13353,390134.44,295933.99,
RADIOLOGY,78300,TC,402,58539.8,44627.72,
RADIOLOGY,78300,GLOBL,2187,396392.72,302988.46000000002,
RADIOLOGY,78300,TOTAL,15942,845066.96,643550.17000000004,
RADIOLOGY,78305,26,2609,103086.42,78681.960000000006,
RADIOLOGY,78305,TC,109,21221.77,16032.24,
RADIOLOGY,78305,GLOBL,631,151695.57999999999,116036.9,
RADIOLOGY,78305,TOTAL,3349,276003.77,210751.1,
RADIOLOGY,78306,26,278791,11025370.57,8373694.9800000004,
RADIOLOGY,78306,TC,8169,1690186.04,1300382.6299999999,
RADIOLOGY,78306,GLOBL,39805,10513820.17,8094734.9400000004,
RADIOLOGY,78306,TOTAL,326765,23229376.780000001,17768812.550000001,
RADIOLOGY,78315,26,73593,3553455.57,2709049.67,
RADIOLOGY,78315,TC,1013,253288.15,194619.34,
RADIOLOGY,78315,GLOBL,9596,3030392.43,2334274.54,
RADIOLOGY,78315,TOTAL,84202,6837136.1500000004,5237943.55,
RADIOLOGY,78320,26,18686,902142.94,687556,
RADIOLOGY,78320,TC,1189,206868.64,158977.96,
RADIOLOGY,78320,GLOBL,4061,761252.47,588011.57999999996,
RADIOLOGY,78320,TOTAL,23936,1870264.05,1434545.54,
RADIOLOGY,78350,26,N/A,0,0,
RADIOLOGY,78350,TC,N/A,0,0,
RADIOLOGY,78350,GLOBL,N/A,0,0,
RADIOLOGY,78350,TOTAL,N/A,0,0,
RADIOLOGY,78351,26,N/A,0,0,
RADIOLOGY,78351,GLOBL,N/A,0,0,
RADIOLOGY,78351,TOTAL,N/A,0,0,
RADIOLOGY,78399,26,49,1566.34,1229.78,
RADIOLOGY,78399,TC,N/A,29.45,23.09,
RADIOLOGY,78399,GLOBL,N/A,0,0,
RADIOLOGY,78399,TOTAL,50,1595.79,1252.8699999999999,
RADIOLOGY,78414,26,143,3257.3,2554.4299999999998,
RADIOLOGY,78414,GLOBL,91,25490.240000000002,18498.810000000001,
RADIOLOGY,78414,TOTAL,234,28747.54,21053.24,
RADIOLOGY,78428,26,410,15248.21,11873.12,
RADIOLOGY,78428,GLOBL,88,15601.24,12281.14,
RADIOLOGY,78428,TOTAL,498,30849.45,24154.26,
RADIOLOGY,78445,26,186,4148.97,3187.21,
RADIOLOGY,78445,TC,N/A,365.11,286.25,
RADIOLOGY,78445,GLOBL,45,8527.23,6725.26,
RADIOLOGY,78445,TOTAL,233,13041.31,10198.719999999999,
RADIOLOGY,78451,26,30207,1980122.98,1481681.83,
RADIOLOGY,78451,TC,778,218354.08,166039.03,
RADIOLOGY,78451,GLOBL,14752,5229246.4400000004,4038543.3599999999,
RADIOLOGY,78451,TOTAL,45737,7427723.5,5686264.2199999997,
RADIOLOGY,78452,26,1156355,88273942.200000003,66512860.829999998,
RADIOLOGY,78452,TC,97599,40117269.75,31147184.620000001,
RADIOLOGY,78452,GLOBL,1002775,507568897.63999999,393494674.86000001,
RADIOLOGY,78452,TOTAL,2256729,635960109.59000003,491154720.31,
RADIOLOGY,78453,26,1581,75953.86,57178.11,
RADIOLOGY,78453,TC,N/A,244.61,191.78,
RADIOLOGY,78453,GLOBL,57,18788.03,14791.54,
RADIOLOGY,78453,TOTAL,1639,94986.5,72161.429999999993,
RADIOLOGY,78454,26,12694,812305.98,611287.97,
RADIOLOGY,78454,TC,21,7384.75,5795.28,
RADIOLOGY,78454,GLOBL,74,31248.76,24459.37,
RADIOLOGY,78454,TOTAL,12789,850939.49,641542.62,
RADIOLOGY,78456,26,11,517.41,372.4,
RADIOLOGY,78456,TOTAL,11,517.41,372.4,
RADIOLOGY,78457,26,76,2782.42,2189.16,
RADIOLOGY,78457,TC,N/A,0,0,
RADIOLOGY,78457,GLOBL,N/A,617.11,487.1,
RADIOLOGY,78457,TOTAL,79,3399.53,2676.26,
RADIOLOGY,78458,26,73,2942.18,2226.16,
RADIOLOGY,78458,GLOBL,N/A,195.1,152.96,
RADIOLOGY,78458,TOTAL,74,3137.28,2379.12,
RADIOLOGY,78459,26,1096,77409.240000000005,59398.3,
RADIOLOGY,78459,TC,57,57137.83,44907.75,
RADIOLOGY,78459,GLOBL,820,1045434.54,818584.53,
RADIOLOGY,78459,TOTAL,1973,1179981.6100000001,922890.58,
RADIOLOGY,78466,26,110,3735.91,2888.07,
RADIOLOGY,78466,GLOBL,276,45878.98,35761.67,
RADIOLOGY,78466,TOTAL,386,49614.89,38649.74,
RADIOLOGY,78468,26,59,2226.96,1732.74,
RADIOLOGY,78468,GLOBL,N/A,0,0,
RADIOLOGY,78468,TOTAL,59,2226.96,1732.74,
RADIOLOGY,78469,26,171,7481.02,5765.48,
RADIOLOGY,78469,TC,122,20769.349999999999,16354.84,
RADIOLOGY,78469,GLOBL,630,140462.18,110459.65,
RADIOLOGY,78469,TOTAL,923,168712.55,132579.97,
RADIOLOGY,78472,26,24840,1148774.28,877976.42,
RADIOLOGY,78472,TC,1583,284813.76,220703.08,
RADIOLOGY,78472,GLOBL,9853,2376983.4,1821671.93,
RADIOLOGY,78472,TOTAL,36276,3810571.44,2920351.43,
RADIOLOGY,78473,26,758,52920.59,40619.9,
RADIOLOGY,78473,TC,55,12464.03,9539.15,
RADIOLOGY,78473,GLOBL,1311,413207.81,319330.77,
RADIOLOGY,78473,TOTAL,2124,478592.43,369489.82,
RADIOLOGY,78480,GLOBL,N/A,0,0,
RADIOLOGY,78480,TOTAL,N/A,0,0,
RADIOLOGY,78481,26,281,13104.86,9662.93,
RADIOLOGY,78481,TC,N/A,536.92999999999995,420.94,
RADIOLOGY,78481,GLOBL,1094,198811.43,153199.22,
RADIOLOGY,78481,TOTAL,1379,212453.22,163283.09,
RADIOLOGY,78483,26,185,13290.33,10166.69,
RADIOLOGY,78483,GLOBL,39,10807.7,8530.74,
RADIOLOGY,78483,TOTAL,224,24098.03,18697.43,
RADIOLOGY,78491,26,569,40309.230000000003,31001.29,
RADIOLOGY,78491,TC,N/A,2106.0100000000002,1614.84,
RADIOLOGY,78491,GLOBL,265,304133.89,239754.77,
RADIOLOGY,78491,TOTAL,837,346549.13,272370.90000000002,
RADIOLOGY,78492,26,26106,2300293.02,1748833.62,
RADIOLOGY,78492,TC,6691,6943363.9800000004,5434419.3700000001,
RADIOLOGY,78492,GLOBL,64236,72196741.989999995,56444551.340000004,
RADIOLOGY,78492,TOTAL,97033,81440398.989999995,63627804.329999998,
RADIOLOGY,78494,26,886,49791.65,37295.99,
RADIOLOGY,78494,TC,N/A,760.77,599.77,
RADIOLOGY,78494,GLOBL,1223,294346.96000000002,226619.69,
RADIOLOGY,78494,TOTAL,2113,344899.38,264515.45,
RADIOLOGY,78496,26,811,18756.240000000002,14369.09,
RADIOLOGY,78496,TC,118,2414.94,1873.51,
RADIOLOGY,78496,GLOBL,658,30038.02,23421.89,
RADIOLOGY,78496,TOTAL,1587,51209.2,39664.49,
RADIOLOGY,78499,26,22,1529.82,1200.3399999999999,
RADIOLOGY,78499,TC,N/A,268.92,215.14,
RADIOLOGY,78499,GLOBL,N/A,1075.48,425.9,
RADIOLOGY,78499,TOTAL,27,2874.22,1841.38,
RADIOLOGY,78579,26,1630,40387.839999999997,30976.51,
RADIOLOGY,78579,TC,N/A,362.64,284.32,
RADIOLOGY,78579,GLOBL,34,7658.63,5855.58,
RADIOLOGY,78579,TOTAL,1666,48409.11,37116.410000000003,
RADIOLOGY,78580,26,18478,646868.92000000004,496387.47,
RADIOLOGY,78580,TC,63,11900.75,9260.15,
RADIOLOGY,78580,GLOBL,103,25001.57,19327.490000000002,
RADIOLOGY,78580,TOTAL,18644,683771.24,524975.11,
RADIOLOGY,78582,26,227917,12052881.949999999,9233291.7699999996,
RADIOLOGY,78582,TC,355,108402.78,84910.18,
RADIOLOGY,78582,GLOBL,1769,711104.94,550608.07999999996,
RADIOLOGY,78582,TOTAL,230041,12872389.67,9868810.0299999993,
RADIOLOGY,78597,26,1675,61270.07,46983.839999999997,
RADIOLOGY,78597,TC,N/A,1395.34,1093.95,
RADIOLOGY,78597,GLOBL,72,17421.98,13604.5,
RADIOLOGY,78597,TOTAL,1754,80087.39,61682.29,
RADIOLOGY,78598,26,4559,190727.17,146192.04999999999,
RADIOLOGY,78598,TC,31,9273.75,7308.17,
RADIOLOGY,78598,GLOBL,198,69530.83,53170.83,
RADIOLOGY,78598,TOTAL,4788,269531.75,206671.05,
RADIOLOGY,78599,26,14,800.86,625.62,
RADIOLOGY,78599,TOTAL,14,800.86,625.62,
RADIOLOGY,78600,26,85,1754.63,1350.11,
RADIOLOGY,78600,GLOBL,N/A,1374.26,1078.75,
RADIOLOGY,78600,TOTAL,93,3128.89,2428.86,
RADIOLOGY,78601,26,474,11501.48,8794.7199999999993,
RADIOLOGY,78601,TOTAL,474,11501.48,8794.7199999999993,
RADIOLOGY,78605,26,76,1928.51,1442.37,
RADIOLOGY,78605,GLOBL,N/A,1816.75,1424.31,
RADIOLOGY,78605,TOTAL,85,3745.26,2866.68,
RADIOLOGY,78606,26,340,10114.290000000001,7757.79,
RADIOLOGY,78606,GLOBL,19,6740.41,5189.1099999999997,
RADIOLOGY,78606,TOTAL,359,16854.7,12946.9,
RADIOLOGY,78607,26,7890,449060.34,340762.15,
RADIOLOGY,78607,TC,140,41966.53,32957.71,
RADIOLOGY,78607,GLOBL,1403,499256.85,387539.58,
RADIOLOGY,78607,TOTAL,9433,990283.72,761259.44,
RADIOLOGY,78608,26,3874,275930.90000000002,211420.9,
RADIOLOGY,78608,TC,790,831528.83,649853.69999999995,
RADIOLOGY,78608,GLOBL,4101,4861904.45,3810282.47,
RADIOLOGY,78608,TOTAL,8765,5969364.1799999997,4671557.07,
RADIOLOGY,78609,26,N/A,0,0,
RADIOLOGY,78609,TC,N/A,0,0,
RADIOLOGY,78609,GLOBL,N/A,0,0,
RADIOLOGY,78609,TOTAL,N/A,0,0,
RADIOLOGY,78610,26,387,5564.55,4210.6400000000003,
RADIOLOGY,78610,GLOBL,16,3366.37,2660.26,
RADIOLOGY,78610,TOTAL,403,8930.92,6870.9,
RADIOLOGY,78630,26,2699,83883.28,64332.84,
RADIOLOGY,78630,TC,N/A,874.49,685.6,
RADIOLOGY,78630,GLOBL,117,42748.49,33219.69,
RADIOLOGY,78630,TOTAL,2819,127506.26,98238.13,
RADIOLOGY,78635,26,32,909.5,698.73,
RADIOLOGY,78635,TOTAL,32,909.5,698.73,
RADIOLOGY,78645,26,1169,31262.73,23688.39,
RADIOLOGY,78645,TC,N/A,1269.8499999999999,995.6,
RADIOLOGY,78645,GLOBL,11,3147.95,2437.39,
RADIOLOGY,78645,TOTAL,1185,35680.53,27121.38,
RADIOLOGY,78647,26,54,2312.19,1764.14,
RADIOLOGY,78647,TC,N/A,338.65,265.5,
RADIOLOGY,78647,GLOBL,N/A,1801.62,1412.47,
RADIOLOGY,78647,TOTAL,60,4452.46,3442.11,
RADIOLOGY,78650,26,133,3883.56,2993.61,
RADIOLOGY,78650,TC,N/A,427.47,335.14,
RADIOLOGY,78650,GLOBL,N/A,2013.82,1589.47,
RADIOLOGY,78650,TOTAL,142,6324.85,4918.22,
RADIOLOGY,78660,26,161,4297.63,3205.89,
RADIOLOGY,78660,TC,11,1752.55,1307.48,
RADIOLOGY,78660,GLOBL,68,13811.48,10533.82,
RADIOLOGY,78660,TOTAL,240,19861.66,15047.19,
RADIOLOGY,78699,26,N/A,701.83,551.20000000000005,
RADIOLOGY,78699,TC,N/A,0,0,
RADIOLOGY,78699,TOTAL,N/A,701.83,551.20000000000005,
RADIOLOGY,78700,26,436,9525.98,7274.39,
RADIOLOGY,78700,TC,15,2194.17,1697.69,
RADIOLOGY,78700,GLOBL,127,23939.32,18024.169999999998,
RADIOLOGY,78700,TOTAL,578,35659.47,26996.25,
RADIOLOGY,78701,26,442,10605.68,7915.27,
RADIOLOGY,78701,TC,N/A,1278.29,1004.89,
RADIOLOGY,78701,GLOBL,48,10323.52,7983.25,
RADIOLOGY,78701,TOTAL,497,22207.49,16903.41,
RADIOLOGY,78707,26,10657,475980.72,364196.58,
RADIOLOGY,78707,TC,425,77390.259999999995,59395.360000000001,
RADIOLOGY,78707,GLOBL,1583,380605.5,294457.39,
RADIOLOGY,78707,TOTAL,12665,933976.48,718049.33,
RADIOLOGY,78708,26,20415,1159332.22,885127.12,
RADIOLOGY,78708,TC,335,38784.06,30035.95,
RADIOLOGY,78708,GLOBL,2732,496063.34,380633.87,
RADIOLOGY,78708,TOTAL,23482,1694179.62,1295796.94,
RADIOLOGY,78709,26,3503,232320.08,177821.37,
RADIOLOGY,78709,TC,253,75123.08,57909.26,
RADIOLOGY,78709,GLOBL,529,201240.17,156246.17000000001,
RADIOLOGY,78709,TOTAL,4285,508683.33,391976.8,
RADIOLOGY,78710,26,105,3119.47,2372.4299999999998,
RADIOLOGY,78710,GLOBL,45,10075.030000000001,7780.53,
RADIOLOGY,78710,TOTAL,150,13194.5,10152.959999999999,
RADIOLOGY,78725,26,372,6578.84,4939.1400000000003,
RADIOLOGY,78725,GLOBL,1228,140581.48000000001,103338.69,
RADIOLOGY,78725,TOTAL,1600,147160.32000000001,108277.83,
RADIOLOGY,78730,26,11,84.22,66.760000000000005,
RADIOLOGY,78730,TC,N/A,0,0,
RADIOLOGY,78730,GLOBL,43,2966.96,2340.2199999999998,
RADIOLOGY,78730,TOTAL,54,3051.18,2406.98,
RADIOLOGY,78740,26,263,7689.76,5921.84,
RADIOLOGY,78740,GLOBL,79,18895.5,14588.67,
RADIOLOGY,78740,TOTAL,342,26585.26,20510.509999999998,
RADIOLOGY,78761,26,33,1133.8699999999999,889.55,
RADIOLOGY,78761,TC,N/A,857.53,672.31,
RADIOLOGY,78761,GLOBL,N/A,1106.99,753.84,
RADIOLOGY,78761,TOTAL,43,3098.39,2315.6999999999998,
RADIOLOGY,78799,26,N/A,43.12,33.81,
RADIOLOGY,78799,TOTAL,N/A,43.12,33.81,
RADIOLOGY,78800,26,3285,104962.93,80441.05,
RADIOLOGY,78800,TC,12,1870.37,1438.31,
RADIOLOGY,78800,GLOBL,421,82552.72,62433.18,
RADIOLOGY,78800,TOTAL,3718,189386.02,144312.54,
RADIOLOGY,78801,26,946,35697.440000000002,26443.200000000001,
RADIOLOGY,78801,GLOBL,171,48523.81,37779.11,
RADIOLOGY,78801,TOTAL,1117,84221.25,64222.31,
RADIOLOGY,78802,26,3982,118594.32,90139.81,
RADIOLOGY,78802,TC,29,7232.69,5695.39,
RADIOLOGY,78802,GLOBL,957,310741.38,242894.18,
RADIOLOGY,78802,TOTAL,4968,436568.39,338729.38,
RADIOLOGY,78803,26,8639,432476.7,327603.55,
RADIOLOGY,78803,TC,104,30985.54,24142.99,
RADIOLOGY,78803,GLOBL,848,310316.90000000002,239931.3,
RADIOLOGY,78803,TOTAL,9591,773779.14,591677.84,
RADIOLOGY,78804,26,4081,205677.12,157210.32,
RADIOLOGY,78804,TC,62,32473.33,25535.08,
RADIOLOGY,78804,GLOBL,439,265065.71000000002,205718.28,
RADIOLOGY,78804,TOTAL,4582,503216.16,388463.68,
RADIOLOGY,78805,26,9143,318707.03999999998,245460.78,
RADIOLOGY,78805,TC,45,6789.79,5261.59,
RADIOLOGY,78805,GLOBL,646,125119.71,96978.55,
RADIOLOGY,78805,TOTAL,9834,450616.54,347700.92,
RADIOLOGY,78806,26,14281,552502.12,428167.17,
RADIOLOGY,78806,TC,24,7686.21,6052.5,
RADIOLOGY,78806,GLOBL,304,100251.94,77383.95,
RADIOLOGY,78806,TOTAL,14609,660440.27,511603.62,
RADIOLOGY,78807,26,2108,104894.24,81271.22,
RADIOLOGY,78807,TC,30,7852.91,5957.74,
RADIOLOGY,78807,GLOBL,126,44935.9,34868.46,
RADIOLOGY,78807,TOTAL,2264,157683.04999999999,122097.42,
RADIOLOGY,78808,GLOBL,509,25648.560000000001,19905.419999999998,
RADIOLOGY,78808,TOTAL,509,25648.560000000001,19905.419999999998,
RADIOLOGY,78811,26,706,54631.839999999997,41801.839999999997,
RADIOLOGY,78811,TC,236,239263.3,187275.8,
RADIOLOGY,78811,GLOBL,286,324561,252896.2,
RADIOLOGY,78811,TOTAL,1228,618456.14,481973.84,
RADIOLOGY,78812,26,8139,753762.92,579588.74,
RADIOLOGY,78812,TC,1393,1430905.17,1119090.01,
RADIOLOGY,78812,GLOBL,2493,2972168.16,2332445.96,
RADIOLOGY,78812,TOTAL,12025,5156836.25,4031124.71,
RADIOLOGY,78813,26,572,54927.37,42095.89,
RADIOLOGY,78813,TC,50,50733.93,39826.400000000001,
RADIOLOGY,78813,GLOBL,391,474139.74,370963.66,
RADIOLOGY,78813,TOTAL,1013,579801.04,452885.95,
RADIOLOGY,78814,26,2802,299290.51,229372.91,
RADIOLOGY,78814,TC,110,112652.68,88313.58,
RADIOLOGY,78814,GLOBL,551,657861.03,515173.01,
RADIOLOGY,78814,TOTAL,3463,1069804.22,832859.5,
RADIOLOGY,78815,26,383789,45322470.829999998,34739250.049999997,
RADIOLOGY,78815,TC,86940,88314667.299999997,69177980.760000005,
RADIOLOGY,78815,GLOBL,151268,184531072.41999999,144283779.96000001,
RADIOLOGY,78815,TOTAL,621997,318168210.55000001,248201010.77000001,
RADIOLOGY,78816,26,31648,3773684.02,2885976.12,
RADIOLOGY,78816,TC,11046,11328015.119999999,8882848.4100000001,
RADIOLOGY,78816,GLOBL,17531,21420833.579999998,16792978.379999999,
RADIOLOGY,78816,TOTAL,60225,36522532.719999999,28561802.91,
RADIOLOGY,78999,26,383,20377.46,16068.73,
RADIOLOGY,78999,TC,19,3675.74,2889.82,
RADIOLOGY,78999,GLOBL,36,9258.94,7289.23,
RADIOLOGY,78999,TOTAL,438,33312.14,26247.78,
RADIOLOGY,79005,26,7929,670377.24,503414.01,
RADIOLOGY,79005,TC,89,4381.3599999999997,3387.69,
RADIOLOGY,79005,GLOBL,1258,169377.42,130311.9,
RADIOLOGY,79005,TOTAL,9276,844136.02,637113.59999999998,
RADIOLOGY,79101,26,2647,245664.23,191219.95,
RADIOLOGY,79101,TC,57,2670.68,2093.6799999999998,
RADIOLOGY,79101,GLOBL,836,118380.67,92575.97,
RADIOLOGY,79101,TOTAL,3540,366715.58,285889.59999999998,
RADIOLOGY,79200,26,34,3561.98,2816.65,
RADIOLOGY,79200,GLOBL,N/A,0,0,
RADIOLOGY,79200,TOTAL,34,3561.98,2816.65,
RADIOLOGY,79300,26,N/A,165.24,132.19999999999999,
RADIOLOGY,79300,GLOBL,N/A,225.47,180.38,
RADIOLOGY,79300,TOTAL,N/A,390.71,312.58,
RADIOLOGY,79403,26,163,18045.650000000001,14170.9,
RADIOLOGY,79403,TC,N/A,82.83,64.930000000000007,
RADIOLOGY,79403,GLOBL,46,8677.9,6573.31,
RADIOLOGY,79403,TOTAL,210,26806.38,20809.14,
RADIOLOGY,79440,26,N/A,668.56,531.88,
RADIOLOGY,79440,GLOBL,N/A,272.94,214,
RADIOLOGY,79440,TOTAL,N/A,941.5,745.88,
RADIOLOGY,79445,26,1140,129399.86,100712.84,
RADIOLOGY,79445,GLOBL,N/A,1392.56,942.59,
RADIOLOGY,79445,TOTAL,1148,130792.42,101655.43,
RADIOLOGY,79999,26,N/A,34.85,27.88,
RADIOLOGY,79999,GLOBL,N/A,171.5,134.46,
RADIOLOGY,79999,TOTAL,N/A,206.35,162.34,
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,,
