CPT only copyright 2013 American Medical Association. All rights reserved.,,,,,,
"2013 Part B National Summary Data File
Code Range: 16) Procedures/Professional Services (G0000 - G9999)",,,,,,
This data table begins with column headers on row 5 and data cells are A-6 through F-1616,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
PROCEDURES/PROFESSIONAL SERVICES,G8990,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8990,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8991,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8991,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8992,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8992,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8993,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8993,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8994,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8994,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8995,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8995,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8996,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8996,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8997,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8997,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8998,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8998,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8999,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G8999,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9001,GLOBL,2654,220282,217066.58,
PROCEDURES/PROFESSIONAL SERVICES,G9001,TOTAL,2654,220282,217066.58,
PROCEDURES/PROFESSIONAL SERVICES,G9002,GLOBL,45335,216380.49,213060.99,
PROCEDURES/PROFESSIONAL SERVICES,G9002,TOTAL,45335,216380.49,213060.99,
PROCEDURES/PROFESSIONAL SERVICES,G9003,GLOBL,3491,980971,966606.28,
PROCEDURES/PROFESSIONAL SERVICES,G9003,TOTAL,3491,980971,966606.28,
PROCEDURES/PROFESSIONAL SERVICES,G9005,GLOBL,122584,417563.68,410872.52,
PROCEDURES/PROFESSIONAL SERVICES,G9005,TOTAL,122584,417563.68,410872.52,
PROCEDURES/PROFESSIONAL SERVICES,G9006,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9006,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9007,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9007,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9008,GLOBL,4076552,11680545.310000001,11503213.99,
PROCEDURES/PROFESSIONAL SERVICES,G9008,TOTAL,4076552,11680545.310000001,11503213.99,
PROCEDURES/PROFESSIONAL SERVICES,G9009,GLOBL,137260,583355,574020.74,
PROCEDURES/PROFESSIONAL SERVICES,G9009,TOTAL,137260,583355,574020.74,
PROCEDURES/PROFESSIONAL SERVICES,G9010,GLOBL,129902,772916.9,761202.98,
PROCEDURES/PROFESSIONAL SERVICES,G9010,TOTAL,129902,772916.9,761202.98,
PROCEDURES/PROFESSIONAL SERVICES,G9012,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9012,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9016,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9016,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9050,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9050,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9051,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9051,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9075,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9075,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9085,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9085,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9086,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9086,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9087,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9087,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9100,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9100,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9115,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9115,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9117,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9117,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9133,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9133,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9143,GLOBL,373,61891.89,60829.5,
PROCEDURES/PROFESSIONAL SERVICES,G9143,TOTAL,373,61891.89,60829.5,
PROCEDURES/PROFESSIONAL SERVICES,G9147,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9147,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9148,GLOBL,103521,258802.5,255084.2,
PROCEDURES/PROFESSIONAL SERVICES,G9148,TOTAL,103521,258802.5,255084.2,
PROCEDURES/PROFESSIONAL SERVICES,G9149,GLOBL,45449,136347,134221.32,
PROCEDURES/PROFESSIONAL SERVICES,G9149,TOTAL,45449,136347,134221.32,
PROCEDURES/PROFESSIONAL SERVICES,G9150,GLOBL,94797,331789.5,326676.49,
PROCEDURES/PROFESSIONAL SERVICES,G9150,TOTAL,94797,331789.5,326676.49,
PROCEDURES/PROFESSIONAL SERVICES,G9151,GLOBL,2393411,625373.52,607386.22,
PROCEDURES/PROFESSIONAL SERVICES,G9151,TOTAL,2393411,625373.52,607386.22,
PROCEDURES/PROFESSIONAL SERVICES,G9152,GLOBL,3785775,18213383.539999999,17936924.039999999,
PROCEDURES/PROFESSIONAL SERVICES,G9152,TOTAL,3785775,18213383.539999999,17936924.039999999,
PROCEDURES/PROFESSIONAL SERVICES,G9153,GLOBL,2290870,6872610,6769313.9400000004,
PROCEDURES/PROFESSIONAL SERVICES,G9153,TOTAL,2290870,6872610,6769313.9400000004,
PROCEDURES/PROFESSIONAL SERVICES,G9156,GLOBL,N/A,40,39.799999999999997,
PROCEDURES/PROFESSIONAL SERVICES,G9156,TOTAL,N/A,40,39.799999999999997,
PROCEDURES/PROFESSIONAL SERVICES,G9157,26,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9157,GLOBL,622,64766.34,50773.01,
PROCEDURES/PROFESSIONAL SERVICES,G9157,TOTAL,622,64766.34,50773.01,
PROCEDURES/PROFESSIONAL SERVICES,G9158,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9158,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9159,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9159,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9160,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9160,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9161,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9161,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9162,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9162,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9163,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9163,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9164,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9164,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9165,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9165,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9166,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9166,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9167,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9167,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9168,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9168,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9169,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9169,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9170,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9170,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9171,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9171,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9172,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9172,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9173,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9173,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9174,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9174,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9175,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9175,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9176,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9176,TOTAL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9186,GLOBL,N/A,0,0,
PROCEDURES/PROFESSIONAL SERVICES,G9186,TOTAL,N/A,0,0,
"
“N/A” means that the data cannot be disclosed due to Privacy rules.",,,,,,
